MDTU,0,2,4,6,8,10
10,0.0249449,0.0255344,0.0272689,0.0276431,0.0285899,0.0286339
20,0.0215164,0.0218823,0.023484,0.0236208,0.0247738,0.0249629
30,0.0206074,0.0207404,0.0236671,0.0238732,0.0246762,0.0247378
40,0.0212956,0.0217468,0.0230717,0.0231965,0.0250123,0.0255684
50,0.0249482,0.025209,0.0257635,0.0258072,0.0265967,0.026948
60,0.0243324,0.0244614,0.026863,0.0269901,0.0272508,0.0276217
70,0.0239997,0.0240199,0.0253501,0.0256013,0.0264432,0.0264652
80,0.0251496,0.0256245,0.0268551,0.0271089,0.0273377,0.0277044
90,0.0231686,0.0233716,0.0253524,0.0253783,0.026484,0.0265558
100,0.0221357,0.0223254,0.024107,0.0242217,0.0252209,0.0252699
110,0.0242177,0.0242494,0.0257499,0.0263758,0.0263873,0.0272086
120,0.0229316,0.0229884,0.0240716,0.0243239,0.0250394,0.0251682
130,0.0213983,0.0216599,0.0233553,0.0234213,0.0237795,0.0238042
140,0.0242469,0.0245934,0.0267965,0.0268082,0.0270312,0.0274634
150,0.0209323,0.0210416,0.0231408,0.023284,0.0237011,0.0237255
160,0.0247042,0.0249103,0.0259042,0.0259413,0.0268878,0.0272317
170,0.0252276,0.0255503,0.0270783,0.0271311,0.0284371,0.0290987
180,0.0249941,0.0251446,0.0274128,0.0275819,0.0277602,0.0281582
190,0.0253768,0.0254354,0.0258364,0.0262615,0.0280672,0.0284522
200,0.0239667,0.0240962,0.0255304,0.0256157,0.0257677,0.0258425
210,0.0258706,0.0260733,0.0274564,0.0274754,0.0275485,0.0276963
220,0.0260066,0.0260235,0.0271767,0.0273867,0.0283464,0.0286865
230,0.0258966,0.026057,0.0263911,0.0265998,0.0278684,0.0280601
240,0.0203116,0.0205536,0.0222541,0.0222676,0.0227543,0.0230481
250,0.0231306,0.0236308,0.0246239,0.0246486,0.0250986,0.0252213
260,0.0225422,0.0228372,0.0236214,0.023996,0.0241667,0.0245372
270,0.0224496,0.0227941,0.0240366,0.0243758,0.0255808,0.0259863
280,0.0246331,0.0247403,0.0267798,0.0267983,0.028122,0.0284468
290,0.0256796,0.0259036,0.0259336,0.0266021,0.0273951,0.0277942
300,0.0257606,0.026188,0.026429,0.0266512,0.0271875,0.0274558
310,0.0239327,0.0242869,0.025236,0.0255963,0.026661,0.0272188
320,0.0257101,0.0259295,0.0263158,0.0266233,0.0280646,0.0288897
330,0.0244611,0.024733,0.0256062,0.0260635,0.0273154,0.0275726
340,0.0233713,0.0236545,0.0260232,0.026044,0.0265044,0.0269438
350,0.0268685,0.0269242,0.0277066,0.0281382,0.0284542,0.0286397
360,0.0234345,0.0235634,0.025112,0.025249,0.025958,0.0259706
370,0.0213049,0.0213301,0.0235705,0.023631,0.0250867,0.0252601
380,0.0238379,0.0241481,0.025035,0.025118,0.0264476,0.0267846
390,0.0241031,0.0244675,0.0245408,0.0247704,0.0254759,0.0256725
400,0.024941,0.0249649,0.0256188,0.0258617,0.0272526,0.0274039
410,0.0217876,0.0221521,0.0244401,0.0245615,0.0249738,0.0251833
420,0.0235141,0.0237308,0.0249324,0.0253013,0.0257746,0.0260361
430,0.0218023,0.0219474,0.0233508,0.02338,0.0238151,0.0239866
440,0.0249872,0.0253195,0.0255188,0.0261118,0.0264744,0.026928
450,0.0237204,0.0240341,0.0248623,0.0250437,0.026557,0.0269771
460,0.0226953,0.0229925,0.0241687,0.0243244,0.0254267,0.025513
470,0.0287994,0.0290786,0.0293695,0.029595,0.0299564,0.0302553
480,0.0283155,0.0288792,0.0292554,0.0293164,0.02956,0.0297067
490,0.0263577,0.0265339,0.0280986,0.0282809,0.0283138,0.0284239
500,0.024111,0.0241483,0.0256439,0.0258191,0.0266904,0.0271768
510,0.025878,0.0259674,0.027153,0.0273698,0.0277753,0.0279921
520,0.0259825,0.0260122,0.0275057,0.0275219,0.0288532,0.0291906
530,0.0257064,0.0257292,0.0272426,0.0273483,0.0285276,0.0289188
540,0.02467,0.024813,0.0269435,0.027095,0.0283301,0.0287264
550,0.0225104,0.0226661,0.0240605,0.0245722,0.0247283,0.0251534
560,0.0207846,0.0208113,0.0218543,0.0220547,0.0242971,0.024609
570,0.0237061,0.0237434,0.0240628,0.0242049,0.0253785,0.0254432
580,0.0244774,0.0245449,0.0262559,0.0263398,0.0269312,0.0272487
590,0.0262611,0.0265108,0.0279499,0.0282601,0.0284356,0.0287248
600,0.0227311,0.0230313,0.0241285,0.0243738,0.0246086,0.0248275
610,0.0260542,0.0260763,0.0269132,0.0273949,0.0277051,0.0280238
620,0.0197251,0.0197562,0.0229272,0.0229808,0.0240146,0.0240808
630,0.020772,0.0209796,0.0231961,0.0234578,0.0237103,0.0240095
640,0.0189759,0.0191754,0.0218397,0.0222812,0.0239186,0.0243205
650,0.0222312,0.0225829,0.0245241,0.0246794,0.0253874,0.0258327
660,0.0251762,0.025254,0.026514,0.0266578,0.0275181,0.0280189
670,0.0243318,0.024546,0.0256474,0.0257213,0.0262651,0.0263223
680,0.0274615,0.0275567,0.0284503,0.0285301,0.029183,0.0294698
690,0.0252158,0.0258864,0.0271478,0.0272649,0.0276473,0.0283376
700,0.0294927,0.0300033,0.0302755,0.0304607,0.0305576,0.0307342
710,0.0250264,0.0251968,0.0265977,0.0266089,0.0271533,0.0273551
720,0.0206835,0.0209333,0.0224563,0.0228486,0.0239163,0.0241945
730,0.0220733,0.022292,0.023892,0.0240228,0.0245241,0.0249692
740,0.0231214,0.0231508,0.0258346,0.0261416,0.0266789,0.0271301
750,0.0243443,0.0245122,0.025165,0.0252908,0.0260825,0.026155
760,0.0248994,0.0251847,0.0261222,0.0262111,0.027796,0.0281945
770,0.0236772,0.0240448,0.025029,0.0250536,0.0266652,0.0272316
780,0.0245302,0.0246122,0.026516,0.0267358,0.0274894,0.0276731
790,0.0243875,0.0247125,0.0259591,0.0261945,0.0269726,0.0271293
800,0.025207,0.0252387,0.0261335,0.0261953,0.0275526,0.027691
810,0.0262826,0.0269757,0.0276425,0.0280983,0.0284846,0.0285911
820,0.024232,0.0247585,0.025622,0.0265828,0.0281768,0.0283462
830,0.0230222,0.0231764,0.0246112,0.0246876,0.0253194,0.025717
840,0.0242715,0.0244373,0.025799,0.0258684,0.0260707,0.0263551
850,0.0211095,0.0211365,0.0229478,0.0230061,0.0248188,0.0250821
860,0.0271498,0.0272738,0.0276596,0.0277444,0.028577,0.0286129
870,0.0244062,0.024506,0.0261855,0.0265812,0.0271547,0.0274081
880,0.0221941,0.0227042,0.0239458,0.0245721,0.0252581,0.0256859
890,0.0253235,0.0254143,0.0282719,0.0286783,0.0287156,0.0288597
900,0.0249355,0.0249806,0.026151,0.0261678,0.0266119,0.0269505
910,0.0246811,0.0247997,0.0258199,0.0258233,0.0267162,0.0267668
920,0.0213195,0.021656,0.0237366,0.0240159,0.0249175,0.0251664
930,0.0275796,0.0278495,0.0279723,0.0284915,0.0289392,0.0293339
940,0.0264699,0.0268409,0.0281172,0.0283926,0.0290814,0.029214
950,0.0264173,0.0267652,0.0272303,0.027269,0.0279561,0.0282763
960,0.025092,0.0251535,0.0263588,0.0267622,0.0277545,0.0282647
970,0.0227306,0.0232917,0.0248451,0.0248743,0.0258243,0.0259561
980,0.0212859,0.0213998,0.0231033,0.0232355,0.0244583,0.0244936
990,0.0227766,0.0229412,0.0240613,0.0241621,0.0249936,0.0256711
1000,0.0223713,0.0229005,0.0245323,0.0247478,0.0256503,0.0261031
1010,0.0267111,0.0268599,0.0275124,0.0280897,0.0288991,0.0290622
1020,0.0254087,0.0257862,0.0261178,0.0262457,0.027309,0.0275099
1030,0.0251184,0.0252034,0.0264377,0.0266969,0.0271624,0.0273633
1040,0.0254514,0.0256832,0.0259954,0.0265573,0.0278625,0.0278885
1050,0.0250499,0.0251936,0.0264227,0.0269729,0.027102,0.0272064
1060,0.0224763,0.0226589,0.0248539,0.0252768,0.0255903,0.0256473
1070,0.0224168,0.0225187,0.0252808,0.0253979,0.0259808,0.0261688
1080,0.0271974,0.0275755,0.0287961,0.0291392,0.0291945,0.0295841
1090,0.0242103,0.024748,0.0252677,0.0253235,0.026928,0.0271744
1100,0.0231857,0.023293,0.0259532,0.0260872,0.0267659,0.0269021
1110,0.0231906,0.0233653,0.025539,0.0256686,0.0260787,0.0263753
1120,0.0231786,0.0233148,0.0253906,0.0255665,0.0256441,0.025777
1130,0.0264381,0.0271097,0.027654,0.0280173,0.0283887,0.0285342
1140,0.0254824,0.0257152,0.0263914,0.0267511,0.026921,0.0271527
1150,0.0232093,0.023479,0.0242311,0.0248247,0.0256638,0.0256745
1160,0.023482,0.024001,0.0248477,0.0254322,0.0262035,0.0263765
1170,0.0220641,0.02251,0.0242983,0.0244785,0.0254204,0.0254518
1180,0.0247202,0.0247343,0.0259659,0.0264447,0.02677,0.0269141
