MDTU,|Tr(Lx)|
1,3.90006
2,3.41313
3,3.26653
4,3.26653
5,3.26653
6,1.97703
7,1.97703
8,1.97703
9,1.97703
10,1.97703
11,1.97703
12,1.83534
13,1.88374
14,1.88374
15,1.88374
16,1.3032
17,1.3032
18,1.08324
19,0.670659
20,0.880212
21,0.544075
22,0.544075
23,0.544075
24,0.692337
25,0.65118
26,0.65118
27,0.756759
28,0.756759
29,0.680887
30,0.583502
31,0.583502
32,0.387193
33,0.387193
34,0.486394
35,0.486394
36,0.532585
37,0.355437
38,0.255975
39,0.271775
40,0.295251
41,0.295251
42,0.295251
43,0.352876
44,0.361643
45,0.421211
46,0.421211
47,0.279748
48,0.371297
49,0.371297
50,0.470279
51,0.470279
52,0.466282
53,0.487985
54,0.514515
55,0.514515
56,0.612245
57,0.545532
58,0.572113
59,0.563746
60,0.454869
61,0.420063
62,0.512398
63,0.438254
64,0.487732
65,0.528708
66,0.524792
67,0.524792
68,0.576032
69,0.464108
70,0.448741
71,0.568736
72,0.346229
73,0.346229
74,0.420136
75,0.509035
76,0.509035
77,0.509035
78,0.359625
79,0.359625
80,0.331353
81,0.377065
82,0.377065
83,0.425461
84,0.458569
85,0.658081
86,0.448162
87,0.351353
88,0.351353
89,0.351353
90,0.351353
91,0.409687
92,0.530393
93,0.360228
94,0.526162
95,0.430456
96,0.479136
97,0.577591
98,0.640926
99,0.392149
100,0.412618
101,0.412618
102,0.361632
103,0.333275
104,0.148563
105,0.148563
106,0.148563
107,0.193865
108,0.263741
109,0.263741
110,0.288403
111,0.411034
112,0.466267
113,0.425719
114,0.46722
115,0.417388
116,0.111139
117,0.111139
118,0.23661
119,0.277773
120,0.150437
121,0.150437
122,0.179622
123,0.30296
124,0.200547
125,0.266445
126,0.208129
127,0.489872
128,0.51997
129,0.612617
130,0.612617
131,0.530861
132,0.530861
133,0.441025
134,0.457623
135,0.457623
136,0.454012
137,0.485304
138,0.482207
139,0.569415
140,0.569415
141,0.420516
142,0.317874
143,0.425581
144,0.253395
145,0.404555
146,0.404555
147,0.418599
148,0.482629
149,0.463898
150,0.463898
151,0.463898
152,0.585552
153,0.405431
154,0.405431
155,0.399071
156,0.48191
157,0.4886
158,0.345135
159,0.379248
160,0.353805
161,0.421851
162,0.421851
163,0.421851
164,0.379177
165,0.525758
166,0.382755
167,0.162297
168,0.348027
169,0.180789
170,0.240311
171,0.211707
172,0.144678
173,0.144678
174,0.20807
175,0.20807
176,0.274883
177,0.199366
178,0.314111
179,0.545823
180,0.460843
181,0.530215
182,0.498692
183,0.459326
184,0.459326
185,0.459326
186,0.459326
187,0.402902
188,0.402902
189,0.361985
190,0.253352
191,0.253352
192,0.319229
193,0.433201
194,0.433201
195,0.357018
196,0.312177
197,0.415209
198,0.467279
199,0.49665
200,0.506653
201,0.304731
202,0.33873
203,0.252565
204,0.383985
205,0.237407
206,0.311211
207,0.311211
208,0.311211
209,0.327203
210,0.292516
211,0.238012
212,0.326244
213,0.291683
214,0.324692
215,0.407344
216,0.344763
217,0.270919
218,0.304107
219,0.335782
220,0.335782
221,0.290129
222,0.387857
223,0.710391
224,0.433524
225,0.593419
226,0.582164
227,0.259103
228,0.449279
229,0.458439
230,0.503962
231,0.531392
232,0.537837
233,0.622663
234,0.676012
235,0.68195
236,0.485477
237,0.513746
238,0.377677
239,0.461008
240,0.696906
241,0.610245
242,0.610245
243,0.835325
244,0.559959
245,0.652696
246,0.652696
247,0.652696
248,0.523561
249,0.523561
250,0.588104
251,0.468916
252,0.468916
253,0.326466
254,0.326466
255,0.45626
256,0.45626
257,0.425831
258,0.425831
259,0.515433
260,0.520339
261,0.404841
262,0.484154
263,0.425153
264,0.502383
265,0.502383
266,0.502383
267,0.502383
268,0.557625
269,0.460036
270,0.460036
271,0.460036
272,0.505052
273,0.505052
274,0.498048
275,0.397409
276,0.397409
277,0.497895
278,0.442686
279,0.437576
280,0.366696
281,0.32953
282,0.32953
283,0.191467
284,0.189107
285,0.213642
286,0.213642
287,0.172669
288,0.24314
289,0.213532
290,0.159834
291,0.283926
292,0.317537
293,0.322981
294,0.322981
295,0.24358
296,0.435435
297,0.349506
298,0.383428
299,0.354804
300,0.370781
301,0.315339
302,0.22183
303,0.22183
304,0.22183
305,0.22183
306,0.269821
307,0.109206
308,0.0792093
309,0.1456
310,0.19824
311,0.0658848
312,0.0830462
313,0.219896
314,0.337243
315,0.191745
316,0.167387
317,0.167387
318,0.172528
319,0.172528
320,0.0703892
321,0.243228
322,0.262091
323,0.262091
324,0.457485
325,0.320187
326,0.320187
327,0.320187
328,0.320187
329,0.136716
330,0.0989659
331,0.0989659
332,0.0891854
333,0.132439
334,0.130879
335,0.0821035
336,0.120737
337,0.202113
338,0.189817
339,0.157103
340,0.189246
341,0.115296
342,0.0926893
343,0.130877
344,0.146967
345,0.0250273
346,0.189692
347,0.448714
348,0.244355
349,0.277519
350,0.205817
351,0.177601
352,0.163989
353,0.110084
354,0.0603602
355,0.04469
356,0.134848
357,0.38361
358,0.38361
359,0.38361
360,0.38361
361,0.327688
362,0.327688
363,0.193066
364,0.317742
365,0.317742
366,0.343265
367,0.38203
368,0.483435
369,0.543052
370,0.529049
371,0.568569
372,0.568569
373,0.548085
374,0.36419
375,0.443648
376,0.443648
377,0.368643
378,0.457911
379,0.288678
380,0.281715
381,0.353001
382,0.559822
383,0.335336
384,0.335336
385,0.374887
386,0.374887
387,0.374887
388,0.430299
389,0.386831
390,0.396259
391,0.280471
392,0.280471
393,0.280471
394,0.280471
395,0.449014
396,0.449014
397,0.365965
398,0.22109
399,0.368716
400,0.368716
401,0.379943
402,0.430821
403,0.541087
404,0.538441
405,0.323173
406,0.516516
407,0.380148
408,0.449493
409,0.647732
410,0.659989
411,0.456585
412,0.4597
413,0.282625
414,0.449777
415,0.449777
416,0.449777
417,0.366117
418,0.378524
419,0.329605
420,0.422615
421,0.525543
422,0.726756
423,0.68097
424,0.553462
425,0.553462
426,0.46539
427,0.46539
428,0.342316
429,0.449955
430,0.507731
431,0.439088
432,0.679119
433,0.592587
434,0.618437
435,0.564738
436,0.507793
437,0.586309
438,0.53445
439,0.664291
440,0.515127
441,0.526554
442,0.598173
443,0.530473
444,0.478968
445,0.53311
446,0.53311
447,0.53311
448,0.53311
449,0.53311
450,0.438503
451,0.400241
452,0.400241
453,0.320797
454,0.320797
455,0.588322
456,0.561537
457,0.612307
458,0.381849
459,0.381849
460,0.753396
461,0.613946
462,0.537186
463,0.537186
464,0.499407
465,0.437099
466,0.258352
467,0.258352
468,0.327632
469,0.312294
470,0.026698
471,0.166871
472,0.156375
473,0.198924
474,0.198924
475,0.0920074
476,0.0920074
477,0.114002
478,0.0566457
479,0.0529091
480,0.116829
481,0.0474686
482,0.201303
483,0.506634
484,0.215948
485,0.418044
486,0.418044
487,0.418044
488,0.273796
489,0.273796
490,0.294704
491,0.194457
492,0.194457
493,0.194457
494,0.234037
495,0.286077
496,0.308776
497,0.308776
498,0.299699
499,0.198978
500,0.169917
501,0.169917
502,0.169917
503,0.169917
504,0.190675
505,0.241155
506,0.274482
507,0.274482
508,0.274482
509,0.274482
510,0.317917
511,0.220026
512,0.220026
513,0.220026
514,0.272834
515,0.272834
516,0.329925
517,0.423449
518,0.209857
519,0.152767
520,0.158559
521,0.188193
522,0.195291
523,0.116891
524,0.14824
525,0.153279
526,0.199444
527,0.199444
528,0.199444
529,0.199444
530,0.051953
531,0.119927
532,0.193368
533,0.191655
534,0.0736141
535,0.0950417
536,0.0950417
537,0.140704
538,0.134141
539,0.12989
540,0.130123
541,0.1894
542,0.282333
543,0.080907
544,0.080907
545,0.139276
546,0.0722122
547,0.0893603
548,0.176616
549,0.246553
550,0.246334
551,0.327459
552,0.267549
553,0.277884
554,0.307827
555,0.307827
556,0.307827
557,0.2833
558,0.368764
559,0.378277
560,0.426418
561,0.359614
562,0.36492
563,0.289774
564,0.340955
565,0.340955
566,0.435958
567,0.330652
568,0.323037
569,0.323037
570,0.394741
571,0.394741
572,0.394741
573,0.299664
574,0.390645
575,0.0945088
576,0.0945088
577,0.247147
578,0.242047
579,0.167566
580,0.0855522
581,0.0855522
582,0.297615
583,0.297615
584,0.184617
585,0.255515
586,0.255515
587,0.255515
588,0.319441
589,0.164283
590,0.166176
591,0.155071
592,0.392183
593,0.32037
594,0.32037
595,0.32037
596,0.32037
597,0.258952
598,0.230425
599,0.211102
600,0.277493
601,0.277493
602,0.476049
603,0.351571
604,0.540772
605,0.484248
606,0.605969
607,0.616949
608,0.540768
609,0.336764
610,0.336764
611,0.390297
612,0.54736
613,0.783517
614,0.68268
615,0.68268
616,0.583111
617,0.603211
618,0.603211
619,0.655074
620,0.655074
621,0.655074
622,0.655074
623,0.719663
624,0.719663
625,0.653078
626,0.721295
627,0.635387
628,0.675047
629,0.685579
630,0.621838
631,0.711859
632,0.578382
633,0.639614
634,0.460466
635,0.406366
636,0.397452
637,0.286529
638,0.286529
639,0.324853
640,0.432162
641,0.381256
642,0.381256
643,0.371888
644,0.371888
645,0.284249
646,0.221254
647,0.357905
648,0.334588
649,0.334588
650,0.386716
651,0.232068
652,0.232068
653,0.204824
654,0.222553
655,0.130646
656,0.0639328
657,0.180176
658,0.180176
659,0.325097
660,0.272661
661,0.32226
662,0.463465
663,0.266308
664,0.291721
665,0.263147
666,0.320601
667,0.320601
668,0.305042
669,0.403838
670,0.162602
671,0.162602
672,0.307169
673,0.221261
674,0.140161
675,0.155057
676,0.190682
677,0.114746
678,0.114746
679,0.21239
680,0.116782
681,0.0415583
682,0.0415583
683,0.0415583
684,0.0415583
685,0.206562
686,0.248181
687,0.212775
688,0.237915
689,0.206527
690,0.206527
691,0.247428
692,0.0900772
693,0.0900772
694,0.132961
695,0.250692
696,0.250692
697,0.281781
698,0.130751
699,0.130751
700,0.119735
701,0.119735
702,0.119735
703,0.028395
704,0.0466029
705,0.0448939
706,0.115887
707,0.310571
708,0.310571
709,0.263616
710,0.242833
711,0.242833
712,0.354086
713,0.354086
714,0.321852
715,0.270646
716,0.228871
717,0.305014
718,0.32574
719,0.225537
720,0.225537
721,0.428293
722,0.522103
723,0.522103
724,0.433761
725,0.495574
726,0.388595
727,0.664194
728,0.567238
729,0.513579
730,0.527901
731,0.527901
732,0.414098
733,0.50104
734,0.641458
735,0.641458
736,0.48447
737,0.444542
738,0.396689
739,0.396689
740,0.427926
741,0.541475
742,0.745768
743,0.666104
744,0.61191
745,0.61191
746,0.586748
747,0.516293
748,0.581379
749,0.349995
750,0.349995
751,0.349995
752,0.252696
753,0.252696
754,0.487519
755,0.487519
756,0.534455
757,0.534455
758,0.534455
759,0.295725
760,0.295725
761,0.45075
762,0.459789
763,0.459789
764,0.438291
765,0.438291
766,0.398463
767,0.412206
768,0.412206
769,0.328749
770,0.214865
771,0.31038
772,0.31038
773,0.31038
774,0.253629
775,0.253629
776,0.429305
777,0.404907
778,0.39685
779,0.333645
780,0.337836
781,0.369633
782,0.377065
783,0.403929
784,0.331409
785,0.135495
786,0.135495
787,0.0950336
788,0.0950336
789,0.0707059
790,0.124275
791,0.217685
792,0.203098
793,0.186135
794,0.252854
795,0.252854
796,0.252854
797,0.252854
798,0.175646
799,0.175646
800,0.0721368
801,0.0721368
802,0.100126
803,0.419895
804,0.276478
805,0.276478
806,0.173798
807,0.173798
808,0.321001
809,0.321001
810,0.182486
811,0.103894
812,0.103894
813,0.103894
814,0.206782
815,0.206782
816,0.233671
817,0.256088
818,0.256088
819,0.244351
820,0.306931
821,0.270896
822,0.280908
823,0.367882
824,0.202983
825,0.202983
826,0.202983
827,0.516386
828,0.456079
829,0.580715
830,0.345277
831,0.521215
832,0.521215
833,0.372
834,0.372
835,0.312199
836,0.271382
837,0.413504
838,0.346155
839,0.381205
840,0.41028
841,0.382545
842,0.461063
843,0.461063
844,0.380422
845,0.499841
846,0.625812
847,0.539693
848,0.440083
849,0.440083
850,0.494496
851,0.494496
852,0.494496
853,0.392106
854,0.314742
855,0.339605
856,0.339605
857,0.358192
858,0.358192
859,0.395431
860,0.395431
861,0.371901
862,0.371901
863,0.371901
864,0.307803
865,0.644125
866,0.644125
867,0.644125
868,0.407237
869,0.407237
870,0.424711
871,0.325071
872,0.426684
873,0.426684
874,0.336438
875,0.336438
876,0.4363
877,0.473555
878,0.436844
879,0.312947
880,0.404933
881,0.448186
882,0.339213
883,0.339213
884,0.339213
885,0.12751
886,0.1916
887,0.266443
888,0.266443
889,0.194322
890,0.111497
891,0.251684
892,0.251684
893,0.251684
894,0.0730889
895,0.338635
896,0.239689
897,0.383513
898,0.389565
899,0.392407
900,0.610196
901,0.720133
902,0.720133
903,0.812628
904,0.63325
905,0.63325
906,0.580883
907,0.580883
908,0.763192
909,0.763192
910,0.86114
911,0.86114
912,0.720797
913,0.633961
914,0.633961
915,0.846706
916,0.653794
917,0.472817
918,0.518071
919,0.527292
920,0.647628
921,0.559125
922,0.488229
923,0.695912
924,0.638587
925,0.526705
926,0.526705
927,0.478392
928,0.444624
929,0.316654
930,0.165206
931,0.116753
932,0.0646755
933,0.238447
934,0.246601
935,0.195812
936,0.18664
937,0.18664
938,0.18664
939,0.153183
940,0.0982714
941,0.261043
942,0.0455427
943,0.172605
944,0.176678
945,0.176678
946,0.269836
947,0.282298
948,0.282789
949,0.282789
950,0.391906
951,0.391906
952,0.240721
953,0.179435
954,0.289768
955,0.338835
956,0.381138
957,0.312928
958,0.318696
959,0.318696
960,0.291907
961,0.255273
962,0.162634
963,0.162634
964,0.192722
965,0.384148
966,0.384148
967,0.325002
968,0.325002
969,0.411862
970,0.285853
971,0.150749
972,0.360609
973,0.298476
