t,deltaS
335,0.4746
336,0.6838
337,0.08171
338,0.1402
339,-0.4151
340,1.208
341,-0.5565
342,0.3622
343,0.02819
344,-0.2446
345,0.4864
346,0.4042
347,-0.2772
348,-1.246
349,0.8243
350,-0.01946
351,0.5135
352,0.2421
353,-0.855
354,1.005
355,0.4134
356,-0.3336
357,0.2745
358,0.02871
359,1.13
360,1.288
361,-0.6206
362,1.026
363,-0.2095
364,-0.6615
365,0.4309
366,0.3091
367,-0.03359
368,-0.5756
369,-0.1328
370,0.1705
371,-0.8637
372,0.8285
373,-0.02589
374,-0.02973
375,-0.1546
376,0.9096
377,0.8363
378,0.1286
379,0.7032
380,-0.3279
381,0.03289
382,0.7219
383,0.428
384,0.5949
385,0.1215
386,1.016
387,0.4224
388,0.4303
389,0.08293
390,-0.1896
391,-0.3818
392,0.1115
393,1.71
394,0.7629
395,1.054
396,0.9779
397,0.1882
398,-0.331
399,0.1932
400,0.9007
401,-0.1245
402,-0.1172
403,-1.015
404,-0.2785
405,-0.1375
406,0.0615
407,0.6948
408,-1.117
409,0.1661
410,0.3064
411,0.4812
412,-0.3355
413,-0.2648
414,0.3457
415,0.1788
416,0.746
417,0.231
418,0.4034
419,-0.2933
420,-0.773
421,-0.2979
422,-0.6084
423,0.2654
424,-0.7655
425,0.9304
426,0.121
427,0.3369
428,0.3018
429,-0.1543
430,-1.686
431,-0.4369
432,0.3016
433,-0.3403
434,1.468
435,0.9021
436,0.7537
437,0.3368
438,0.2351
439,0.4361
440,-0.496
441,0.5976
442,-0.5635
443,-0.241
444,0.2353
445,0.7656
446,0.969
447,1.425
448,0.5467
449,0.6084
450,0.3619
451,0.02899
452,0.3445
453,-0.1043
454,0.8239
455,-0.01842
456,0.4518
457,-0.5434
458,-0.5423
459,0.6225
460,0.1362
461,-0.1687
462,1.473
463,1.107
464,1.381
465,-0.8595
466,0.4595
467,1.592
468,0.7529
469,0.1338
470,-0.05494
471,-0.1114
472,-0.3693
473,-0.3711
474,1.504
475,-0.177
476,1.06
477,-0.1135
478,-0.5795
479,0.9827
480,0.7164
481,-0.5052
482,0.1744
483,-0.476
484,0.4831
485,-1.545
486,1.285
487,0.1686
488,-0.2197
489,0.3249
490,0.07988
491,-0.1586
492,0.5604
493,1.066
494,0.8412
495,-0.2037
496,0.3992
497,1.249
498,-0.2117
499,0.02018
500,0.4183
501,1.213
502,0.3957
503,0.3191
504,-0.5391
505,-0.1617
506,-0.0009969
507,0.8126
508,0.1693
509,0.9247
510,0.06347
511,-0.08545
512,0.436
513,0.8578
514,-0.2233
515,0.5243
516,-0.06482
517,-0.3728
518,-0.429
519,0.3431
520,-0.5746
521,-0.3567
522,0.2993
523,-0.2195
524,-0.3289
525,-0.05883
526,0.3578
527,1.096
528,1.431
529,0.8426
530,-1.057
531,0.06728
532,0.632
533,-0.2908
534,1.777
535,1.052
536,0.262
537,0.4897
538,-0.04216
539,0.6911
540,0.05574
541,-0.5064
542,-0.5002
543,-0.09293
544,0.6765
545,-0.094
546,0.1123
547,0.03123
548,-0.3796
549,-0.3076
550,0.1651
551,-0.09465
552,0.8266
553,-0.346
554,-0.9123
555,1.008
556,0.5781
557,0.2954
558,0.08708
559,-0.8631
560,0.09705
561,0.1396
562,0.6431
563,0.5131
564,-0.3586
565,0.08988
566,0.3369
567,0.2649
568,0.5767
569,0.2571
570,-0.2122
571,0.3663
572,1.143
573,0.1765
574,0.1818
575,-0.06682
576,0.8922
577,-0.06635
578,-0.4621
579,0.714
580,0.0985
581,0.6238
582,0.482
583,1.123
584,-1.046
585,0.2408
586,0.4184
587,0.5317
588,0.05287
589,0.558
590,-0.6745
591,-0.8539
592,-0.3215
593,0.6048
594,0.5853
595,1.505
596,0.4026
597,-0.2056
598,-0.9143
599,-0.3041
600,0.2984
601,0.6423
602,-0.3194
603,0.5807
604,0.9619
605,0.5986
606,-0.2409
607,0.7823
608,-0.3856
609,0.2044
610,0.2604
611,0.3981
612,-0.141
613,-0.7184
614,0.1495
615,0.3511
616,-0.7537
617,0.1532
618,0.3917
619,-0.03877
620,1.672
621,0.1659
622,0.4345
623,-1.058
624,0.7712
625,0.9223
626,0.3122
627,0.1937
628,0.2188
629,1.11
630,-0.1664
631,-0.7583
632,-0.7624
633,-1.115
634,-0.1465
635,-0.2622
636,-0.2149
637,0.1622
638,1.513
639,0.3701
640,-0.8508
641,0.2982
642,0.6831
643,-0.2737
644,0.6674
645,0.3769
646,-0.4801
647,-0.5161
648,-0.7645
649,0.6946
650,0.531
651,0.07516
652,0.564
653,0.0027
654,-0.688
655,-0.5176
656,-0.1904
657,-0.4644
658,0.4366
659,-0.9008
660,-0.1169
661,-0.07503
662,-0.01849
663,0.5491
664,0.1262
665,0.2995
666,-1.368
667,0.7548
668,0.02616
669,-0.2681
670,-0.1062
671,0.9713
672,0.381
673,0.2906
674,0.3542
675,0.4136
676,0.8135
677,-0.4857
678,0.8925
679,-0.7478
680,-0.03782
681,1.528
682,0.438
683,0.377
684,0.6634
685,-0.8748
686,-0.2842
687,0.3717
688,-0.7856
689,-0.2223
690,0.8073
691,-0.08171
692,-0.002241
693,0.1569
694,0.5968
695,0.05051
696,0.2751
697,0.7941
698,0.1291
699,0.2229
700,-0.07798
701,0.216
702,2.283
703,0.01065
704,0.2391
705,0.862
706,-0.1069
707,-0.3817
708,1.265
709,0.04186
710,0.05616
711,0.5363
712,0.2649
713,1.129
714,-0.1127
715,-0.01003
716,1.117
717,-0.1704
718,0.09748
719,-0.03981
720,0.5793
721,-0.4713
722,1.113
723,0.6132
724,0.9076
725,-0.04086
726,-0.03645
727,-0.3089
728,0.6514
729,0.8428
730,-0.1127
731,0.2114
732,-0.2593
733,0.7912
734,0.2883
735,1.326
736,0.3146
737,-0.6423
738,-0.2934
739,0.8933
740,-0.4917
741,0.5575
742,0.09689
743,0.02198
744,-0.003198
745,0.695
746,0.8637
747,0.4133
748,-0.05626
749,0.1214
750,0.6122
751,0.2892
752,0.2647
753,1.343
754,0.1834
755,1.059
756,-0.009629
757,0.8681
758,0.3644
759,0.1466
760,1.265
761,-0.4951
762,0.05463
763,0.7584
764,-0.02716
765,0.3364
766,1.094
767,-0.0404
768,0.524
769,-0.5994
770,0.894
771,0.7329
772,0.6598
773,0.7104
774,0.2422
775,0.4976
776,0.06566
777,0.3271
778,-0.811
779,0.1931
780,0.8738
781,-0.1433
782,-0.432
783,-0.2265
784,0.1976
785,-0.3562
786,1.075
787,-0.6886
788,0.3596
789,-0.129
790,0.3712
791,0.4957
792,-0.166
793,0.9147
794,0.6311
795,1.404
796,0.37
797,1.007
798,-0.1259
799,0.7284
800,-0.05085
801,1.602
802,-0.5715
803,-0.2253
804,0.3309
805,1.425
806,0.1113
807,0.8243
808,-0.01439
809,1.153
810,0.2015
811,0.4119
812,0.7162
813,0.8967
814,0.03168
815,0.6513
816,0.3091
817,-0.1445
818,0.2869
819,0.6629
820,0.2078
821,-0.791
822,0.6058
823,1.094
824,-0.02282
825,0.8149
826,1.119
827,0.1079
828,0.1708
829,0.4052
830,0.4811
831,-0.01208
832,1.301
833,0.5588
834,0.3801
835,0.6678
836,-0.1193
837,-1.231
838,-0.1788
839,0.6186
840,-0.3892
841,-0.9487
842,-1.219
843,0.4252
844,-0.1346
845,-0.8415
846,0.8203
847,-0.4319
848,0.2271
849,0.5318
850,-0.03424
851,1.053
852,0.6872
853,1.227
854,-0.02777
855,0.4051
856,0.4512
857,0.3886
858,1.189
859,-0.6278
860,0.6999
861,-0.2957
862,1.058
863,0.772
864,1.007
865,0.8693
866,1.498
867,0.2657
868,-0.5344
869,0.3934
870,0.2373
871,0.08852
872,0.1703
873,0.4264
874,0.5759
875,1.695
876,-0.6563
877,-0.1851
878,-0.775
879,1.327
880,-0.1842
881,0.7396
882,1.382
883,0.8208
884,1.113
885,-0.2444
886,0.2361
887,0.3065
888,0.438
889,-0.5993
890,-0.3917
891,0.9722
892,0.8885
893,1.231
894,-0.283
895,-0.1197
896,-0.106
897,0.4508
898,-0.284
899,-0.3219
900,-0.2855
901,-0.5029
902,0.8029
903,0.4507
904,0.503
905,0.6613
906,-0.5751
907,1.11
908,-0.5043
909,1.204
910,0.2303
911,1.079
912,0.01348
913,-0.2671
914,0.3966
915,-0.5385
916,-0.05945
917,-0.344
918,-0.5683
919,0.339
920,-0.6457
921,-0.3795
922,-0.2547
923,0.4542
924,0.2123
925,0.3428
926,0.6414
927,-0.3769
928,-0.1853
929,0.2107
930,0.107
931,1.301
932,0.286
933,-0.3659
934,0.5435
935,0.0673
936,0.4193
937,0.4966
938,0.6444
939,-0.1355
940,-0.3118
941,0.1394
942,0.4309
943,-0.2248
944,0.761
945,1.021
946,0.1463
947,-0.1925
948,0.3507
949,0.4724
950,0.2954
951,0.643
952,-0.08616
953,-0.1495
954,0.6916
955,0.4161
956,-0.135
957,-0.1303
958,0.6136
959,1.279
960,0.2017
961,0.07783
962,-0.2613
963,0.8739
964,-0.02383
965,-0.3216
966,1.022
967,0.3591
968,1.126
969,0.1098
970,-0.7861
971,-0.2749
972,0.3387
973,0.687
974,1.332
975,0.4479
976,0.9648
977,0.3026
978,-0.07496
979,-0.344
980,0.08815
981,0.5078
982,0.3339
983,-0.4174
984,0.1875
985,0.07343
986,0.1909
987,-0.1553
988,-0.2624
989,0.258
990,0.4719
991,-0.2333
992,-0.2203
993,0.3338
994,0.136
995,-0.3997
996,0.157
997,-0.6441
998,0.398
999,-0.1755
1000,0.1213
1001,0.4511
1002,-0.4083
1003,0.5125
1004,-0.2662
1005,-0.1228
1006,-0.6217
1007,0.613
1008,-0.1397
1009,-0.8361
1010,-0.002562
1011,-0.4537
1012,0.8146
1013,0.00852
1014,1.292
1015,0.7777
1016,0.4986
1017,0.8326
1018,0.3136
1019,0.4704
1020,-0.7284
1021,-0.2986
1022,-1.376
1023,-0.1814
1024,1.193
1025,1.193
1026,0.2679
1027,0.0519
1028,0.7296
1029,0.6831
1030,-0.8272
1031,0.3319
1032,0.7859
1033,0.8795
1034,0.4538
1035,0.3217
1036,-0.01533
1037,1.395
1038,1.938
1039,-0.4152
1040,0.5537
1041,1.307
1042,0.7789
1043,1.129
1044,0.4053
1045,0.3311
1046,-0.2733
1047,0.06452
1048,0.2017
1049,-0.4837
1050,0.3088
1051,-1.015
1052,-0.3489
1053,-0.4459
1054,-0.1856
1055,-0.05166
1056,0.193
1057,0.7497
1058,0.07482
1059,-0.2705
1060,-0.8353
1061,-0.5623
1062,0.7938
1063,-0.1439
1064,-0.4869
1065,0.866
1066,-0.2719
1067,-0.3756
1068,0.4763
1069,0.4914
1070,0.6032
1071,1.313
1072,-0.1375
1073,-0.6684
1074,0.4053
1075,0.4275
1076,-0.6413
1077,0.5688
1078,0.7157
1079,-0.6061
1080,0.551
1081,0.5359
1082,-0.7535
1083,-0.1135
1084,0.05361
1085,-0.5524
1086,0.7107
1087,1.283
1088,1.201
1089,0.9543
1090,-0.1441
1091,0.1797
1092,-0.05584
1093,-0.7501
1094,0.4949
1095,0.544
1096,-0.5388
1097,0.3702
1098,1.302
1099,-0.1659
1100,0.1242
1101,-0.7886
1102,0.4276
1103,-0.04589
1104,0.9668
1105,-0.6124
1106,-0.4508
1107,0.9176
1108,0.1533
1109,1.473
1110,0.1137
1111,0.1775
1112,0.683
1113,1.327
1114,1.489
1115,0.1378
1116,0.7815
1117,-0.3467
1118,0.408
1119,-0.3764
1120,0.09246
1121,-0.1269
1122,-0.6017
1123,-0.382
1124,0.02512
1125,0.3008
1126,-0.09687
1127,0.1719
1128,0.04438
1129,0.7958
1130,0.3024
1131,0.2261
1132,-0.3074
1133,1.088
1134,0.1726
1135,-1.003
1136,0.4336
1137,1.069
1138,0.8036
1139,-0.5324
1140,0.3211
1141,-0.096
1142,0.4314
1143,-1.229
1144,0.3985
1145,0.2593
1146,-0.0008723
1147,-0.3323
1148,0.4417
1149,-0.2026
1150,0.9515
1151,1.634
1152,-0.2621
1153,-0.5732
1154,-0.3294
1155,-0.8028
1156,-0.5373
1157,0.6885
1158,0.7004
1159,-0.7413
1160,0.7228
1161,-0.3649
1162,-0.5579
1163,0.5124
1164,-0.1277
1165,-0.4291
1166,0.4574
1167,0.03408
1168,-0.5474
1169,0.345
1170,0.158
1171,-0.2961
1172,0.3692
1173,-0.3823
1174,-0.2805
1175,0.998
1176,-0.4901
1177,-0.4266
1178,-0.3417
1179,-0.3021
1180,-0.1982
1181,0.3176
1182,0.13
1183,0.2409
1184,0.6273
1185,-0.3519
1186,-0.6859
1187,-0.1083
1188,0.5101
1189,1.217
1190,-0.03429
1191,-0.2105
1192,0.9824
1193,-0.2456
1194,-0.1033
1195,0.2021
1196,1.139
1197,-0.2992
1198,-0.5117
1199,1.237
1200,0.06256
1201,-0.9134
1202,-0.5471
1203,0.1455
1204,-0.3626
1205,0.3
1206,0.5746
1207,0.3112
1208,-0.9125
1209,-0.8991
1210,0.7557
1211,-0.7775
1212,-0.3384
1213,-0.374
1214,0.07542
1215,0.1791
1216,0.6346
1217,0.4883
1218,0.4478
1219,1.045
1220,0.04215
1221,-0.08335
1222,0.2324
1223,-0.1502
1224,0.2199
1225,0.9533
1226,-1.065
1227,0.3832
1228,0.9799
1229,0.5779
1230,-0.5682
1231,0.6384
1232,-0.6679
1233,-0.4204
1234,1.688
1235,-0.2358
1236,1.314
1237,-0.758
1238,0.2714
1239,0.88
1240,0.8555
1241,0.6531
1242,0.9039
1243,-0.8291
1244,-0.02559
1245,-0.1684
1246,-0.1712
1247,0.5149
1248,-0.5765
1249,-0.6755
1250,0.005907
1251,-0.09659
1252,0.09671
1253,0.5098
1254,0.2999
1255,0.1063
1256,0.3697
1257,1.036
1258,0.2916
1259,0.1217
1260,-0.2062
1261,-0.2873
1262,0.4653
1263,-0.8282
1264,-0.068
1265,-0.5402
1266,0.6257
1267,-0.0001738
1268,-0.5433
1269,-0.06937
1270,1.737
1271,0.1191
1272,0.1693
1273,-0.4152
1274,0.1177
1275,-0.7601
1276,0.05179
1277,0.619
1278,-0.5452
1279,-0.256
1280,0.4415
1281,0.325
1282,0.1926
1283,0.9943
1284,-0.3903
1285,0.6164
1286,-0.6505
1287,-0.3461
1288,-0.4145
1289,-0.5751
1290,0.8937
1291,-0.1553
1292,0.4913
1293,0.2088
1294,0.1887
1295,0.2432
1296,0.7199
1297,-0.1035
1298,-0.6167
1299,-0.528
1300,-0.3337
1301,0.5328
1302,0.5242
1303,0.3808
1304,-0.003546
1305,0.03407
1306,0.001928
1307,-0.3889
1308,1.527
1309,0.9913
1310,0.7997
1311,-0.2909
1312,0.8581
1313,-0.1805
1314,0.4534
1315,1.4
1316,1.384
1317,0.5419
1318,-0.2048
1319,-0.1036
1320,0.4677
1321,-0.3845
1322,0.9068
1323,0.5362
1324,-0.04689
1325,-0.2998
1326,-0.469
1327,-0.5712
1328,-0.3116
1329,0.1566
1330,-0.08311
1331,-0.1877
1332,0.1255
1333,0.2711
1334,-0.1778
1335,-0.2457
1336,0.3516
1337,-0.1726
1338,0.9424
1339,0.3151
1340,0.005825
1341,0.9413
1342,-0.5875
1343,-0.2127
1344,-0.07863
1345,0.7477
1346,-0.4199
1347,0.5809
1348,0.7686
1349,0.3438
1350,0.4886
1351,1.173
1352,0.1508
1353,0.2919
1354,0.636
1355,0.8109
1356,0.5423
1357,0.997
1358,0.6635
1359,0.3766
1360,-0.758
1361,1.012
1362,-0.9117
1363,0.2083
1364,0.2689
1365,0.3243
1366,0.6463
1367,0.441
1368,0.9487
1369,0.09215
1370,-0.4381
1371,-0.1124
1372,0.2188
1373,-0.2662
1374,-0.5797
1375,0.3816
1376,-0.001559
1377,0.4236
1378,-0.5863
1379,1.022
1380,-0.9775
1381,1.209
1382,0.3709
1383,0.004212
1384,-0.6157
1385,-0.5262
1386,0.1953
1387,0.4712
1388,0.3135
1389,-0.5307
1390,-0.8874
1391,0.3399
1392,0.116
1393,0.7404
1394,0.3595
1395,-0.1122
1396,-1.567
1397,0.2496
1398,0.159
1399,0.5433
1400,-0.5446
1401,0.6954
1402,0.3039
1403,0.2947
1404,0.7015
1405,0.06077
1406,1.439
1407,1.551
1408,0.3535
1409,-0.8227
1410,0.4616
1411,0.1714
1412,-0.1126
1413,0.2386
1414,0.3246
1415,-0.23
1416,0.4734
1417,-0.3615
1418,1.159
1419,0.5019
1420,0.3452
1421,-0.6221
1422,0.2107
1423,0.3899
1424,0.09862
1425,-0.3431
1426,-0.3188
1427,-0.2625
1428,0.03194
1429,1.172
1430,0.6393
1431,0.4148
1432,-0.67
1433,0.9244
1434,0.2059
1435,0.1828
1436,-0.6085
1437,-0.101
1438,-0.6143
1439,0.05343
1440,-0.08781
1441,-0.1992
1442,0.04571
1443,-0.4158
1444,0.267
1445,0.4391
1446,0.1522
1447,-0.9072
1448,-0.04513
1449,-0.2753
1450,0.7487
1451,-0.343
1452,0.006379
1453,0.02154
1454,-0.03226
1455,-0.4403
1456,0.5596
1457,0.9903
1458,1.372
1459,-0.5301
1460,-0.3884
1461,0.5709
1462,1.074
1463,-0.3776
1464,0.2295
1465,-0.9443
1466,-0.2815
1467,0.2656
1468,-0.1181
1469,-0.2245
1470,-1.137
1471,0.3396
1472,1.214
1473,-0.416
1474,-0.0846
1475,-0.3571
1476,0.07931
1477,0.582
1478,0.4297
1479,0.8114
1480,-0.1324
1481,-0.376
1482,1.189
1483,-0.06365
1484,-0.1071
1485,0.1606
1486,-0.5404
1487,0.09936
1488,0.287
1489,0.33
1490,-0.1662
1491,-0.8135
1492,0.5473
1493,-0.7121
1494,0.6014
1495,-0.3422
1496,-0.2565
1497,-0.5462
1498,-1.031
1499,-0.4465
1500,1.129
1501,-0.5817
1502,-0.6279
1503,0.05998
1504,0.6338
1505,0.8752
1506,0.2559
1507,0.4974
1508,0.07878
1509,-1.237
1510,-0.4829
1511,0.4571
1512,-0.1009
1513,0.8387
1514,0.1109
1515,0.468
1516,0.4856
1517,-1.733
1518,0.4797
1519,-0.05243
1520,-0.01802
1521,-0.007189
1522,0.7407
1523,-0.1317
1524,0.7413
1525,0.08795
1526,-1.185
1527,-0.06317
1528,0.1565
1529,-0.531
1530,0.2335
1531,0.6362
1532,0.8677
1533,0.4051
1534,0.2531
1535,-0.2577
1536,-0.5738
1537,-0.3962
1538,0.8841
1539,0.7564
1540,0.7437
1541,-0.2571
1542,-0.4871
1543,0.342
1544,-0.2102
1545,-0.8778
1546,0.8376
1547,0.8639
1548,0.6228
1549,0.03952
1550,-0.6003
1551,0.363
1552,1.414
1553,0.8118
1554,0.05704
1555,0.5658
1556,0.6055
1557,-0.0009537
1558,0.6439
1559,0.05318
1560,0.2708
1561,0.7211
1562,1.192
1563,-0.4751
1564,-0.6904
1565,-0.1606
1566,-1.279
1567,0.9642
1568,-0.09487
1569,0.2795
1570,-0.8128
1571,1.394
1572,0.6599
1573,-0.03897
1574,-0.2195
1575,0.5691
1576,-0.3725
1577,-0.2963
1578,-0.4373
1579,-0.2231
1580,-0.2647
1581,1.06
1582,-0.5418
1583,1.621
1584,0.05282
1585,0.3049
1586,0.145
1587,0.5656
1588,-0.1798
1589,0.5557
1590,-0.2994
1591,-0.6703
1592,-0.1881
1593,-0.3055
1594,-0.04359
1595,0.5086
1596,0.9091
1597,0.6706
1598,0.7271
1599,0.6238
1600,0.1747
1601,0.3699
1602,0.07922
1603,-0.6322
1604,0.3805
1605,0.7163
1606,-0.5498
1607,-0.4394
1608,0.6446
1609,0.02463
1610,0.9564
1611,-0.2849
1612,0.6067
1613,-0.08805
1614,-0.5879
1615,0.7126
1616,0.04145
1617,0.1513
1618,-0.02804
1619,-0.5173
1620,-0.6254
1621,-0.3535
1622,-0.4792
1623,-0.2115
1624,-0.1017
1625,0.1257
1626,-0.03007
1627,-1.064
1628,1.095
1629,-0.1473
1630,1.031
1631,0.01955
1632,0.6763
1633,0.1182
1634,-0.04665
1635,1.62
1636,0.582
1637,0.5082
1638,0.4241
1639,-0.5536
1640,0.7879
1641,0.649
1642,0.09932
1643,0.6953
1644,-0.6402
1645,0.2661
1646,0.3082
1647,0.2292
1648,0.1303
1649,-0.3899
1650,0.4017
1651,0.2547
1652,0.3985
1653,0.4157
1654,-0.8141
1655,0.3764
1656,-0.4058
1657,0.2717
1658,-0.2784
1659,0.7421
1660,0.07819
1661,-0.4404
1662,0.2223
1663,0.2204
1664,0.2418
1665,0.431
1666,0.3677
1667,0.7407
1668,0.552
1669,0.3451
1670,0.3587
1671,0.8933
1672,-0.6919
1673,0.09715
1674,0.3475
1675,-0.2274
1676,1.694
1677,0.1408
1678,1.177
1679,0.0324
1680,-0.6025
1681,0.2561
1682,0.1943
1683,0.7374
1684,-0.1376
1685,-0.2108
1686,0.1125
1687,0.161
1688,0.0515
1689,0.02158
1690,0.1238
1691,-0.6347
1692,0.9107
1693,0.5497
1694,1.083
1695,-0.3988
1696,0.05413
1697,0.6531
1698,0.2543
1699,0.8024
1700,-1.05
1701,1.249
1702,-0.08367
1703,-0.8368
1704,0.4358
1705,-0.8915
1706,-0.07562
1707,-1.119
1708,-0.8289
1709,-1.496
1710,-1.307
1711,-1.72
1712,-0.06871
1713,0.3822
1714,0.2231
1715,0.6718
1716,1.089
1717,-0.704
1718,0.3436
1719,0.9393
1720,0.3828
1721,-1.215
1722,-0.2302
1723,-0.6027
1724,0.07076
1725,0.06759
1726,0.8247
1727,0.5721
1728,-1.196
1729,0.03872
1730,-1.386
1731,0.5022
1732,-0.1604
1733,-0.7066
1734,-0.274
1735,0.1402
1736,-0.07727
1737,-0.5457
1738,0.9888
1739,-0.414
1740,-0.0719
1741,0.6109
1742,0.2216
1743,-0.5549
1744,0.3642
1745,0.4468
1746,0.2289
1747,-0.512
1748,-0.7863
1749,-0.1032
1750,0.8521
1751,-0.7753
1752,-0.2954
1753,-0.4211
1754,-0.4279
1755,1.095
1756,-0.06872
1757,1.68
1758,0.3595
1759,0.3138
1760,-1.154
1761,0.797
1762,0.2259
1763,0.7611
1764,0.7125
1765,0.3815
1766,-0.3139
1767,-0.5287
1768,-0.01708
1769,-0.6135
1770,0.49
1771,0.3557
1772,0.4003
1773,-0.4252
1774,-0.05275
1775,0.5221
1776,0.8518
1777,-0.7059
1778,-0.4576
1779,0.1311
1780,0.3415
1781,-0.02037
1782,0.4653
1783,0.784
1784,-0.03192
1785,0.3406
1786,0.4903
1787,1.491
1788,0.3997
1789,0.3153
1790,0.5378
1791,0.7226
1792,0.0653
1793,-0.6468
1794,0.1856
1795,0.3206
1796,0.9818
1797,0.5098
1798,-0.1734
1799,-0.7257
1800,-0.6225
1801,0.5055
1802,-0.1867
1803,-0.06195
1804,0.7034
1805,-0.3801
1806,-0.9779
1807,0.3075
1808,-0.4355
1809,0.8708
1810,0.5676
1811,1.257
1812,0.3609
1813,0.0577
1814,-0.01983
1815,-0.3264
1816,0.3155
1817,-0.4292
1818,0.347
1819,0.8547
1820,-0.5669
1821,-0.2419
1822,-0.6837
1823,1.469
1824,0.1458
1825,-0.3372
1826,-0.7568
