MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.969955,0.679893,-0.691778
2,0.970852,0.550056,-0.799995
3,0.97444,0.518156,-0.825256
4,0.97444,0.518156,-0.825256
5,0.97444,0.518156,-0.825256
6,0.964977,0.510985,-0.818581
7,0.964977,0.510985,-0.818581
8,0.964977,0.510985,-0.818581
9,0.964977,0.510985,-0.818581
10,0.964977,0.510985,-0.818581
11,0.964977,0.510985,-0.818581
12,0.96062,0.381095,-0.881792
13,0.959462,0.405952,-0.86935
14,0.959462,0.405952,-0.86935
15,0.959462,0.405952,-0.86935
16,0.96464,0.303908,-0.915517
17,0.96464,0.303908,-0.915517
18,0.962302,0.308337,-0.911567
19,0.960137,0.443826,-0.8514
20,0.960452,0.508482,-0.81481
21,0.959516,0.510216,-0.812619
22,0.959516,0.510216,-0.812619
23,0.959516,0.510216,-0.812619
24,0.961949,0.751183,-0.600891
25,0.965788,0.815193,-0.517887
26,0.965788,0.815193,-0.517887
27,0.96515,0.845883,-0.464754
28,0.96515,0.845883,-0.464754
29,0.957953,0.861425,-0.419072
30,0.960075,0.916583,-0.28569
31,0.960075,0.916583,-0.28569
32,0.969401,0.945333,-0.21467
33,0.969401,0.945333,-0.21467
34,0.968013,0.963558,-0.0927558
35,0.968013,0.963558,-0.0927558
36,0.961661,0.961658,0.0020529
37,0.959209,0.959167,0.0089775
38,0.968,0.966792,0.0483526
39,0.964066,0.948275,0.173778
40,0.959159,0.949083,0.138664
41,0.959159,0.949083,0.138664
42,0.959159,0.949083,0.138664
43,0.967353,0.890067,0.378884
44,0.973629,0.941325,0.248719
45,0.968152,0.966725,0.0525403
46,0.968152,0.966725,0.0525403
47,0.964289,0.960617,0.0840792
48,0.961706,0.953492,0.125427
49,0.961706,0.953492,0.125427
50,0.965854,0.960325,0.103197
51,0.965854,0.960325,0.103197
52,0.967914,0.966117,0.0589513
53,0.96729,0.957567,0.136809
54,0.960431,0.958967,-0.0530079
55,0.960431,0.958967,-0.0530079
56,0.952725,0.93455,0.185207
57,0.965092,0.927833,0.265569
58,0.962879,0.883867,0.381989
59,0.954417,0.947867,0.111628
60,0.9695,0.962875,0.113144
61,0.964823,0.964775,0.00966175
