MDTU,plaq,Re(det),Im(det),link
1,0.0661081,7.43014,3.78813,0.0299119
2,0.066733,4.84319,2.56987,0.0334929
3,0.0748256,3.49388,1.63088,0.034864
4,0.0748256,3.49388,1.63088,0.034864
5,0.0748256,3.49388,1.63088,0.034864
6,0.0572857,1.28862,0.835115,0.0701113
7,0.0572857,1.28862,0.835115,0.0701113
8,0.0572857,1.28862,0.835115,0.0701113
9,0.0572857,1.28862,0.835115,0.0701113
10,0.0572857,1.28862,0.835115,0.0701113
11,0.0572857,1.28862,0.835115,0.0701113
12,0.0517619,0.852808,0.53117,0.0280087
13,0.0557097,0.454461,0.279496,0.0144197
14,0.0557097,0.454461,0.279496,0.0144197
15,0.0557097,0.454461,0.279496,0.0144197
16,0.052874,0.3785,0.271375,0.0387518
17,0.052874,0.3785,0.271375,0.0387518
18,0.058647,0.293941,0.1824,0.0420855
19,0.052125,0.165119,0.0958774,0.0516844
20,0.054836,0.143915,0.0800948,0.021655
21,0.0533717,0.110728,0.064846,0.0587118
22,0.0533717,0.110728,0.064846,0.0587118
23,0.0533717,0.110728,0.064846,0.0587118
24,0.0663052,0.142446,0.0645317,0.0548056
25,0.057458,0.111039,0.0565772,0.0537532
26,0.057458,0.111039,0.0565772,0.0537532
27,0.0479165,0.100434,0.0651856,0.0401816
28,0.0479165,0.100434,0.0651856,0.0401816
29,0.0500802,0.0755406,0.0509753,0.0452744
30,0.0550056,0.0780724,0.0487126,0.0362832
31,0.0550056,0.0780724,0.0487126,0.0362832
32,0.0508995,0.0645892,0.0391769,0.0312781
33,0.0508995,0.0645892,0.0391769,0.0312781
34,0.0457513,0.0580717,0.037082,0.0369906
35,0.0457513,0.0580717,0.037082,0.0369906
36,0.0604662,0.0854461,0.0410901,0.0571774
37,0.0948565,0.101143,0.0358225,0.0421544
38,0.0625288,0.0748524,0.0381353,0.0460551
39,0.0520567,0.0570841,0.0366182,0.0723909
40,0.0532818,0.0580675,0.0312643,0.0663724
41,0.0532818,0.0580674,0.0312643,0.0663724
42,0.0532818,0.0580674,0.0312643,0.0663724
43,0.0544793,0.0512288,0.0290638,0.0557309
44,0.05409,0.0498835,0.0284806,0.0594435
45,0.0533531,0.0535585,0.0304401,0.0510389
46,0.0533531,0.0535585,0.0304401,0.0510389
47,0.0394411,0.0447276,0.0350789,0.0545074
48,0.0582098,0.0780832,0.0437242,0.06146
49,0.0582098,0.0780832,0.0437242,0.06146
50,0.0639585,0.0888913,0.0430668,0.0553322
51,0.0639585,0.0888913,0.0430668,0.0553322
52,0.0475903,0.0681997,0.0461284,0.064803
53,0.0612482,0.0697934,0.0325666,0.0426926
54,0.0450357,0.0699985,0.0501014,0.049819
55,0.0450357,0.0699985,0.0501014,0.049819
56,0.0614164,0.0898781,0.0392767,0.0378155
57,0.0514037,0.0662305,0.0351605,0.0522533
58,0.0551498,0.0717057,0.0415023,0.0447317
59,0.0604988,0.0594366,0.0299782,0.0503697
60,0.0489433,0.0547594,0.0340224,0.0645401
61,0.0629176,0.0692199,0.0358099,0.0755174
62,0.0412161,0.0477725,0.0354338,0.0549512
63,0.0638941,0.0656847,0.0364427,0.0758194
64,0.0446492,0.0601399,0.0427625,0.0629494
65,0.0532828,0.0578783,0.0331258,0.0401876
66,0.0552358,0.05437,0.0310585,0.0522212
67,0.0552358,0.05437,0.0310585,0.0522212
68,0.0603683,0.0726328,0.0352955,0.0483967
69,0.0614622,0.0601394,0.0316439,0.0491749
70,0.0649938,0.0736055,0.0358664,0.0611417
71,0.0525647,0.0668802,0.0420154,0.058422
72,0.0551024,0.0625826,0.033354,0.0574091
73,0.0551024,0.0625826,0.033354,0.0574091
74,0.0496481,0.0752484,0.0446977,0.0553007
75,0.0616211,0.0777913,0.0430456,0.0511213
76,0.0616211,0.0777913,0.0430456,0.0511213
77,0.0616211,0.0777913,0.0430456,0.0511213
78,0.0538637,0.0688535,0.0436695,0.0745359
79,0.0538637,0.0688535,0.0436695,0.0745359
