MDTU,|Tr(Lx)|
1,0.670552
2,0.611305
3,0.659404
4,0.659404
5,0.659404
6,0.764728
7,0.764728
8,0.764728
9,0.764728
10,0.764728
11,0.764728
12,0.616514
13,0.736445
14,0.736445
15,0.736445
16,0.653467
17,0.653467
18,0.623027
19,0.540884
20,0.598478
21,0.539836
22,0.539836
23,0.539836
24,0.679858
25,0.655571
26,0.655571
27,0.649967
28,0.649967
29,0.663296
30,0.574569
31,0.574569
32,0.413096
33,0.413096
34,0.39521
35,0.39521
36,0.557292
37,0.47043
38,0.305045
39,0.312107
40,0.394684
41,0.394684
42,0.394684
43,0.50666
44,0.482158
45,0.519859
46,0.519859
47,0.3377
48,0.492284
49,0.492284
50,0.543692
51,0.543692
52,0.543064
53,0.582544
54,0.545928
55,0.545928
56,0.605026
57,0.620863
58,0.622245
59,0.667423
60,0.622034
61,0.578307
62,0.602477
63,0.645701
64,0.570522
65,0.598144
66,0.615981
67,0.615981
68,0.66934
69,0.586643
70,0.596308
71,0.658158
72,0.455928
73,0.455928
74,0.406304
75,0.550093
76,0.550093
77,0.550093
78,0.516332
79,0.516332
80,0.380074
81,0.425674
82,0.425674
83,0.48356
84,0.53768
85,0.641003
86,0.470677
87,0.4736
88,0.4736
89,0.4736
90,0.4736
91,0.453383
92,0.571684
93,0.426108
94,0.50664
95,0.502871
96,0.590657
97,0.597674
98,0.539209
99,0.515675
100,0.459236
101,0.459236
102,0.482949
103,0.302355
104,0.251149
105,0.251149
106,0.251149
107,0.204596
108,0.331384
109,0.331384
110,0.485588
111,0.570972
112,0.654535
113,0.562287
114,0.555281
115,0.499719
116,0.275979
117,0.275979
118,0.36019
119,0.322441
120,0.34062
121,0.34062
122,0.218812
123,0.429444
124,0.392956
125,0.340055
126,0.334115
127,0.461184
128,0.619101
129,0.651764
130,0.651764
131,0.657758
132,0.657758
133,0.582114
134,0.563126
135,0.563126
136,0.533207
137,0.617411
138,0.577619
139,0.519431
140,0.519431
141,0.480395
142,0.369702
143,0.411055
144,0.339008
145,0.393676
146,0.393676
147,0.466338
148,0.510516
149,0.576963
150,0.576963
151,0.576963
152,0.638041
153,0.44129
154,0.44129
155,0.550223
156,0.512769
157,0.491481
158,0.427089
159,0.347347
160,0.384501
161,0.385944
162,0.385944
163,0.385944
164,0.336724
165,0.481745
166,0.348788
167,0.22441
168,0.28027
169,0.218902
170,0.280183
171,0.189578
172,0.162085
173,0.162085
174,0.252623
175,0.252623
176,0.162158
177,0.226008
178,0.36459
179,0.58355
180,0.5224
181,0.565221
182,0.527447
183,0.374602
184,0.374602
185,0.374602
186,0.374602
187,0.437686
188,0.437686
189,0.381496
190,0.32921
191,0.32921
192,0.346738
193,0.443723
194,0.443723
195,0.454738
196,0.431025
197,0.525004
198,0.540989
199,0.700933
200,0.480181
201,0.292458
202,0.387131
203,0.301436
204,0.455001
205,0.352125
206,0.282677
207,0.282677
208,0.282677
209,0.413391
210,0.396683
211,0.374032
212,0.431462
213,0.386582
214,0.352308
215,0.531314
216,0.440609
217,0.451317
218,0.340539
219,0.304334
220,0.304334
221,0.248442
222,0.350909
223,0.483902
224,0.443776
225,0.556458
226,0.518951
227,0.419268
228,0.503606
229,0.454428
230,0.59706
231,0.484983
232,0.563454
233,0.589918
234,0.720336
235,0.655962
236,0.578355
237,0.488067
238,0.453272
239,0.551893
240,0.689202
241,0.621804
242,0.621804
243,0.75331
244,0.669028
245,0.62795
246,0.62795
247,0.62795
248,0.652856
249,0.652856
250,0.622948
251,0.546663
252,0.546663
253,0.528019
254,0.528019
255,0.516188
256,0.516188
257,0.531409
258,0.531409
259,0.609476
260,0.601549
261,0.56451
262,0.63763
263,0.595637
264,0.65253
265,0.65253
266,0.65253
267,0.65253
268,0.546378
269,0.610176
270,0.610176
271,0.610176
272,0.599627
273,0.599627
274,0.540321
275,0.48573
276,0.48573
277,0.619579
278,0.612347
279,0.639635
280,0.489608
281,0.360445
282,0.360445
283,0.223329
284,0.220273
285,0.224337
286,0.224337
287,0.230844
288,0.220856
289,0.227852
290,0.124311
291,0.340607
292,0.318476
293,0.335413
294,0.335413
295,0.239041
296,0.421668
297,0.347765
298,0.464068
299,0.330564
300,0.43674
301,0.404085
302,0.327593
303,0.327593
304,0.327593
305,0.327593
306,0.262376
307,0.123663
308,0.0908774
309,0.182118
310,0.162707
311,0.0299292
312,0.121921
313,0.207221
314,0.306875
315,0.223683
316,0.199473
317,0.199473
