MDTU,S_F
1,0.946992
2,1.00724
3,1.00434
4,1.00148
5,0.993839
6,1.01293
7,1.0002
8,0.996378
9,1.0008
10,0.999708
11,1.00247
12,1.00812
13,1.0015
14,1.00114
15,1.005
16,1.00069
17,1.00538
18,1.00054
19,1.00486
20,1.01014
21,1.00086
22,0.99867
23,1.00089
24,1.0026
25,0.997825
26,1.00203
27,1.00169
28,0.999049
29,1.00538
30,1.00156
31,0.996298
32,1.00153
33,0.996011
34,1.00017
35,0.998746
36,0.997034
37,1.00159
38,1.0023
39,1.00172
40,1.00006
41,0.995531
42,1.00377
43,0.996899
44,0.999799
45,0.99728
46,0.991777
47,0.996993
48,1.00251
49,1.0024
50,0.998988
51,1.00095
52,1.00084
53,1.00147
54,0.989969
55,1.00058
56,1.00342
57,0.997527
58,1.00169
59,1.00526
60,0.996844
61,1.00584
62,0.999783
63,1.00408
64,0.999194
65,0.998464
66,1.0045
67,1.00087
68,1.00011
69,1.00298
70,0.997521
71,0.997368
72,1.00489
73,0.999259
74,0.999057
75,1.00586
76,1.0025
77,0.998623
78,1.00008
79,1.00493
80,1.00253
81,0.998241
82,0.996894
83,0.997526
84,0.994585
85,1.00231
86,1.0067
87,0.998023
88,0.999126
89,0.994329
90,0.999106
91,1.00533
92,1.0017
93,1.00085
94,0.998708
95,1.00149
96,1.00159
97,1.00038
98,0.998861
99,0.996786
100,1.00085
101,1.00358
102,1.00305
103,0.998097
104,1.0013
105,0.997877
106,1.00161
107,1.00092
108,1.00171
109,0.998374
110,1.0047
111,1.0062
112,0.995546
113,1.0005
114,0.996911
115,0.990283
116,1.00565
117,1.00184
118,0.99758
119,1.00661
120,1.00285
121,0.999899
122,0.997851
123,0.996411
124,1.00139
125,0.998136
126,0.995319
127,0.996797
128,1.00619
129,1.00811
130,1.00747
131,0.999611
132,0.999424
133,1.00173
134,0.997998
135,1.00007
136,0.996764
137,1.00149
138,0.999512
139,0.999286
140,0.99755
141,0.992
142,0.993861
143,1.00152
144,1.00282
145,1.0053
146,0.988189
147,0.996764
148,0.996512
149,0.996747
150,0.999676
151,0.995226
152,1.00193
153,1.00124
154,1.00458
155,1.01058
156,1.0011
157,0.996993
158,1.00362
159,0.99643
160,1.00814
161,1.00105
162,1.00111
163,0.994284
164,1.00063
165,0.998881
