t,cond_num
10,5.99753
20,6.01859
30,6.03129
40,5.98709
50,5.84589
60,5.86875
70,5.88136
80,5.83725
90,5.91301
100,5.96343
110,5.85032
120,5.88202
130,5.98133
140,5.88603
150,6.01455
160,5.85234
170,5.83497
180,5.85378
190,5.81666
200,5.88179
210,5.79168
220,5.79399
230,5.82607
240,6.05124
250,5.90985
260,5.9283
270,5.93145
280,5.83182
290,5.80795
300,5.7905
310,5.88053
320,5.80845
330,5.83933
340,5.87596
350,5.76277
360,5.89386
370,6.0102
380,5.86504
390,5.87283
400,5.85486
410,5.98543
420,5.90379
430,5.98873
440,5.836
450,5.90004
460,5.94995
470,5.69037
480,5.71448
490,5.7996
500,5.88108
510,5.79202
520,5.78876
530,5.78184
540,5.83887
550,5.95721
560,6.00525
570,5.89194
580,5.85928
590,5.78364
600,5.92345
610,5.78104
620,6.08971
630,6.021
640,6.09864
650,5.95272
660,5.83948
670,5.85885
680,5.73413
690,5.80638
700,5.67117
710,5.85268
720,6.00663
730,5.96943
740,5.93782
750,5.87437
760,5.85327
770,5.88516
780,5.846
790,5.86364
800,5.82307
810,5.79141
820,5.87086
830,5.91061
840,5.86343
850,6.01476
860,5.76546
870,5.87489
880,5.95755
890,5.81989
900,5.85341
910,5.90588
920,5.99892
930,5.7595
940,5.78079
950,5.773
960,5.8317
970,5.9338
980,5.98827
990,5.92298
1000,5.95312
1010,5.76605
1020,5.82514
1030,5.82992
1040,5.83843
1050,5.83268
1060,5.94245
1070,5.95753
1080,5.77872
1090,5.87967
1100,5.89491
1110,5.8865
1120,5.89997
1130,5.78678
1140,5.84685
1150,5.92856
1160,5.87757
1170,5.94276
1180,5.85934
1190,5.93464
1200,5.7934
1210,5.80116
1220,5.80283
1230,5.84687
1240,5.94617
1250,5.87994
1260,5.877
1270,5.93639
1280,5.93658
1290,5.97928
1300,5.91438
1310,5.92049
1320,5.93823
1330,5.91025
1340,5.90049
1350,5.8126
1360,5.97974
1370,5.82446
1380,5.92397
1390,5.90347
1400,5.80442
1410,6.09149
1420,6.00168
1430,5.83719
1440,6.0478
1450,5.9401
1460,5.8021
1470,6.04321
1480,5.9364
1490,5.88146
1500,5.85428
1510,5.94249
1520,5.82972
1530,5.87366
1540,5.94141
1550,6.03789
1560,5.79044
1570,5.90147
1580,6.01364
1590,5.90642
1600,5.95397
1610,5.8767
1620,5.84748
1630,5.90024
1640,5.80488
1650,5.88383
1660,5.75092
1670,5.90588
1680,5.92691
1690,5.87282
1700,5.90163
1710,5.86866
1720,5.95479
1730,5.86191
1740,5.93455
1750,5.87537
1760,5.96985
1770,5.80619
1780,5.88394
1790,5.86843
1800,5.85885
1810,5.85525
1820,5.84649
1830,5.7356
1840,5.79821
1850,5.75088
1860,5.88688
1870,5.93327
1880,5.97304
1890,6.00381
1900,6.13479
1910,5.73758
1920,5.87712
1930,6.03308
1940,5.85801
1950,5.90442
1960,5.89543
1970,5.91461
1980,6.12977
1990,5.89131
2000,5.84824
2010,5.89151
2020,6.01026
2030,5.79354
2040,5.98802
2050,5.94357
2060,5.87672
2070,5.95794
2080,5.77904
2090,5.89862
2100,5.95918
2110,5.92136
2120,5.90083
2130,5.91422
2140,5.88612
2150,5.76989
2160,5.78663
2170,5.8134
2180,5.87282
2190,5.96771
2200,6.01724
2210,5.87411
2220,5.85786
2230,5.74817
2240,6.12059
2250,5.84966
2260,5.87376
2270,5.81341
2280,5.79041
2290,5.88468
2300,5.93082
2310,6.00329
2320,5.84422
2330,5.82141
2340,5.97858
2350,5.90319
2360,5.92115
2370,5.89641
2380,5.81184
2390,5.83264
2400,5.93908
2410,5.88113
2420,5.82777
2430,5.88114
2440,5.97666
2450,5.9061
2460,5.93138
2470,5.78369
2480,5.87759
2490,5.89768
2500,5.80346
2510,5.8742
2520,5.87181
2530,5.91867
2540,5.88248
2550,6.05566
2560,5.80575
2570,5.86828
2580,5.83865
2590,5.83611
2600,5.86171
2610,5.93639
2620,5.87201
2630,5.92095
2640,5.85709
2650,5.87474
2660,5.9282
2670,6.05824
2680,5.91636
2690,5.86895
2700,5.96173
2710,5.82189
2720,6.10505
2730,6.0384
2740,5.90979
2750,5.88023
2760,5.92966
2770,5.83615
2780,5.7716
2790,5.93847
2800,5.92589
2810,5.92092
2820,5.9329
2830,5.9101
2840,6.00608
2850,5.91514
2860,5.92575
2870,5.801
2880,5.86951
2890,5.92966
2900,5.81977
2910,5.7453
2920,5.76261
2930,5.91992
2940,5.92695
2950,5.9456
2960,5.86607
2970,5.84976
2980,5.80876
2990,5.86424
3000,5.90587
3010,6.04497
3020,5.84705
3030,5.89712
3040,5.85477
3050,5.86553
3060,5.85508
3070,6.13444
3080,5.83692
3090,5.81651
3100,5.93675
3110,5.8034
3120,5.88271
3130,5.97815
3140,5.99722
3150,5.89956
3160,5.93727
3170,5.90883
3180,5.90564
3190,5.93506
3200,6.18631
3210,5.99897
3220,5.97253
3230,5.92919
3240,5.88755
3250,5.82344
3260,6.02652
3270,5.87665
3280,5.92914
3290,5.8192
3300,5.82236
3310,5.81213
3320,5.82215
3330,5.92724
3340,5.84516
3350,5.85746
3360,5.80672
3370,6.00069
3380,5.97415
3390,5.91983
3400,5.78297
3410,5.88136
3420,5.87261
3430,5.90597
3440,5.97756
3450,5.92232
3460,5.79069
3470,5.8396
3480,6.02736
3490,5.80261
3500,6.11866
