MDTU,link
1,1.24162
2,1.21805
3,1.19396
4,1.19396
5,1.19396
6,1.15683
7,1.15683
8,1.15683
9,1.15683
10,1.15683
11,1.15683
12,1.13814
13,1.10353
14,1.10353
15,1.10353
16,1.09834
17,1.09834
18,1.07967
19,1.05734
20,1.04766
21,1.03799
22,1.03799
23,1.03799
24,1.03797
25,1.0342
26,1.0342
27,1.03824
28,1.03824
29,1.02366
30,1.01999
31,1.01999
32,1.01222
33,1.01222
34,1.01415
35,1.01415
36,1.01922
37,1.00735
38,1.01097
39,1.00995
40,1.01092
41,1.01092
42,1.01092
43,1.0022
44,1.00196
45,1.00479
46,1.00479
47,1.00921
48,1.01828
49,1.01828
50,1.01958
51,1.01958
52,1.02152
53,1.0091
54,1.02377
55,1.02377
56,1.01769
57,1.01481
58,1.01495
59,1.00547
60,1.00974
61,1.00982
62,1.01215
63,1.00903
64,1.019
65,1.00822
66,1.00369
67,1.00369
68,1.01338
69,1.00306
70,1.01037
71,1.01755
72,1.00993
73,1.00993
74,1.02352
75,1.01554
76,1.01554
77,1.01554
78,1.0158
79,1.0158
80,1.01935
81,1.00704
82,1.00704
83,1.01472
84,1.02383
85,1.02383
86,1.02318
87,1.01239
88,1.01239
89,1.01239
90,1.01239
91,1.03313
92,1.02764
93,1.0122
94,1.02371
95,1.00854
96,1.00404
97,1.01109
98,1.00742
99,0.997379
100,0.999138
101,0.999138
102,0.998809
103,0.998624
104,1.01208
105,1.01208
106,1.01208
107,1.01738
108,1.01231
109,1.01231
110,0.995528
111,0.999407
112,0.994627
113,1.00082
114,0.997421
115,1.00286
116,0.993692
117,0.993692
118,1.00495
119,0.994664
120,0.979262
121,0.979262
122,0.992788
123,0.997079
124,0.991284
125,0.991844
126,1.00283
127,1.01561
128,1.01955
129,1.00289
130,1.00289
131,1.00613
132,1.00613
133,1.00571
134,1.01535
135,1.01535
136,1.0089
137,1.01711
138,1.01115
139,1.02047
140,1.02047
141,1.02361
142,1.02942
143,1.02227
144,1.02348
145,1.01659
146,1.01659
147,1.01404
148,1.00621
149,1.01068
150,1.01068
151,1.01068
152,1.02793
153,1.02323
154,1.02323
155,1.01706
156,1.01674
157,1.02912
158,1.01512
159,1.03243
160,1.01948
161,1.02479
162,1.02479
163,1.02479
164,1.02127
165,1.03049
166,1.02619
167,1.02392
168,1.03271
169,1.03988
170,1.03388
171,1.0214
172,1.02805
173,1.02805
174,1.033
175,1.033
176,1.02855
177,1.02481
178,1.02318
179,1.0159
180,1.02329
181,1.02581
182,1.03072
183,1.03439
184,1.03439
185,1.03439
186,1.03439
187,1.03054
188,1.03054
189,1.00974
190,1.00618
191,1.00618
192,1.01039
193,1.00889
194,1.00889
195,1.0121
196,1.01017
197,1.0142
198,1.01214
199,1.00814
200,1.02356
201,1.0073
202,1.00766
203,1.00774
204,1.00611
205,1.01317
206,1.01227
207,1.01227
208,1.01227
209,1.00441
210,1.00442
211,1.00127
212,1.00302
213,1.01286
214,0.998837
215,1.00018
216,0.993033
217,1.00256
218,1.00466
219,1.01105
220,1.01105
221,1.00815
222,1.0228
223,1.01763
224,1.01551
225,1.01916
226,1.02605
227,1.02542
228,1.02515
229,1.03309
230,1.02994
231,1.04067
232,1.03159
233,1.02836
234,1.02777
235,1.02054
236,1.01271
237,1.01774
238,1.01434
239,1.0206
240,1.02028
241,1.02733
242,1.02733
243,1.02453
244,1.01313
245,1.00636
246,1.00636
247,1.00636
248,1.00368
249,1.00368
250,1.0063
251,1.00567
252,1.00567
253,1.0062
254,1.0062
255,1.01031
256,1.01031
257,1.0085
258,1.0085
259,1.01008
260,1.00586
261,1.01156
262,1.00477
263,1.00478
264,1.00311
265,1.00311
266,1.00311
267,1.00311
268,1.01507
269,1.00351
270,1.00351
271,1.00351
272,1.01305
273,1.01305
274,1.01036
275,1.00877
276,1.00877
277,1.007
278,0.997386
279,1.00138
280,0.990617
281,0.989425
282,0.989425
283,0.994353
284,1.00289
285,1.00289
286,1.00289
287,0.990598
288,0.994063
289,0.999475
290,1.00979
291,1.00863
292,1.01466
293,1.01539
294,1.01539
295,1.01259
296,1.01721
297,1.00948
298,1.00674
299,1.00536
300,1.00462
301,1.01477
302,1.0122
303,1.0122
304,1.0122
305,1.0122
306,1.01395
307,1.01373
308,1.00985
309,1.01096
310,1.00731
311,1.00579
312,0.998674
313,1.00834
314,0.995833
315,0.996897
316,0.998492
317,0.998492
318,0.987634
319,0.987634
320,0.997994
321,1.00321
322,1.01069
323,1.01069
324,1.0116
325,1.00357
326,1.00357
327,1.00357
328,1.00357
329,0.997481
330,0.992341
331,0.992341
332,0.998056
333,1.00497
334,0.993669
335,1.00274
336,0.993275
337,0.995845
338,1.00899
339,1.00615
340,0.994144
341,1.00273
342,1.00758
343,0.995121
344,1.00201
345,1.00758
346,0.99879
347,1.01489
348,1.02016
349,1.02134
350,1.01988
351,1.01125
352,1.00214
353,1.01229
354,1.00042
355,0.997811
356,1.0085
357,1.00059
358,1.00059
359,1.00059
360,1.00059
361,1.00599
362,1.00599
363,1.01417
364,1.01401
365,1.01401
366,1.01888
367,1.01173
368,1.03242
369,1.02644
370,1.0283
371,1.028
372,1.028
373,1.02584
374,1.00255
375,1.0086
376,1.0086
377,1.01322
378,1.0165
379,0.999864
380,0.993548
381,0.999222
382,0.995358
383,0.995604
384,0.995604
385,1.00166
386,1.00166
387,1.00166
388,1.00049
389,1.00947
390,1.009
391,1.01116
392,1.01116
393,1.01116
394,1.01116
395,1.02
396,1.02
397,1.0121
398,1.00283
399,1.00667
400,1.00667
401,0.991219
402,1.00462
403,1.01447
404,1.00776
405,1.02283
406,1.03227
407,1.01553
408,1.01393
409,1.01674
410,1.01989
411,1.01011
412,1.00022
413,1.00318
414,0.998509
415,0.998509
416,0.998509
417,1.01152
418,1.01133
419,1.0148
420,1.01912
421,1.01518
422,1.01842
423,1.02676
424,1.02875
425,1.02875
426,1.00817
427,1.00817
428,1.01427
429,1.01539
430,1.01867
431,1.01723
432,1.0224
433,1.02546
434,1.0185
435,1.01804
436,1.01572
437,1.01674
438,1.01446
439,1.0285
440,1.01992
441,1.0246
442,1.02921
443,1.0224
444,1.0218
445,1.01783
446,1.01783
447,1.01783
448,1.01783
449,1.01783
450,1.02139
451,1.01035
452,1.01035
453,1.00907
454,1.00907
455,1.02356
456,1.011
457,1.01675
458,1.0194
459,1.0194
460,1.0345
461,1.0375
462,1.02055
463,1.02055
464,1.0181
465,1.01468
466,1.01364
467,1.01364
468,1.01399
469,1.01267
470,1.01162
471,1.01026
472,1.01104
473,1.01703
474,1.01703
475,1.01231
476,1.01231
477,1.01218
478,1.02323
479,1.01458
480,1.01354
481,1.01844
482,1.03053
483,1.02602
484,1.0119
485,1.02036
486,1.02036
487,1.02036
488,1.01417
489,1.01417
490,1.02478
491,1.01351
492,1.01351
493,1.01351
494,1.00464
495,1.00963
496,1.01539
497,1.01539
498,1.02389
499,1.02779
500,1.01607
501,1.01607
502,1.01607
503,1.01607
504,1.01374
505,1.00218
506,1.00775
507,1.00775
508,1.00775
509,1.00775
510,1.00788
511,0.992991
512,0.992991
513,0.992991
514,1.00465
515,1.00465
516,1.00225
517,1.00734
518,1.00047
519,0.9925
520,1.00123
521,1.00017
522,0.993632
523,0.991383
524,0.988833
525,0.987337
526,0.984803
527,0.984803
528,0.984803
529,0.984803
530,0.984628
531,0.997752
532,1.00017
533,0.991079
534,0.999068
535,1.0044
536,1.0044
537,0.998059
538,1.01541
539,1.01386
540,1.00769
541,1.00098
542,1.00231
543,0.99491
544,0.99491
545,1.00765
546,1.01476
547,1.00628
548,1.00373
549,1.00453
550,1.00959
551,1.00993
552,1.0012
553,1.01193
554,1.00791
555,1.00791
556,1.00791
557,0.992644
558,0.997332
559,1.00559
560,1.00194
561,0.996803
562,0.994644
563,0.981757
564,1.00372
565,1.00372
566,1.00923
567,1.00741
568,1.00004
569,1.00004
570,1.00479
571,1.00479
572,1.00479
573,1.00908
574,1.00713
575,1.01459
576,1.01459
577,1.00744
578,1.02132
579,1.01207
580,1.01458
581,1.01458
582,1.01803
583,1.01803
584,1.02341
585,1.01926
586,1.01926
587,1.01926
588,1.02313
589,1.01309
590,1.01279
591,1.0194
592,1.03198
593,1.01771
594,1.01771
595,1.01771
596,1.01771
597,1.01165
598,1.02407
599,1.03289
600,1.02583
601,1.02583
602,1.03449
603,1.01611
604,1.0235
605,1.01243
606,1.0181
607,1.02407
608,1.01545
609,1.01093
610,1.01093
611,1.00079
612,1.01251
613,1.02659
614,1.04171
615,1.04171
616,1.03213
617,1.0301
618,1.0301
619,1.02093
620,1.02093
621,1.02093
622,1.02093
623,1.02411
624,1.02411
625,1.03256
626,1.01941
627,1.02042
628,1.02095
629,1.00566
630,1.01063
631,1.02359
632,1.01742
633,1.01934
634,1.0107
635,1.00936
636,1.00171
637,0.996457
638,0.996457
639,0.987711
640,1.00056
641,1.00694
642,1.00694
643,1.01027
644,1.01027
645,1.00757
646,1.01179
647,1.01122
648,1.01877
649,1.01877
650,1.01111
651,1.01137
652,1.01137
653,1.01096
654,0.99781
655,1.00683
656,1.00643
657,1.01348
658,1.01348
659,1.01269
660,1.02235
661,1.02624
662,1.02202
663,1.02583
664,1.0196
665,1.02239
666,1.02377
667,1.02377
668,1.01539
669,1.02058
670,1.00286
671,1.00286
672,1.00884
673,1.01089
674,0.999664
675,0.988092
676,0.984506
677,0.99911
678,0.99911
679,1.00748
680,1.00926
681,1.00392
682,1.00392
683,1.00392
684,1.00392
685,1.00401
686,1.00199
687,0.995709
688,0.988574
689,0.992774
690,0.992774
691,1.00471
692,1.0014
693,1.0014
694,1.00907
695,1.01719
696,1.01719
697,1.01812
698,1.01107
699,1.01107
700,1.00732
701,1.00732
702,1.00732
703,1.01059
704,1.01193
705,1.01547
706,1.01155
707,1.01269
708,1.01269
709,1.02128
710,1.01236
711,1.01236
712,1.02368
713,1.02368
714,1.00882
715,1.01486
716,0.995037
717,1.00147
718,0.995841
719,1.00189
720,1.00189
721,1.00996
722,0.999558
723,0.999558
724,0.989917
725,1.0045
726,1.00776
727,1.01407
728,1.01282
729,1.00656
730,1.00624
731,1.00624
732,1.00715
733,1.0076
734,1.00551
735,1.00551
736,1.00637
737,1.01505
738,1.01263
739,1.01263
740,1.02164
741,1.02147
742,1.02341
743,1.02934
744,1.02207
745,1.02207
746,1.02671
747,1.02301
748,1.03025
749,1.01902
750,1.01902
751,1.01902
752,1.02263
753,1.02263
754,1.03175
755,1.03175
756,1.02812
757,1.02812
758,1.02812
759,1.02787
760,1.02787
761,1.01965
762,1.02058
763,1.02058
764,1.01674
765,1.01674
766,1.01324
767,1.01898
768,1.01898
769,1.0173
770,1.00967
771,0.999861
772,0.999861
773,0.999861
774,0.993778
775,0.993778
776,1.0023
777,0.996483
778,1.00248
779,1.00747
780,1.00837
781,1.01673
782,1.02162
783,1.01656
784,1.01351
785,1.00953
786,1.00953
787,1.01622
788,1.01622
789,1.0029
790,1.0025
791,1.01327
792,1.0036
793,1.01131
794,1.01097
795,1.01097
796,1.01097
797,1.01097
798,1.0186
799,1.0186
800,1.01637
801,1.01637
802,1.03081
803,1.0333
804,1.02032
805,1.02032
806,1.01937
807,1.01937
808,1.01746
809,1.01746
810,1.01973
811,1.00514
812,1.00514
813,1.00514
814,1.01136
815,1.01136
816,1.01664
817,1.02046
818,1.02046
819,1.02132
820,1.02313
821,1.02394
822,1.02452
823,1.02677
824,1.03623
825,1.03623
826,1.03623
827,1.03159
828,1.03323
829,1.02466
830,1.01448
831,1.01992
832,1.01992
833,1.0178
834,1.0178
835,1.01156
836,1.00776
837,1.02191
838,1.01446
839,1.01696
840,1.01319
841,1.00332
842,1.01128
843,1.01128
844,1.01144
845,1.02202
846,1.0269
847,1.02406
848,1.02431
849,1.02431
850,1.01914
851,1.01914
852,1.01914
853,1.01909
854,1.02128
855,1.01471
856,1.01471
857,1.02578
858,1.02578
859,1.01503
860,1.01503
861,1.03399
862,1.03399
863,1.03399
864,1.02529
865,1.02315
866,1.02315
867,1.02315
868,1.02701
869,1.02701
870,1.02539
871,1.02679
872,1.01913
873,1.01913
874,1.02028
875,1.02028
876,1.01223
877,1.01022
878,1.01784
879,1.02015
880,1.01074
881,1.00992
882,1.01793
883,1.01793
884,1.01793
885,1.01245
886,1.01009
887,1.01114
888,1.01114
889,1.00716
890,1.01392
891,1.01844
892,1.01844
893,1.01844
894,1.0112
895,1.00792
896,1.00202
897,1.00663
898,1.01114
899,1.02503
900,1.0245
901,1.02935
902,1.02935
903,1.02489
904,1.02444
905,1.02444
906,1.04062
907,1.04062
908,1.05667
909,1.05667
910,1.05492
911,1.05492
912,1.04413
913,1.04471
914,1.04471
915,1.05823
916,1.04897
917,1.04178
918,1.03452
919,1.02252
920,1.01768
921,1.02001
922,1.01462
923,1.03157
924,1.03017
925,1.03126
926,1.03126
927,1.04126
928,1.03984
929,1.02821
930,1.03669
931,1.0243
932,1.01626
933,1.01306
934,1.0155
935,1.01872
936,1.00775
937,1.00775
938,1.00775
939,1.01143
940,1.02068
941,1.01793
942,1.02068
943,1.02302
944,1.01734
945,1.01734
946,1.00222
947,0.997894
948,1.00525
949,1.00525
950,1.00861
951,1.00861
952,1.00185
953,1.0135
954,1.01393
955,1.00351
956,0.996992
957,1.0028
958,0.998193
959,0.998193
960,1.0037
961,1.0131
962,1.01757
963,1.01757
964,1.0174
965,1.02369
966,1.02369
967,1.01701
968,1.01701
969,1.00513
970,1.01663
971,1.00369
972,1.00824
973,1.00107
974,1.00107
975,1.00107
976,1.00107
977,1.01116
978,0.998408
979,0.996157
980,0.997599
981,1.00763
982,1.01715
983,1.01277
984,1.00968
985,1.00202
986,1.00202
987,1.00427
988,0.995485
989,0.995485
990,0.994861
991,0.994644
992,1.00307
993,1.00928
994,1.00519
995,1.0132
996,1.0247
997,1.02151
998,1.02151
999,1.0145
1000,1.0145
1001,1.00706
1002,1.00942
1003,1.00942
1004,1.01668
1005,1.01454
1006,1.00107
1007,0.997668
1008,0.999625
1009,1.00099
1010,1.00476
1011,1.00637
1012,0.991241
1013,1.00579
1014,1.00579
1015,1.00419
1016,1.01388
1017,1.01388
1018,1.01323
1019,1.0092
1020,1.00849
