ReTr(L),ImTr(L)
-0.32997,1.19273
-0.334844,1.20438
-0.246013,1.22599
-0.242974,1.25913
-0.242974,1.25913
-0.142045,1.29392
-0.0938401,1.36217
0.0129586,1.34579
0.0129586,1.34579
0.0129586,1.34579
-0.134869,1.31545
-0.169158,1.3109
-0.280386,1.16523
-0.170395,1.26989
-0.450444,1.32613
-0.355869,1.26072
-0.355869,1.26072
-0.507146,1.21219
-0.56166,1.2948
-0.520797,1.13067
-0.520797,1.13067
-0.520797,1.13067
-0.579309,1.17378
-0.664547,1.06931
-0.825252,0.997718
-0.825252,0.997718
-0.606507,1.04772
-0.532206,1.15979
-0.532206,1.15979
-0.631315,1.12345
-0.550536,1.17
-0.500226,1.15146
-0.530938,1.19382
-0.530938,1.19382
-0.437429,1.26255
-0.594454,1.11933
-0.524286,1.20273
-0.524286,1.20273
-0.564865,1.10571
-0.579175,1.18312
-0.579175,1.18312
-0.457375,1.1404
-0.468307,1.16255
-0.337996,1.28838
-0.268435,1.2533
-0.316033,1.23428
-0.287329,1.22587
-0.287329,1.22587
-0.344553,1.15582
-0.389901,1.212
-0.389901,1.212
-0.293025,1.23882
-0.232393,1.31729
-0.31594,1.21505
-0.403329,1.22187
-0.523227,1.0497
-0.638191,1.07048
-0.564482,1.08657
-0.33215,1.208
-0.258425,1.20455
-0.308396,1.25056
-0.0340614,1.32122
0.163842,1.28462
0.256696,1.28881
0.217519,1.21673
-0.0539869,1.2735
0.0319977,1.29108
0.0287715,1.26264
-0.0123679,1.27519
-0.0134316,1.15624
0.00363912,1.27334
-0.232701,1.21798
-0.120834,1.29214
-0.304528,1.22919
-0.317311,1.23915
-0.527354,1.16726
-0.50742,1.21286
-0.494268,1.22959
-0.693499,1.15479
-0.574155,1.13452
-0.557073,1.15114
-0.557073,1.15114
-0.516574,1.17334
-0.582438,1.09178
-0.541238,1.16854
-0.359861,1.28014
-0.0995077,1.25755
-0.205931,1.25246
-0.205931,1.25246
-0.255654,1.24722
-0.240216,1.32129
-0.289845,1.25514
-0.265507,1.22028
-0.40664,1.17796
-0.479636,1.15125
-0.465531,1.12718
-0.469589,1.10777
-0.452401,1.13486
-0.711808,1.0685
-0.799622,1.03216
-0.674363,1.07418
-0.538423,1.11975
-0.518762,1.23378
-0.512137,1.06351
-0.478013,1.20285
-0.562753,1.12346
-0.329977,1.31106
-0.365754,1.21991
-0.365754,1.21991
-0.291006,1.33211
-0.121898,1.28458
-0.121898,1.28458
-0.107922,1.32902
-0.0936197,1.25586
0.0587433,1.27338
0.013076,1.27812
0.013076,1.27812
0.0254153,1.22535
0.075004,1.28807
-0.109116,1.26676
-0.176323,1.22569
-0.176323,1.22569
-0.084138,1.31417
-0.0207713,1.24308
-0.0241834,1.23019
-0.0241834,1.23019
0.0628044,1.29669
0.1158,1.32239
0.0282721,1.26306
-0.0200616,1.29271
0.195211,1.24995
0.198258,1.26583
0.198258,1.26583
0.198258,1.26583
0.198258,1.26583
0.198258,1.26583
0.26328,1.303
0.253183,1.33347
0.214772,1.33892
0.214772,1.33892
0.371432,1.20269
0.403664,1.22242
0.5007,1.25155
0.367151,1.31761
0.426989,1.23553
0.485049,1.24077
0.290243,1.26087
0.100251,1.20253
0.100251,1.20253
0.188324,1.32205
0.188324,1.32205
0.107229,1.21067
0.356285,1.21985
0.356285,1.21985
0.478344,1.22842
0.491356,1.15084
0.581702,1.24954
0.468303,1.19886
0.463681,1.34043
0.54236,1.28715
0.446004,1.27965
0.442922,1.20355
0.291472,1.35777
0.291472,1.35777
0.290042,1.33925
0.543049,1.18895
0.543049,1.18895
0.521806,1.27667
0.521806,1.27667
0.602223,1.16719
0.590854,1.11033
0.482713,1.27873
0.482713,1.27873
0.334645,1.2238
0.445826,1.2031
0.333719,1.24308
0.416233,1.25053
0.376812,1.27064
0.494704,1.19791
0.613998,1.09476
0.621046,1.21547
0.7452,1.00305
0.749452,1.07728
0.60868,1.10487
0.864992,1.02231
0.79757,0.999097
0.928311,0.898867
0.98857,0.777356
0.968933,0.746689
0.971461,0.731376
0.923134,0.958195
0.719203,1.05885
0.733796,1.03089
0.77819,1.1185
0.822342,1.04119
0.807948,1.05201
0.817584,0.960189
0.648689,1.09978
0.75629,1.0537
0.715742,1.06499
0.876879,0.972344
0.751851,1.0697
0.719808,1.11984
