MDTU,susyTrans,Im(bilin)
1460,0.0163696,6.84997e-05
1470,-0.0128025,-3.33798e-05
1480,0.00846186,-3.43818e-05
1490,-0.00690365,3.04434e-05
1500,-0.0057783,-4.65079e-05
1510,0.00367616,-4.81365e-06
1520,0.0237433,5.31126e-05
1530,0.0120463,5.50695e-06
1540,0.0118335,-3.22762e-05
1550,0.00635563,-1.58008e-05
1560,-0.00280923,-3.99736e-05
1570,0.0356846,-2.94641e-05
1580,-0.00434269,6.14176e-06
1590,0.00747829,-3.92153e-07
1600,-0.00288631,-1.00346e-05
1610,-0.008648,-3.42516e-05
1620,-0.0158188,-1.79925e-05
1630,0.00305778,-6.19603e-06
1640,0.00296159,1.06831e-05
1650,-0.0215182,4.32514e-05
1660,-0.00805941,3.81106e-05
1670,-0.000842368,1.92332e-05
1680,-0.0242297,-2.80106e-05
1690,0.000372541,-2.42576e-05
1700,0.0193992,1.86323e-05
1710,0.0134371,-4.72115e-05
1720,-0.00765572,8.40838e-06
1730,-0.00725417,5.09346e-05
1740,-8.82691e-05,2.77707e-07
1750,-0.0133613,1.13699e-05
1760,0.0234537,5.74129e-05
1770,-0.0131084,-6.3446e-05
1780,0.0155278,3.25059e-05
1790,0.0166615,1.00296e-05
1800,0.010293,1.14519e-05
1810,-0.00314039,4.63786e-05
1820,-0.00974353,8.90728e-05
1830,0.00650016,8.34586e-07
1840,0.0106267,1.48125e-05
1850,0.0150766,-1.37941e-05
1860,0.0119034,-3.07324e-05
1870,-0.0082286,-3.9032e-06
1880,-0.0186152,-1.83798e-05
1890,-0.0246412,-2.84244e-06
1900,0.00162594,4.54176e-06
1910,0.00972628,-1.02877e-05
1920,-0.000704863,2.41657e-05
1930,0.000782894,-6.51492e-05
1940,0.0180952,-1.39845e-05
1950,0.0135934,-2.88403e-05
1960,0.0406089,3.12001e-05
1970,-0.0111279,-3.73706e-07
1980,0.0054837,-2.43792e-05
1990,0.00496316,-1.43903e-05
2000,-0.00675489,8.02165e-05
2010,-0.00101625,3.75671e-05
2020,-0.0142402,3.51482e-06
2030,0.00534274,-4.65116e-07
2040,-0.0110106,1.98032e-05
2050,-0.0110279,-8.19535e-05
2060,-0.0170383,-6.18048e-05
2070,-0.00683419,-2.6539e-05
2080,0.00577988,-2.2073e-05
2090,0.0194919,-2.20101e-05
2100,-0.00577798,-6.08254e-06
2110,0.0150588,2.56574e-05
2120,-0.0113002,-1.29827e-05
2130,0.00716031,5.1667e-05
2140,0.00911496,-2.61433e-05
2150,-0.0210584,-0.000100822
2160,-0.000298,5.63615e-06
2170,-0.0189437,9.58924e-06
2180,-0.00822394,5.86678e-05
2190,0.0178954,4.07378e-05
2200,-0.0169911,2.39913e-05
2210,0.00717171,-7.11438e-06
2220,0.0105055,-8.58508e-05
2230,0.00338438,2.34108e-05
2240,6.81073e-06,-6.74992e-05
2250,-0.00106831,-2.08457e-05
2260,0.00282871,3.6872e-05
2270,0.00316375,2.50933e-05
2280,0.0014107,-2.1962e-05
2290,0.00674907,-3.85737e-05
2300,-0.00988438,4.30594e-05
2310,0.0310998,8.88924e-06
2320,0.0152089,4.81003e-05
2330,-0.0149366,-1.05607e-05
2340,0.00246447,1.95011e-05
2350,-0.00428327,3.592e-05
2360,-0.00361174,-3.61055e-05
2370,-0.000341637,4.1976e-05
2380,-0.0173639,3.969e-05
2390,0.00593221,-5.03796e-05
2400,-0.0151847,9.31043e-05
2410,-0.00480789,2.02981e-06
2420,-0.000216696,-4.50059e-06
2430,0.0316775,-1.44668e-05
2440,0.00599866,7.29611e-06
2450,-0.00424028,7.15063e-06
2460,0.00789968,-2.30222e-05
2470,0.00985187,-0.000106069
2480,-0.012597,1.85612e-06
2490,-0.00121854,4.27962e-05
2500,0.00110462,-5.09302e-05
2510,-0.0187177,6.2502e-05
2520,0.0280414,-2.12556e-05
2530,-0.011422,-2.28245e-05
2540,0.00638391,-1.92774e-05
2550,-0.00623427,-3.88744e-05
2560,0.00221894,1.32775e-05
2570,-0.0154427,-1.76985e-05
2580,0.00474156,-4.15128e-05
2590,0.00996914,4.44505e-08
2600,0.0157931,6.8652e-05
2610,0.000121749,-3.47352e-05
2620,-0.0162514,2.16195e-05
2630,0.0252511,-6.84831e-06
2640,-0.0230571,-9.62219e-05
2650,0.0341896,1.63992e-05
2660,-0.029276,-3.63962e-05
2670,0.0129121,-4.33264e-05
2680,-0.0271251,-4.68772e-05
2690,0.00927828,-1.89747e-05
2700,-0.00771754,-2.37006e-05
2710,-0.0201445,4.77548e-05
2720,-0.00218879,1.28097e-05
2730,0.00586329,2.03645e-05
2740,0.0197251,-4.64055e-05
2750,-0.0270513,2.60385e-05
2760,0.00068147,2.56037e-05
2770,0.0196756,3.29177e-05
2780,0.017148,-6.6319e-06
2790,0.0052327,-1.34906e-05
2800,-0.00520239,-1.87958e-05
2810,-0.00146431,-1.81059e-05
2820,-0.00274043,-4.61429e-05
2830,0.0164891,-6.88033e-05
2840,-0.00692946,-2.23855e-05
2850,0.014278,-3.7168e-05
2860,0.00356608,1.79217e-05
2870,-0.002683,-6.2644e-05
2880,-0.0157867,3.33834e-05
2890,-0.0215919,5.81431e-05
2900,-0.000891539,-2.26568e-05
2910,-0.01836,-2.30767e-05
2920,0.0199239,-1.4498e-05
2930,-0.00120004,-2.56702e-05
2940,-0.00759098,4.33015e-05
2950,-0.00688637,-1.21738e-05
2960,-0.00418879,-2.30439e-05
2970,-0.000352868,5.7937e-05
2980,-0.000689979,3.1184e-05
2990,0.0385343,5.63561e-05
3000,0.0129818,-3.26567e-05
3010,0.0287666,-5.34826e-06
3020,-0.0055886,-2.23337e-05
3030,0.0017461,4.4957e-05
3040,0.0208524,-1.13332e-05
3050,-0.0326432,6.14852e-06
3060,-0.00966748,1.93337e-05
3070,0.00616038,-2.87135e-05
3080,-0.00208265,-2.72459e-06
3090,0.0151976,1.2715e-05
3100,-0.00933434,4.15498e-05
3110,0.0111161,3.47953e-05
3120,-0.0166164,1.68737e-05
3130,-0.0151152,1.08089e-05
3140,-0.00124926,4.25802e-05
3150,-0.00257166,5.40959e-05
3160,-0.00447344,2.71373e-05
3170,0.00678061,-8.34851e-05
3180,-0.00523799,-6.81167e-06
3190,0.0158893,-4.02954e-05
3200,-0.00719132,1.97098e-05
3210,0.0172175,-1.30321e-06
3220,0.0130666,1.15937e-05
3230,-0.0137944,3.48874e-05
3240,-0.00796062,6.9122e-05
3250,0.0227954,1.38018e-05
3260,-0.00465467,-1.77242e-05
3270,0.0106838,4.16955e-05
3280,0.00154519,4.10329e-05
3290,0.0217264,2.09101e-05
3300,-0.00191188,1.01039e-05
3310,0.0215611,-7.03572e-05
3320,-0.024061,-6.05871e-06
3330,-0.00670152,-5.07018e-06
3340,0.0126977,2.41476e-05
3350,-0.0193753,2.64583e-05
3360,-0.00850025,1.54306e-05
3370,0.0143601,6.68721e-05
3380,0.0214172,3.02683e-05
3390,-0.00653992,2.08941e-05
3400,-0.00980264,-7.84372e-06
3410,-0.0107003,-8.34682e-05
3420,0.00243629,-4.90391e-05
3430,-0.00701198,6.16933e-05
3440,-0.00138101,-3.11263e-05
3450,-0.0179035,4.26134e-05
3460,0.000520954,-7.74184e-05
3470,-0.0214595,-2.17444e-06
3480,0.00926895,2.08119e-06
3490,0.0158365,-6.4818e-05
3500,-0.00456815,9.06043e-06
