MDTU,S_B
249,0.998125
250,0.99948
251,1.00361
252,1.00361
253,0.98539
254,0.997328
255,0.99076
256,0.996212
257,0.987288
258,1.00337
259,1.00565
260,1.00179
261,1.00179
262,1.01089
263,0.996557
264,1.00006
265,1.00006
266,1.00006
267,1.00006
268,1.00582
269,0.999292
270,0.999292
271,0.996063
272,1.01169
273,1.01211
274,1.00108
275,1.00108
276,1.00098
277,0.994752
278,0.998746
279,0.986035
280,0.988829
281,0.994431
282,0.99686
283,0.993451
284,0.994518
285,0.996116
286,0.996116
287,0.993738
288,1.001
289,1.00804
290,0.99743
291,0.996553
292,1.0066
293,0.995352
294,0.994678
295,0.995757
296,0.995757
297,0.995757
298,1.00264
299,1.00264
300,0.987137
301,0.992786
302,0.99726
303,0.995324
304,0.999917
305,0.999917
306,1.00195
307,1.00418
308,1.00052
309,0.992452
310,0.997431
311,0.996247
312,0.996247
313,0.996247
314,0.992456
315,0.994444
316,1.00125
317,0.995067
318,0.99548
319,0.99548
320,0.993975
321,0.998323
322,0.989997
323,0.988089
324,0.998802
325,0.999156
326,0.987639
327,0.987639
328,0.987639
329,0.993762
330,0.997028
331,0.999303
332,0.99392
333,0.999485
334,0.993957
335,0.996263
336,0.997794
337,0.999344
338,0.993536
339,1.00533
340,1.00198
341,0.994026
342,1.00106
343,0.982018
344,0.984441
345,0.994197
346,0.992947
347,0.992947
348,0.989925
349,0.994411
350,0.995956
351,0.993881
352,0.994141
353,0.994141
354,0.993405
355,0.989623
356,0.999544
357,1.0012
358,1.0012
359,1.0012
360,0.996003
361,0.994467
362,0.994467
363,0.994467
364,1.00358
365,0.998472
366,1.00283
367,0.991852
368,0.999637
369,1.00049
370,0.99852
371,1.00368
372,0.993974
373,1.00347
374,1.00347
375,0.99831
376,0.996033
377,0.990281
378,0.994793
379,0.999513
380,1.00476
381,0.998772
382,0.998233
383,1.01375
384,1.00561
385,1.00182
386,1.00029
387,1.00376
388,0.993782
389,1.00286
390,0.993946
391,0.996283
392,1.00202
393,1.00202
394,1.00202
395,0.993345
396,0.993345
397,0.993914
398,0.994394
399,0.994394
400,0.995423
401,0.997852
402,1.00085
403,0.997029
404,1.01076
405,0.996348
406,0.9917
407,0.991724
408,0.993138
409,1.00288
410,1.00288
411,0.997001
412,1.00024
413,0.998785
414,0.994076
415,0.993017
416,0.99968
417,0.999981
418,1.0046
419,1.01137
420,1.01137
421,1.00001
422,0.998975
423,0.998975
424,0.998975
425,0.991387
426,1.00122
427,1.00122
428,0.999818
429,0.993183
430,0.999181
431,0.988489
432,0.996925
433,1.00351
434,1.00305
435,1.00047
436,0.991554
437,0.995127
438,0.993326
439,0.994931
440,1.00318
441,0.99819
442,1.00051
443,0.99078
444,0.996299
445,0.992211
446,0.991902
447,0.991902
448,0.991902
449,1.00281
450,0.993631
451,0.987741
452,0.99669
453,0.990722
454,1.00022
455,1.00772
456,0.99084
457,0.990101
458,0.994773
459,0.996339
460,0.993586
461,0.995425
462,0.997867
463,0.99831
464,1.0003
465,1.00096
466,0.997862
467,0.997862
468,1.0017
469,1.00065
470,1.00049
471,0.999425
472,1.00314
473,0.994245
474,0.991789
475,0.993773
476,0.993773
477,0.997654
478,0.991611
479,0.996165
480,0.998362
481,1.0041
482,1.00076
483,1.00845
484,0.993633
485,0.993633
486,0.988296
487,0.998923
488,1.00132
489,1.00132
490,1.00132
491,1.00132
492,0.997697
493,0.995613
494,0.998167
495,0.991169
496,1.00024
497,0.998339
498,0.998339
499,0.996764
500,0.99465
501,0.998106
502,1.00463
503,1.00012
504,0.998724
505,0.992443
506,0.996276
507,0.996402
508,1.00035
509,1.00026
510,0.99548
511,0.984575
512,0.984217
513,0.984217
514,0.995471
515,1.00108
516,1.00816
517,0.999988
518,0.993283
519,0.997825
520,0.996459
521,0.995016
522,0.997122
523,0.997859
524,1.00128
525,0.994967
526,1.00606
527,0.994031
528,1.00166
529,0.998999
530,0.998798
531,0.997315
532,1.0058
533,1.004
534,0.999439
535,0.994806
536,1.00059
537,1.00076
538,0.996498
539,0.997157
540,0.999193
541,1.00227
542,0.995989
543,1.00888
544,1.00888
545,0.989847
546,0.989
547,0.996487
548,0.989708
549,1.0019
550,0.998907
551,0.995426
552,1.0018
553,1.00445
554,1.00691
555,1.00784
556,1.00623
557,1.00868
558,1.00742
559,0.999965
560,1.00581
561,1.00177
562,0.996151
563,0.989814
564,0.997235
565,0.996932
566,0.996932
567,0.998461
568,1.00691
569,1.00197
570,0.999982
571,1.00438
572,1.00007
573,1.00057
574,0.996509
575,0.986309
576,0.986309
577,0.989978
578,0.994647
579,0.992711
580,0.996417
581,0.990792
582,0.994974
583,0.997486
584,0.995373
585,0.995373
586,1.00251
587,0.986783
588,0.99648
589,0.993403
590,0.999236
591,0.990011
592,0.990011
593,0.998382
594,1.0082
595,0.993856
596,0.995477
597,1.00844
598,0.996283
599,1.00006
600,0.999357
601,0.999357
602,0.999357
603,0.990293
604,0.991751
605,0.992852
606,0.992286
607,1.00147
608,1.0046
609,1.00108
610,0.99146
611,0.996889
612,0.99886
613,0.994176
614,1.00524
615,1.00524
616,0.99745
617,1.00109
618,1.00142
619,0.993393
620,1.00213
621,0.999217
622,1.00797
623,1.00797
624,0.992939
625,0.996028
626,1.00869
627,1.00046
628,1.00843
629,0.998685
630,0.994681
631,0.995455
632,0.997168
633,0.997168
634,1.00537
635,0.989911
636,1.00018
637,1.00018
638,1.00018
639,0.989763
640,0.987104
641,0.991635
642,1.0028
643,0.998373
644,1.00524
645,0.991757
646,0.99861
647,0.990013
648,1.00197
649,1.00197
650,1.01295
651,1.00729
652,1.00729
653,1.00577
654,1.00596
655,0.999847
656,1.00223
657,1.00342
658,0.995677
659,0.998129
660,1.00154
661,1.00038
662,0.989813
663,1.00054
664,1.00211
665,0.988062
666,0.993731
667,1.00422
668,0.999237
669,1.00653
670,0.996141
671,0.996141
672,0.995051
673,0.992641
674,0.997099
675,0.997931
676,0.987238
677,0.987238
678,0.998972
679,1.00308
680,1.00805
681,1.00184
682,1.00261
683,1.00267
684,1.00243
685,1.00113
686,0.994392
687,0.993999
688,0.993999
689,0.997767
690,0.994721
691,1.00957
692,0.998053
693,0.998053
694,0.997436
695,1.00257
696,1.00257
697,1.0042
698,1.00816
699,1.00816
700,0.996296
701,0.996296
702,0.993792
703,1.00085
704,1.0052
705,1.00218
706,0.998296
707,0.997552
708,0.994645
709,0.999819
710,0.993488
711,0.999917
712,0.999917
713,0.990869
714,0.997553
715,0.997553
716,0.987003
717,0.992653
718,0.996201
719,0.996201
720,0.996201
721,0.996486
722,0.995502
723,0.993984
724,0.997636
725,0.984387
726,0.994407
727,0.998517
728,0.994977
729,0.994842
730,0.994795
731,0.994795
732,1.00437
733,0.994938
734,1.00499
735,1.00499
736,0.995909
737,0.987491
738,0.985184
739,0.992677
740,0.997992
741,0.983354
742,0.997905
743,0.997905
744,0.994361
745,0.992826
746,0.987731
747,0.988528
748,0.989325
749,0.986038
750,0.995538
751,0.995538
752,0.99623
753,0.996564
754,0.996565
755,0.993979
756,0.986185
757,0.986185
758,0.988834
759,0.999378
760,0.994038
761,0.993387
762,0.997056
763,0.989992
764,0.989992
765,0.997599
766,0.996066
767,0.996066
768,0.988577
769,0.992913
770,0.993727
771,0.993195
772,1.00689
773,1.00177
774,1.00048
775,1.00607
776,1.0002
777,0.991004
778,0.992178
779,1.00116
780,0.996043
781,1.00278
782,0.997931
783,0.988213
784,0.997773
785,0.997987
786,0.999297
787,0.991791
788,0.985015
789,0.997516
790,0.998476
791,1.00477
792,1.00477
793,0.988713
794,0.998219
795,0.998406
796,1.00058
797,1.00004
798,0.991884
799,0.991843
800,0.991843
801,1.00069
802,1.00084
803,0.997451
804,0.993614
805,0.991644
806,0.996733
807,0.998182
808,0.994314
809,0.993744
810,1.00115
811,1.00115
812,0.997265
813,0.992417
814,0.992417
815,0.990934
816,0.993846
817,0.996029
818,0.985941
819,0.981633
820,0.99267
821,0.997666
822,0.99714
823,0.995266
824,0.993028
825,0.993028
826,0.990497
827,0.994067
828,0.991566
829,0.996648
830,1.00358
831,1.00358
832,0.99462
833,0.998189
834,0.998189
835,1.00315
836,1.00381
837,1.00474
838,0.997426
839,0.99757
840,0.991899
841,0.995626
842,0.9998
843,0.994535
844,1.00057
845,1.00465
846,1.00102
847,1.00102
848,0.987461
849,0.991352
850,0.991352
851,0.990444
852,0.99839
853,0.995694
854,0.998044
855,0.994617
856,0.98699
857,0.990346
858,1.00064
859,0.992979
860,1.00489
861,0.998608
862,1.00432
863,1.00432
864,0.995841
865,0.9976
866,0.999853
867,0.997208
868,0.997208
869,1.00002
870,0.997304
871,0.996778
872,0.995151
873,0.990549
874,0.99543
875,1.00296
876,1.0032
877,1.00365
878,1.00337
879,0.996741
880,0.98901
881,0.982373
882,0.991628
883,1.00144
884,0.998985
885,0.99565
886,0.989044
887,0.992595
888,0.990547
889,0.990547
890,0.985612
891,0.99495
892,0.993094
893,0.995624
894,0.995341
895,0.995341
896,0.994651
897,0.997401
898,1.01073
899,0.990526
900,0.999718
901,1.00778
902,1.00175
903,1.00005
904,0.995561
905,0.992199
906,0.998978
907,0.998978
908,0.995611
909,0.995611
910,1.00269
911,1.00269
912,1.00269
913,1.00321
914,1.00321
915,1.00269
916,0.994864
917,1.00072
918,0.995335
919,1.00043
920,0.995985
921,0.994384
922,1
923,0.993134
924,0.997874
925,0.997799
926,0.997799
927,1.0034
928,0.99865
929,0.987923
930,0.995543
931,0.992677
932,0.998776
933,0.995408
934,0.994773
935,1.00726
936,1.00357
937,1.00397
938,1.0135
939,1.00362
940,1.00362
941,0.998357
942,0.996486
943,0.993176
944,1.00272
945,1.00272
946,0.997232
947,0.99116
948,0.994068
949,0.986244
950,0.991003
951,1.00289
952,1.00754
953,1.00754
954,1.00492
955,1.00459
956,1.00483
957,0.997838
958,0.998532
959,0.99067
960,0.999312
961,1.01007
962,1.00214
963,1.00214
964,1.00137
965,1.00279
966,0.994171
967,0.994171
968,0.992896
969,0.997062
970,0.987257
971,0.987257
972,0.990539
973,0.98786
974,0.993135
975,0.993135
976,0.993135
977,0.999577
978,1.00115
979,0.999575
980,1.01187
981,1.00208
982,1.00181
983,0.99523
984,0.99523
985,0.99523
986,0.997791
987,0.998351
988,0.990555
989,0.990555
990,1.00135
991,1.00139
992,0.9908
993,0.991029
994,0.985772
995,0.987732
996,0.986234
997,0.998391
998,0.998391
999,0.993136
1000,1.00164
1001,0.989254
1002,0.985955
1003,0.985955
1004,0.981663
1005,0.985005
1006,0.993661
1007,1.00439
1008,0.99684
1009,0.996889
1010,0.996889
1011,0.995212
1012,1.00428
1013,1.00033
1014,0.997241
1015,0.993538
1016,0.996312
1017,0.996855
1018,0.995508
1019,1.01556
1020,1.00155
1021,1.00299
1022,1.00299
1023,1.00269
1024,1.00222
1025,0.996507
1026,0.993538
1027,0.997827
1028,0.998989
1029,0.986945
1030,0.998164
1031,0.997864
1032,1.00118
1033,1.00118
1034,1.00341
1035,0.99811
1036,0.997847
1037,0.985987
1038,1.00137
1039,1.00137
1040,1.00329
1041,1.00329
1042,1.00432
1043,1.00217
1044,0.98985
1045,1.0052
1046,0.995979
1047,0.995036
1048,0.997247
1049,0.994109
1050,0.995732
1051,0.999461
1052,1.00103
1053,0.998697
1054,0.987211
1055,1.00346
1056,0.999584
1057,0.999584
1058,1.00502
1059,1.00502
1060,0.998068
1061,0.995016
1062,0.995016
1063,0.983922
1064,0.984719
1065,0.986227
1066,0.993268
1067,1.00189
1068,0.994619
1069,0.992878
1070,0.996473
1071,0.999072
1072,0.998272
1073,0.998135
1074,0.996203
1075,0.986133
1076,0.99569
1077,0.997053
1078,0.992192
1079,0.992192
1080,1.00201
1081,0.994146
1082,0.998184
1083,1.00071
1084,0.998596
1085,1.00191
1086,0.99407
1087,1.00613
1088,0.998287
1089,1.00006
1090,1.0021
1091,1.00149
1092,1.00082
1093,0.99477
1094,0.999327
1095,0.999327
1096,0.986806
1097,0.986806
1098,0.996469
1099,0.998048
1100,0.998681
1101,0.998681
1102,0.997134
1103,1.00184
1104,0.998913
1105,0.990633
1106,0.999387
1107,0.992316
1108,1.00231
1109,1.01573
1110,1.00629
1111,1.00292
1112,1.00292
1113,0.996424
1114,0.998122
1115,0.992946
1116,0.994587
1117,1.00048
1118,0.999416
1119,1.0094
1120,1.00605
1121,0.995476
1122,0.995476
1123,1.00759
1124,0.999586
1125,0.987498
1126,0.991592
1127,0.990813
1128,0.995397
1129,0.99492
1130,0.99769
1131,1.00466
1132,1.00023
1133,1.0081
1134,1.00781
1135,1.00524
1136,1.00572
1137,1.00572
1138,0.994079
1139,0.995452
1140,1.00491
1141,1.00618
1142,0.989632
1143,0.997092
1144,0.99195
1145,0.99195
1146,1.00221
1147,0.989389
1148,0.996817
1149,0.999906
1150,0.995419
1151,0.987483
1152,0.996271
1153,0.99787
1154,0.99958
1155,0.99958
1156,1.00281
1157,1.01185
1158,1.00879
1159,1.00879
1160,0.999595
1161,1.00535
1162,1.00535
1163,0.998366
1164,0.995405
1165,0.995096
1166,0.995243
1167,0.988767
1168,1.00013
1169,0.990049
1170,0.999332
1171,1.00324
1172,0.997297
1173,1.00528
1174,0.997777
1175,0.995623
1176,0.996908
1177,0.996908
1178,0.994924
1179,0.999039
1180,0.990092
1181,0.987661
1182,0.989447
1183,0.994662
1184,0.988881
1185,0.987062
1186,0.983399
1187,0.98945
1188,0.994854
1189,0.983056
1190,0.999142
1191,0.999142
1192,1.00327
1193,1.00145
1194,1.00057
1195,0.99021
1196,0.983527
1197,0.986355
1198,0.989665
1199,0.996097
1200,1.00803
1201,1.00478
1202,0.996456
1203,0.995172
1204,1.00483
1205,1.00483
1206,1.00483
1207,1.00107
1208,1.00044
1209,1.00044
1210,0.98826
1211,1.00174
1212,0.99316
1213,0.998873
1214,0.991816
1215,1.00111
1216,1.00342
1217,1.00062
1218,0.998868
1219,1.00059
1220,0.998859
1221,0.993769
1222,1.0146
1223,1.0003
1224,1.0003
1225,0.998818
1226,0.993616
1227,0.9967
1228,1.00727
1229,1.00727
1230,0.997995
1231,1.00871
1232,0.996147
1233,0.993405
1234,1.0007
1235,1.00015
1236,0.99716
1237,0.99716
1238,0.990752
1239,0.983189
1240,0.983189
1241,0.991629
1242,1.00885
1243,1.00638
1244,0.994722
1245,0.99301
1246,0.997631
1247,0.99821
1248,0.99821
1249,0.990714
1250,0.98452
1251,0.98452
1252,0.995639
1253,1.00923
1254,1.00923
1255,1.00923
1256,1.00923
1257,1.00923
1258,1.00565
1259,0.998767
1260,0.99477
1261,1.00509
1262,1.00239
1263,0.99958
1264,0.989349
1265,0.995347
1266,0.996829
1267,0.996829
1268,0.994018
1269,0.990887
1270,0.994456
1271,0.994396
1272,0.991965
1273,0.985073
1274,0.996248
1275,0.988428
1276,0.996145
1277,0.990545
1278,0.994542
1279,0.997521
1280,1.004
1281,0.996467
1282,0.991562
1283,0.998135
1284,0.995874
1285,0.989272
1286,0.998858
1287,0.989938
1288,1.00317
1289,1.00317
1290,0.998797
1291,0.998797
1292,0.999386
1293,0.996147
1294,0.996147
1295,1.00329
1296,1.00676
1297,1.00676
1298,0.998634
1299,1.00112
1300,1.01076
1301,1.01076
1302,1.01076
1303,1.00979
1304,1.00064
1305,1.00064
1306,1.00498
1307,1.00066
1308,0.988515
1309,0.985425
1310,0.987834
1311,0.99294
1312,0.99294
1313,1.00246
1314,1.00058
1315,1.00354
1316,0.999256
1317,0.992954
1318,0.988027
1319,1.00667
1320,0.998797
1321,1.00434
1322,1.00297
1323,0.996867
1324,0.998891
1325,1.00494
1326,0.996576
1327,0.993952
1328,0.997565
1329,1.00881
1330,0.996328
1331,0.997561
1332,0.997364
1333,0.992632
1334,0.992728
1335,0.999422
1336,0.987424
1337,0.998846
1338,0.995147
1339,1.00797
1340,1.00761
1341,1.00583
1342,1.00475
1343,1.01002
1344,1.01002
1345,1.01013
1346,0.996539
1347,0.991183
1348,0.989729
1349,1.00968
1350,1.00968
1351,1.00994
1352,0.995137
1353,1.00274
1354,1.00253
1355,0.996043
1356,1.0049
1357,1.00051
1358,0.998474
1359,0.993727
1360,1.0035
1361,0.997665
1362,0.995902
1363,0.997328
1364,1.00196
1365,1.00696
1366,1.00846
1367,0.989646
1368,1.00278
1369,1.00035
1370,1.00367
1371,1.00486
1372,0.995308
1373,0.992389
1374,0.998358
1375,0.997968
1376,1.00003
1377,1.00619
1378,1.00363
1379,1.00475
1380,1.00475
1381,1.00475
1382,0.998701
1383,1.00166
1384,1.007
1385,0.997684
1386,0.996153
1387,1.00298
1388,0.998607
1389,0.998276
1390,1.0107
1391,1.00493
1392,1.0041
1393,1.00273
1394,1.00273
1395,0.985732
1396,0.993878
1397,1.00191
1398,1.01181
1399,1.00151
1400,0.993963
1401,1.00709
1402,0.997898
1403,1.00783
1404,1.01203
1405,1.01203
1406,1.01203
1407,1.01882
1408,1.00773
1409,1.00152
1410,0.992732
1411,0.990765
1412,0.989195
1413,0.987934
1414,0.988948
1415,0.994813
1416,0.994813
1417,1.00652
1418,0.998187
1419,0.991381
1420,0.984687
1421,0.996173
1422,0.996173
1423,1.00368
1424,1.00529
1425,0.994357
1426,0.994694
1427,0.999731
1428,0.997623
1429,1.00161
1430,0.988734
1431,0.992054
1432,0.98063
1433,0.988956
1434,0.988956
1435,1.00094
1436,1.00508
1437,1.00224
1438,0.997988
1439,0.997988
1440,1.00659
1441,1.00659
1442,0.999942
1443,1.0056
1444,0.997004
1445,1.00096
1446,0.995339
1447,0.992806
1448,0.994823
1449,0.990625
1450,0.994061
1451,0.988949
1452,0.99614
1453,0.998783
1454,0.993902
1455,0.993902
1456,1.00202
1457,1.00204
1458,0.989534
1459,0.992394
1460,1.00109
1461,0.995917
1462,1.00068
1463,0.995977
1464,0.994715
1465,0.99118
1466,0.992786
1467,0.981194
1468,0.997062
1469,0.997843
1470,0.987031
1471,0.993782
1472,0.993782
1473,0.995373
1474,0.9904
1475,0.991341
1476,0.991341
1477,0.982032
1478,0.992241
1479,0.992241
1480,0.992729
1481,0.990502
1482,0.983345
1483,0.987951
1484,0.990151
1485,0.990151
1486,0.992303
1487,0.989097
1488,0.99249
1489,1.00429
1490,1.00429
1491,0.998243
1492,1.00758
1493,0.992689
1494,0.992689
1495,0.982386
1496,0.984961
1497,0.990986
1498,0.985646
1499,0.987422
1500,0.998255
1501,0.991324
1502,0.999908
1503,0.992843
1504,0.991015
1505,0.991015
1506,0.993682
1507,0.990032
1508,0.990032
1509,1.00547
1510,1.00499
1511,0.999052
1512,0.992033
1513,0.997348
1514,1.00535
1515,1.00644
1516,1.0003
1517,1.00664
1518,1.00664
1519,1.00726
1520,1.00726
1521,1.01159
1522,1.00427
1523,0.997524
1524,0.997524
1525,1.00646
1526,0.99914
1527,0.996434
1528,0.996422
1529,1.0004
1530,0.996604
1531,0.99185
1532,1.00545
1533,0.992656
1534,1.00137
1535,1.00556
1536,0.996444
1537,0.998141
1538,0.997129
1539,0.995454
1540,0.998264
1541,1.00021
1542,0.990889
1543,0.996428
1544,0.996428
1545,1.00622
1546,1.00622
1547,0.998959
1548,0.992386
1549,0.992405
1550,1.00187
1551,1.00187
1552,0.992344
1553,0.996253
1554,1.00085
1555,1.00085
1556,0.995938
1557,0.995938
1558,1.00628
1559,1.00628
1560,1.00588
1561,1.00243
1562,1.00243
1563,1.00243
1564,0.990444
1565,0.990444
1566,0.99693
1567,1.00219
1568,0.994966
1569,0.999615
1570,0.999615
1571,0.995326
1572,0.997709
1573,0.984448
1574,0.996611
1575,0.995215
1576,1.00687
1577,0.996756
1578,0.998047
1579,0.993472
1580,0.993472
1581,0.997769
1582,1.0073
1583,1.0073
1584,0.998866
1585,1.00622
1586,0.998613
1587,0.993931
1588,0.994702
1589,0.997945
1590,0.992769
1591,0.990659
1592,1.00391
1593,0.994933
1594,0.996189
1595,1.00026
1596,0.997664
1597,0.999091
1598,0.994549
1599,0.998733
1600,0.989817
1601,0.986612
1602,0.990043
1603,0.990043
1604,0.995868
1605,0.995868
1606,1.0014
1607,1.00517
1608,1.00517
1609,1.00517
1610,1.00154
1611,0.999698
1612,0.988991
1613,0.996745
1614,0.992488
1615,0.992488
1616,1.00124
1617,0.996394
1618,0.987879
1619,0.992495
1620,0.993478
1621,0.994137
1622,1.00806
1623,0.998759
1624,0.998759
1625,1.00089
1626,0.998508
1627,0.995493
1628,0.997553
1629,0.997553
1630,1.00824
1631,1.00066
1632,1.00851
1633,1.00076
1634,1.00076
1635,0.98702
1636,0.996287
1637,0.996436
1638,0.996436
1639,1.0051
1640,0.995078
1641,0.990732
1642,0.981434
1643,0.985098
1644,0.986674
1645,0.996701
1646,1.00116
1647,0.993029
1648,0.994225
1649,1.00158
1650,0.989308
1651,1.0007
1652,1.0064
1653,0.993824
1654,0.999652
1655,0.99757
1656,0.99757
1657,0.99757
1658,0.998475
1659,0.988916
1660,0.984233
1661,0.99085
1662,0.994005
1663,0.99597
1664,0.996278
1665,1.00207
1666,1.00207
1667,0.990734
1668,0.997619
1669,0.993344
1670,0.993075
1671,0.997946
1672,1.00228
1673,1.00069
1674,0.997047
1675,0.997343
1676,1.00495
1677,1.00143
1678,0.990954
1679,0.990263
1680,0.994904
1681,0.992392
1682,1.00773
1683,1.00773
1684,1.00303
1685,1.00144
1686,0.998916
1687,0.988853
1688,0.993376
1689,0.996064
1690,0.997478
1691,0.998034
1692,0.991863
1693,1.00069
1694,1.00147
1695,1.00427
1696,1.00091
1697,1.00091
1698,0.997833
1699,0.991778
1700,1.00705
1701,0.99584
1702,0.994332
1703,0.990443
1704,0.995821
1705,0.99342
1706,1.00063
1707,1.00278
1708,0.998229
1709,0.990075
1710,0.996363
1711,1.00109
1712,1.00595
1713,1.00606
1714,1.00606
1715,0.998278
1716,0.98992
1717,0.994431
1718,1.00087
1719,0.998023
1720,0.998023
1721,1.00148
1722,0.996987
1723,1.00153
1724,0.990334
1725,0.989746
1726,0.99722
1727,0.993845
1728,0.997339
1729,0.996743
1730,0.988484
1731,0.984708
1732,0.987341
1733,0.997907
1734,0.999107
1735,0.998017
1736,0.994411
1737,0.987446
1738,0.991272
1739,0.991218
1740,0.998773
1741,0.990916
1742,0.996304
1743,0.996304
1744,1.00035
1745,1.00078
1746,0.9984
1747,0.993555
1748,0.992538
1749,1.00089
1750,1.00472
1751,0.995251
1752,0.996087
1753,1.00231
1754,1.00231
1755,1.0022
1756,0.994001
1757,1.00882
1758,0.996252
1759,0.992788
1760,0.998841
1761,1.00207
1762,1.00207
1763,1.00605
1764,0.994253
1765,0.995629
1766,0.992911
1767,0.994432
1768,0.993612
1769,0.998707
1770,0.998707
1771,0.998171
1772,0.996406
1773,0.996406
1774,0.989297
1775,0.981215
1776,0.989531
1777,0.989427
1778,0.99993
1779,1.00022
1780,1.00022
1781,1.00022
1782,1.00495
1783,1.00428
1784,0.997508
1785,0.999132
1786,0.995787
1787,0.987601
1788,0.998043
1789,0.998043
1790,1.00186
1791,1.00186
1792,1.00509
1793,1.00075
1794,0.994064
1795,0.996752
1796,0.997917
1797,1.00642
1798,1.00419
1799,1.00093
1800,1.00093
1801,1.00093
1802,1.00093
1803,1.004
1804,1.00192
1805,1.00302
1806,1.00402
1807,1.00781
1808,1.00554
1809,0.996615
1810,0.996452
1811,0.996452
1812,1.00072
1813,0.99505
1814,1.00003
1815,1.00006
1816,1.00006
1817,1.00272
1818,1.00668
1819,0.997486
1820,0.996967
1821,1.00186
1822,1.00186
1823,0.99954
1824,0.990949
1825,0.999972
1826,0.994581
1827,0.997898
1828,0.991582
1829,0.985785
1830,0.985785
1831,0.98523
1832,1.0042
1833,1.0042
1834,0.998083
1835,0.990318
1836,0.993857
1837,0.994515
1838,0.990976
1839,1.00886
1840,1.00376
1841,1.00872
1842,1.00872
1843,1.00445
1844,0.997001
1845,0.996533
1846,0.991924
1847,0.990099
1848,0.997772
1849,0.990799
1850,0.98823
1851,0.998623
1852,0.989116
1853,0.994581
1854,0.992452
1855,1.00318
1856,0.992685
1857,0.999599
1858,1.00079
1859,1.00079
1860,0.99925
1861,0.99925
1862,1.00411
1863,1.00411
1864,1.00411
1865,1.00411
1866,0.998571
1867,0.997811
1868,0.997811
1869,0.99506
1870,0.995544
1871,0.993193
1872,0.993484
1873,0.992993
