MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.987974,-0.265822,0.951542
2,0.988693,-0.267239,0.951892
3,0.986759,-0.196604,0.966975
4,0.988854,-0.189851,0.970458
5,0.988854,-0.189851,0.970458
6,0.985431,-0.104967,0.979825
7,0.989649,-0.0682686,0.987292
8,0.989163,0.0087205,0.989125
9,0.989163,0.0087205,0.989125
10,0.989163,0.0087205,0.989125
11,0.989311,-0.103801,0.98385
12,0.989709,-0.128676,0.981308
13,0.988193,-0.230854,0.96085
14,0.988831,-0.12961,0.9803
15,0.988297,-0.317403,0.935942
16,0.98883,-0.270163,0.951208
17,0.98883,-0.270163,0.951208
18,0.989172,-0.381245,0.91275
19,0.987323,-0.392353,0.906017
20,0.98675,-0.412682,0.896308
21,0.98675,-0.412682,0.896308
22,0.98675,-0.412682,0.896308
23,0.985608,-0.434718,0.884558
24,0.986868,-0.520624,0.838367
25,0.989322,-0.629884,0.762892
26,0.989322,-0.629884,0.762892
27,0.985794,-0.493239,0.853525
28,0.98503,-0.412497,0.8945
29,0.98503,-0.412497,0.8945
30,0.988009,-0.484455,0.861083
31,0.986185,-0.420768,0.891917
32,0.989734,-0.393896,0.907975
33,0.986041,-0.399694,0.9014
34,0.986041,-0.399694,0.9014
35,0.988149,-0.324252,0.933433
36,0.987589,-0.464252,0.871667
37,0.987447,-0.39527,0.904883
38,0.987447,-0.39527,0.904883
39,0.989458,-0.450977,0.880708
40,0.988442,-0.434032,0.88805
41,0.988442,-0.434032,0.88805
42,0.984052,-0.369366,0.9121
43,0.985639,-0.367931,0.914392
44,0.984738,-0.249907,0.9525
45,0.98646,-0.207913,0.9643
46,0.985317,-0.241848,0.955175
47,0.984699,-0.224639,0.958733
48,0.984699,-0.224639,0.958733
49,0.986553,-0.279214,0.946217
50,0.988317,-0.302607,0.94085
51,0.988317,-0.302607,0.94085
52,0.989417,-0.227387,0.962933
53,0.985988,-0.168017,0.971567
54,0.983905,-0.246637,0.952492
55,0.984514,-0.308316,0.934992
56,0.989392,-0.441295,0.885525
57,0.985648,-0.505975,0.845867
58,0.983069,-0.452777,0.872592
59,0.987594,-0.263082,0.951908
60,0.986497,-0.205251,0.964908
61,0.987459,-0.241123,0.957567
62,0.987587,-0.0267205,0.987225
63,0.986234,0.123071,0.978525
64,0.988109,0.193971,0.968883
65,0.986862,0.170863,0.971958
66,0.986491,-0.0396958,0.985692
67,0.987155,0.0270893,0.986783
68,0.987831,0.0221403,0.987583
69,0.985494,-0.0101259,0.985442
70,0.984713,-0.011145,0.98465
71,0.983393,0.00822814,0.983358
72,0.985415,-0.185399,0.967817
73,0.988497,-0.09401,0.984017
74,0.988455,-0.238635,0.959217
75,0.987479,-0.24387,0.956892
76,0.987426,-0.405307,0.900408
77,0.985612,-0.381641,0.908725
78,0.985962,-0.365846,0.915575
79,0.988977,-0.509822,0.847442
80,0.987526,-0.446476,0.880833
81,0.989939,-0.432542,0.890442
82,0.989939,-0.432542,0.890442
83,0.98686,-0.398214,0.90295
84,0.987813,-0.466101,0.870933
85,0.985373,-0.414432,0.893983
86,0.989606,-0.267351,0.952808
87,0.986409,-0.0800129,0.983158
88,0.987221,-0.162182,0.973808
