t,cond_num
10,5.02809
20,5.03911
30,5.04589
40,5.00951
50,5.01505
60,5.06012
70,5.07834
80,5.00706
90,5.01413
100,5.00379
110,4.99303
120,5.03875
130,5.07058
140,5.03722
150,5.00982
160,5.04866
170,5.0357
180,5.04641
190,5.08081
200,5.04324
210,5.01092
220,5.06761
230,5.07863
240,5.00036
250,5.07942
260,5.04714
270,5.05026
280,5.04107
290,5.05776
300,5.05196
310,5.0342
320,5.068
330,5.06451
340,5.10484
350,5.01013
360,5.07466
370,5.10605
380,5.02542
390,5.01375
400,5.02981
410,5.06434
420,5.06988
430,5.01974
440,5.0648
450,5.02202
460,5.04094
470,5.02995
480,5.08152
490,5.0412
500,5.05439
510,5.01204
520,5.03808
530,4.97902
540,5.0288
550,5.0246
560,5.02921
570,5.04866
580,5.02072
590,5.02907
600,4.98089
610,5.0565
620,5.0579
630,5.04224
640,5.09007
650,5.04744
660,5.13957
670,5.02514
680,5.07635
690,5.0917
700,5.01411
710,5.06464
720,5.07489
730,5.03479
740,4.99188
750,5.03822
760,5.05633
770,5.02318
780,5.01639
790,5.04399
800,5.01395
810,5.03359
820,5.08568
830,5.05353
840,5.04865
850,5.06773
860,5.06391
870,5.09898
880,5.01787
890,5.0409
900,5.0748
910,5.07571
920,4.99533
930,4.97837
940,4.99991
950,5.05995
960,5.03733
970,5.08072
980,4.99141
990,5.06609
1000,5.05802
1010,5.04082
1020,5.02255
1030,4.99323
1040,5.03332
1050,5.00501
1060,5.02908
1070,5.05072
1080,5.00802
1090,5.04928
1100,4.99745
1110,5.07127
1120,5.09007
1130,5.05151
1140,5.04984
1150,5.04482
1160,5.10034
1170,5.11505
1180,5.02593
1190,5.03355
1200,5.05556
1210,5.07708
1220,4.99808
1230,5.07687
1240,5.08771
1250,5.08244
1260,5.08723
1270,5.04549
1280,5.06302
1290,4.98807
1300,5.01831
1310,5.04947
1320,5.03403
1330,5.07729
1340,5.05917
1350,5.02165
1360,5.07796
1370,5.08937
1380,5.01982
1390,5.07899
1400,5.06695
1410,5.00301
1420,5.07482
1430,5.00899
1440,5.04119
1450,5.01847
1460,5.08117
1470,5.08929
1480,5.0624
1490,5.0154
1500,5.02538
1510,5.02822
1520,5.06936
1530,5.09812
1540,5.04982
1550,4.99508
1560,5.07317
1570,5.03077
1580,5.06908
1590,5.08253
1600,5.03105
1610,4.99014
1620,5.01918
1630,5.02895
1640,4.98667
1650,5.06709
1660,5.05347
1670,5.07963
1680,5.04775
1690,5.04399
1700,5.05391
1710,5.01718
1720,5.07166
1730,4.99897
1740,5.00347
1750,5.01095
1760,5.06628
1770,5.05022
1780,5.0677
1790,5.02003
1800,5.04313
1810,4.97026
1820,5.02271
1830,5.04125
1840,5.04342
1850,5.03023
1860,5.05802
1870,5.05241
1880,4.99086
1890,5.03904
1900,4.99984
1910,4.99695
1920,5.04322
1930,5.11262
1940,5.05369
1950,5.01286
1960,5.02437
1970,5.00118
1980,5.08416
1990,5.07164
2000,5.11206
2010,5.00675
2020,4.99433
2030,5.04008
2040,5.08774
2050,5.04796
2060,5.0196
2070,5.06724
2080,5.04167
2090,5.04268
2100,5.08697
2110,5.05632
2120,5.05247
2130,5.0447
2140,5.00187
2150,5.06457
2160,5.00902
2170,5.05062
2180,5.01607
2190,5.04011
2200,5.01541
2210,5.06244
2220,5.09253
2230,5.02362
2240,5.05587
2250,5.02892
2260,5.0278
2270,5.03491
2280,5.02566
2290,5.03131
2300,5.01825
2310,5.08334
2320,5.08447
2330,5.05932
2340,5.08724
2350,5.03821
2360,5.05518
2370,5.03651
2380,4.99563
2390,5.05717
2400,5.08281
2410,5.11661
2420,5.03412
2430,5.00893
2440,5.07548
2450,5.0595
2460,5.04771
2470,5.07714
2480,5.08256
2490,5.03824
2500,5.06582
2510,5.04269
2520,5.07613
2530,5.03267
2540,5.05384
2550,5.01488
2560,5.04578
2570,5.08857
2580,5.08437
2590,5.06775
2600,5.00383
2610,5.00583
2620,5.0578
2630,5.0358
2640,5.03561
2650,5.04549
2660,5.04719
2670,5.05297
2680,5.02209
2690,5.03224
2700,5.09356
2710,4.99737
2720,5.07844
2730,5.02839
2740,5.00081
2750,4.97453
2760,5.00403
2770,5.10433
2780,5.10223
2790,5.06934
2800,5.0276
2810,5.03482
2820,5.06879
2830,4.98624
2840,5.03754
2850,5.08654
2860,5.03672
2870,5.03374
2880,4.98898
2890,5.03497
2900,5.06905
2910,5.10254
2920,5.02996
2930,5.05136
2940,5.03422
2950,5.10083
2960,5.06181
2970,4.98043
2980,5.07514
2990,5.07251
3000,5.02407
3010,5.0518
3020,5.00357
3030,5.05796
3040,4.99417
3050,5.004
3060,5.00559
3070,5.06846
3080,5.03094
3090,5.08596
3100,5.0203
3110,4.98179
3120,5.03022
3130,5.02717
3140,5.10554
3150,5.03396
3160,5.05542
3170,5.05337
3180,5.05031
3190,4.99349
3200,5.04607
3210,5.00037
3220,5.10449
3230,5.06763
3240,5.03218
3250,5.04939
3260,5.09667
3270,5.07029
3280,5.05072
3290,5.07187
3300,5.04552
3310,5.04192
3320,5.01592
3330,5.03421
3340,5.03775
3350,5.00654
3360,5.12606
3370,5.03267
3380,5.05684
3390,5.02958
3400,5.0878
3410,5.01821
3420,5.03431
3430,5.05897
3440,5.04931
3450,4.97361
3460,5.03258
3470,5.07599
3480,5.03965
3490,5.00295
3500,5.05171
