MDTU,S_F
1,1.00304
2,1.0019
3,0.997112
4,1.00051
5,0.993839
6,1.00244
7,0.99818
8,0.995714
9,1.0008
10,0.999707
11,1.00117
12,1.00278
13,0.995342
14,1.00016
15,1.00182
16,1.00065
17,1.00538
18,0.997741
19,0.998921
20,1.00669
21,0.997194
22,0.99867
23,0.998104
24,1.00605
25,0.994942
26,1.00203
27,1.00255
28,0.997493
29,1.0027
30,1.00032
31,1.00019
32,0.997595
33,0.996429
34,0.999163
35,0.997066
36,0.996595
37,0.999842
38,1.00336
39,1.00284
40,1.0024
41,0.995531
42,1.00633
43,0.99559
44,0.997847
45,0.997464
46,0.99286
47,0.997936
48,1.00598
49,1.00681
50,0.997863
51,1.00095
52,0.997862
53,1.00029
54,0.993629
55,1.00001
56,1.00527
57,0.998744
58,1.0021
59,1.00187
60,0.998707
61,1.00498
62,0.999531
63,1.00041
64,1.00529
65,0.995166
66,1.00351
67,1.00324
68,1.00357
69,1.00095
70,0.999084
71,1.00254
72,0.999184
73,0.997662
74,1.00671
75,1.00085
76,1.00148
77,0.998067
78,0.996969
79,1.00611
80,1.00537
81,0.996689
82,0.996894
83,1.00518
84,0.995786
85,0.999732
86,1.00597
87,0.997543
88,0.999839
89,0.994328
90,0.998824
91,1.00482
92,1.00118
93,1.00019
94,1
95,1.00013
96,1.00005
97,1.00063
98,0.996171
99,0.992956
100,1.00207
101,1.00246
102,1.00398
103,0.996432
104,1.00706
105,0.991871
106,1.00643
107,1.00473
108,0.9963
109,0.998374
110,1.00191
111,1.00571
112,0.994223
113,1.00449
114,0.99819
115,0.992581
116,1.00534
117,1.00184
118,1.00083
119,1.00125
120,1.00149
121,1.00088
122,1.00216
123,0.994272
124,1.00094
125,0.998747
126,0.996486
127,0.998913
128,1.00701
129,1.0027
130,1.0044
131,1.00549
132,1.00018
133,1.00048
134,1.00033
135,1.00007
136,0.995762
137,0.999767
138,1.00182
139,1.00218
140,0.99755
141,0.994423
142,0.996771
143,0.997413
144,1.00074
145,1.00526
146,0.990963
147,0.995673
148,0.997357
149,0.998531
150,0.998929
151,0.995226
152,1.00585
153,0.997671
154,1.00458
155,1.0062
156,0.998763
157,1.00066
158,1.0015
159,0.996932
160,1.0044
161,1.00596
162,1.00025
163,0.993814
164,0.999069
165,0.999169
166,0.997809
167,1.00028
168,1.00151
169,1.00151
170,0.999838
171,1.00409
172,1.00158
173,0.996221
174,0.997989
175,1.00114
176,1.00443
177,0.998717
178,0.99143
179,1.00054
180,0.998834
181,1.00169
182,1.00562
183,1.00072
184,1.00368
185,1.00549
186,0.99945
187,0.99945
188,1.00377
189,0.995697
190,0.992408
191,1.00626
192,1.00175
193,1.00372
194,0.999854
195,0.998732
196,1.00943
197,0.994992
198,0.998509
199,0.994426
200,0.998563
201,0.991671
202,1.00301
203,1.00356
204,1.00647
205,0.999169
206,1.00661
207,0.99737
208,1.0018
209,0.997894
210,0.994495
211,1
212,0.998982
213,0.999898
214,1.00149
215,1.0049
216,1.00024
217,0.989374
218,1.00227
219,1.0014
220,0.997359
221,0.999086
222,1.00513
223,0.996349
224,1.00141
225,0.999734
226,0.992233
227,0.997569
228,1.00626
229,1.00125
230,0.995439
231,1.00282
232,0.992316
233,1.0006
234,0.998016
235,0.997806
236,1.00213
237,1.00259
238,1.00105
239,1.00092
240,1.00226
241,1.0071
242,1.00234
243,0.997044
244,1.0066
245,1.00264
246,0.996226
247,0.994556
248,0.99874
249,1.00134
250,1.00184
251,0.991994
252,1.00237
253,1.00416
254,0.996746
255,1.01143
256,1.00118
257,1.00729
258,1.00373
259,1.00079
260,0.998007
261,1.00004
262,0.993268
263,1.00399
264,1.00128
265,0.994343
266,1.00048
267,1.0005
268,1.00458
269,1.00091
270,0.998577
271,1.00305
272,1.0006
273,1.00119
274,0.997134
275,1.00039
276,1.00272
277,0.997421
278,0.995629
279,1.0012
280,1.00126
281,0.999095
282,0.999204
283,0.997628
284,1.0021
285,0.997136
286,0.999458
287,1.00063
288,1.00449
289,1.00148
290,1.00443
291,1.00012
292,1.0023
293,1.00367
294,0.995654
295,1.00268
296,0.992973
297,0.998531
298,1.0006
299,1.00195
300,1.00339
301,1.00223
302,1.00096
303,1.00191
304,0.993437
305,0.999659
306,0.996491
307,0.996893
308,1.00111
309,1.00256
310,1.00126
311,1.00051
312,0.99595
313,1.00058
314,1.00097
315,0.99706
316,1.00082
317,1.00171
318,0.998582
319,0.996344
320,1.00339
321,1.00325
322,1.00757
323,0.998388
324,1.00559
325,0.993857
326,1.00114
327,1.00158
328,1.00113
329,0.998578
330,0.999066
331,0.990161
332,0.999067
333,0.996842
334,1.00025
335,1.00054
336,1.00433
337,0.989936
338,0.997495
339,1.00059
340,0.999126
341,0.998169
342,0.999413
343,0.991319
344,1.00273
345,0.996037
346,0.999696
347,1.00154
348,1.00074
349,0.998954
350,1.00022
351,1.00274
352,1.00145
353,0.997375
354,0.993519
355,0.997566
356,1.00234
357,1.00176
358,0.995141
359,0.99982
360,0.996679
361,0.994098
362,0.996421
363,1.00464
364,1.00335
365,1.00252
366,1.00466
367,0.996754
368,1.0033
369,0.998935
370,1.00491
371,1.00685
372,1.00382
373,1.00208
374,0.997105
375,1.00403
376,1.00521
377,1.00265
378,0.996905
379,1.00533
380,0.994362
381,0.998459
382,0.995041
383,0.997133
384,1.00471
385,1.0007
386,0.998326
387,1.00179
388,1.00395
389,0.993085
390,1.00321
391,0.998177
392,0.997334
393,0.996378
394,1.00091
395,0.998476
396,1.00206
397,1.00122
398,0.992139
399,0.993
400,1.00151
401,0.997599
402,1.00293
403,1.00462
404,1.00491
405,1.00709
406,1.00284
407,1.00466
408,0.997013
409,1.00012
410,0.998733
411,1.00385
412,0.999067
413,0.992584
414,0.996529
415,0.998903
416,0.998131
417,0.996104
418,0.9987
419,0.995103
420,1.00491
421,0.996834
422,0.998598
423,0.999242
424,1.00065
425,0.997673
426,0.992244
427,0.994094
428,0.997948
429,1.00142
430,0.996959
431,1.00453
432,1.00284
433,1.00789
434,1.00127
435,1.00007
436,1.00197
437,1.00365
438,0.994864
439,1.0005
440,1.00295
441,1.00383
442,1.00481
443,0.997416
444,0.99726
445,1.00499
446,1.00129
447,0.998109
448,1.00011
449,0.996908
450,1.0011
451,0.997145
452,1.00443
453,0.993191
454,0.998307
455,1.00037
456,0.998778
457,0.997744
458,0.994938
459,0.997858
460,1.00805
461,1.00155
462,1.00055
463,0.99841
464,1.00054
465,0.997303
466,1.00026
467,0.999573
468,1.00312
469,0.998812
470,0.996058
471,0.999681
472,0.995255
473,1.00123
474,0.997763
475,0.996645
476,0.994594
477,0.99924
478,1.00073
479,0.996894
480,1.00572
481,1.00238
482,1.00033
483,1.00588
484,1.0024
485,0.998967
486,0.997375
487,1.00002
488,1.00283
489,0.995684
490,0.999495
491,1.00196
492,0.996463
493,1.00407
494,0.998925
495,1.00125
496,1.0076
497,0.994656
498,1.00272
499,1.00344
500,0.995201
501,0.996925
502,0.999522
503,1.00313
504,1.00818
505,1.00059
506,0.99546
507,1.0005
508,0.997828
509,0.995861
510,1.00007
511,0.997736
512,0.993738
513,0.995859
514,0.998275
515,1.00195
516,0.999657
517,1.00555
518,0.999254
519,0.99698
520,0.998595
521,0.995852
522,0.999086
523,1.00185
524,1.00565
525,0.997867
526,0.999228
527,1.00382
528,0.999672
529,1.00303
530,1.0022
531,1.0011
532,0.995892
533,0.996782
534,0.997751
535,0.998734
536,0.997565
537,1.00009
538,1.0047
539,1.00087
540,0.998639
541,0.997392
542,1.00504
543,1.00071
544,0.995071
545,1.00247
546,1.00114
547,0.992621
548,0.992984
549,1.00925
550,1.00935
551,0.998793
552,0.996469
553,0.997019
554,1.00392
555,1.00243
556,0.999046
557,0.994733
558,1.00076
559,0.999203
560,1.00501
561,1.00121
562,0.996832
563,1.00211
564,0.994362
565,1.00529
566,1.00495
567,0.999888
568,0.995455
569,0.999373
570,1.00173
571,0.996992
572,1.0022
573,1.00183
574,1.00004
575,1.0007
576,0.998918
577,0.999093
578,0.999576
579,1.00205
580,1.0025
581,1.0006
582,0.997695
583,0.999041
584,1.00033
585,1.0002
586,0.995152
587,1.00056
588,0.994021
589,1.00147
590,0.998059
591,1.00376
592,1.00024
593,0.998152
594,1.00134
595,0.993401
596,0.996664
597,1.00095
598,1.00795
599,0.999695
600,1.00267
601,0.998478
602,1.00337
603,0.99957
604,1.00251
605,0.992833
606,0.996174
607,1.00519
608,1.00179
609,0.99882
610,1.00875
611,1.0012
612,1.0035
613,0.993707
614,1.00518
615,1.00334
616,1.00156
617,1.0003
618,1.00219
619,1.00126
620,0.993476
621,1.00343
622,1.00348
623,0.997825
624,0.995168
625,1.00274
626,0.997963
627,1.001
628,1.00119
629,0.99968
630,1.00304
631,0.999693
632,0.999209
633,0.996073
634,1.00137
635,0.99833
636,1.00019
637,0.996546
638,1.00099
639,1.00224
640,1.00216
641,1.00166
642,1.00426
643,1.00645
644,0.993997
645,1.00342
646,1.00256
647,1.00458
648,0.999673
649,1.00537
650,1.00457
651,1.00335
652,0.996375
653,1.01043
654,0.998381
655,1.00469
656,1.00732
657,1.0022
658,1.00714
659,0.999712
660,1.00191
661,1.00051
662,1.00516
663,1.00284
664,1.00567
665,1.00558
666,0.99495
667,1.00398
668,0.99451
669,1.00179
670,0.99975
671,0.999342
672,0.997835
673,0.999579
674,1.00258
675,1.00353
676,0.999393
677,1.00111
678,1.00301
679,0.995994
680,0.998265
681,1.00109
682,1.00077
683,1.00036
684,1.00103
685,0.993055
686,0.998973
687,0.993432
688,0.997156
689,1.00408
690,1.0007
691,1.00006
692,1.00107
693,0.996061
694,1.00813
695,0.997936
696,1.0041
697,0.999949
698,0.99352
699,1.00012
700,1.00113
701,1.00073
702,1.00131
703,1.00009
704,0.999797
705,1.00008
706,1.00181
707,1.00443
708,1.00061
709,1.00283
710,1.00425
711,1.00163
712,1.01019
713,1.00581
714,0.99659
715,0.998385
716,1.00028
717,0.999715
718,0.998478
719,0.998874
720,1.0013
721,0.997688
722,0.998707
723,0.998822
724,1.00193
725,1.00012
726,0.998001
727,1.00494
728,0.999259
729,0.998453
730,0.997441
731,0.99784
732,1.00571
733,1.00205
734,0.99958
735,0.999382
736,1.00306
737,1.00258
738,0.998245
739,1.00048
740,1.00036
741,1.00367
742,0.998278
743,1.00194
744,0.998606
745,1.00225
746,1.00025
747,1.00002
748,0.999071
749,1.00212
750,1.00717
751,1.00143
752,1.00688
753,1.0009
754,1.00175
755,1.00448
756,1.00201
757,1.00041
758,0.995457
759,1.00371
760,1.0026
761,1.00268
762,0.998829
763,1.00141
764,0.996233
765,0.995523
766,1.00677
767,0.997332
768,1.00544
769,1.00178
770,0.996804
771,0.997576
772,1.00094
773,1.00321
774,1.0006
775,0.999326
776,0.998336
777,1.00071
778,0.999657
779,0.99408
780,1.0082
781,0.998899
782,1.00062
783,0.997784
784,0.997321
785,1.0094
786,0.998428
787,0.999532
788,1.00148
789,0.9994
790,0.995325
791,0.999203
792,0.997827
793,0.996998
794,0.997562
795,1.0001
796,0.99453
797,1.00182
798,1.00322
799,0.998256
800,0.998637
801,0.999548
802,1.00168
803,1.00608
804,0.998231
805,1.00231
806,1.00746
807,0.999349
808,1.00435
809,1.00508
810,0.998995
811,0.998068
812,0.999768
813,1.00055
814,0.993303
815,0.99432
816,1.00602
817,0.998187
818,0.99877
819,1.00099
820,1.00302
821,0.997533
822,0.998239
823,1.00108
824,1.00448
825,0.993329
826,0.994076
827,1.00362
828,0.99976
829,1.00248
830,0.99352
831,1.0037
832,1.00719
833,0.995849
834,1.00045
835,0.997896
836,1.00489
837,1.00263
838,1.00683
839,0.999386
840,1.00544
841,0.996499
842,1.00516
843,1.00596
844,0.997958
845,1.00535
846,1.0049
847,1.00974
848,1.00316
849,0.996845
850,1.0022
851,1.00135
852,0.996569
853,1.00469
854,1.00269
855,1.00014
856,0.996095
857,0.997721
858,1.00095
859,1.00207
860,0.996791
861,1.00781
862,1.00629
863,0.997533
864,1.0032
865,1.0001
866,0.994554
867,1.00143
868,0.998411
869,0.995116
870,0.997497
871,0.998042
872,0.995764
873,0.995917
874,0.998534
875,1.00396
876,1.00116
877,1.00232
878,1.00892
879,1.00354
880,0.995315
881,1.00056
882,1.00168
883,0.998634
884,1.00074
885,0.999835
886,1.00514
887,1.00523
888,0.997001
889,1.00337
890,1.00114
891,1.00244
892,0.999066
893,1.00056
894,1.00298
895,1.0015
896,0.993585
897,1.00173
898,1.00008
899,1.00721
900,1.00421
901,1.0015
902,1.00524
903,0.996981
904,0.993527
905,1.00258
906,1.00443
907,1.00522
908,1.00116
909,1.00783
910,1.00386
911,0.994606
912,0.993585
913,1.00174
914,0.998712
915,1.00023
916,1.00355
917,1.00131
918,0.999219
919,0.998997
920,0.99955
921,0.999365
922,1.00253
923,1.00243
924,1.00425
925,1.00068
926,1.00247
927,0.999606
928,1.00045
929,0.996921
930,0.991602
931,1.00352
932,0.998805
933,0.998867
934,0.997191
935,0.997713
936,0.997169
937,0.996888
938,0.995424
939,1.00422
940,0.996558
941,1.00168
942,0.992639
943,1.00192
944,1.00007
945,0.994842
946,0.999884
947,0.998571
948,1.0028
949,1.00079
950,0.99528
951,1.00231
952,0.997475
953,0.998119
954,1.00816
955,1.00055
956,0.999708
957,1.00004
958,0.999833
959,1.00391
960,0.991641
961,1.00337
962,1.00417
963,0.996856
964,1.00545
965,1.00154
966,0.996234
967,1.00021
968,0.994409
969,0.998509
970,1.00017
971,0.997828
972,0.997621
973,0.998125
974,0.998334
975,0.998402
976,1.00037
977,1.00442
978,1.00329
979,1.00569
980,0.996129
981,1.00901
982,1.00787
983,1.00361
984,0.998739
985,0.998858
986,0.99916
987,1.00077
988,0.997275
989,0.99729
990,0.995542
991,1.00962
992,0.999875
993,1.00069
994,1.00219
995,1.00712
996,0.999852
997,0.998068
998,1.00021
999,1.00298
1000,1.00307
1001,0.996623
1002,1.0009
1003,0.997999
1004,0.999574
1005,1.00113
1006,1.00141
1007,1.00439
1008,1.00513
1009,0.998581
1010,0.996256
1011,0.997889
1012,0.998821
1013,1.00527
1014,1.00077
1015,0.995595
1016,0.998166
1017,1.00707
1018,1.00061
1019,1.00162
1020,1.00486
1021,1.00597
1022,1.00439
1023,1.0024
1024,1.00214
1025,1.0013
1026,0.993235
1027,0.99963
1028,1.00231
1029,1.00321
1030,1.00188
1031,0.997529
1032,0.998647
1033,0.994779
1034,0.999298
1035,0.996246
1036,1.00129
1037,1.00348
1038,1.0017
1039,1.00895
1040,0.998225
1041,1.00134
1042,0.999156
1043,1.00367
1044,1.00165
1045,0.99596
1046,1.00191
1047,0.997486
1048,1.00333
1049,1.0072
1050,0.999178
1051,1.00164
1052,0.998744
1053,0.993889
1054,1.0059
1055,0.996937
1056,1.00141
1057,0.998948
1058,1.0023
1059,0.99926
1060,1.00003
1061,0.997631
1062,1.0048
1063,0.998859
1064,0.999739
1065,0.996513
1066,1.0022
1067,1.00132
1068,1.00243
1069,0.997601
1070,1.0024
1071,0.993829
1072,1.00217
1073,0.99995
1074,1.00006
1075,0.998138
1076,1.00339
1077,1.00164
1078,0.998435
1079,0.998988
1080,1.0033
1081,0.997837
1082,1.00197
1083,1.00127
1084,1.00166
1085,1.00097
1086,1.00227
1087,1.00529
1088,0.998903
1089,1.00024
1090,1.00195
1091,1.00091
1092,1.00182
1093,1.00199
1094,1.0036
1095,0.994812
1096,0.994526
1097,0.997983
1098,0.996742
1099,0.99385
1100,0.999665
1101,1.00297
1102,1.00234
1103,0.999594
1104,1.00319
1105,0.998278
1106,1.00195
1107,1.001
1108,0.995884
1109,0.997123
1110,1.00177
1111,1.00104
1112,0.999652
1113,0.998485
1114,0.997935
1115,1.00254
1116,1.00296
1117,0.998267
1118,0.996875
1119,0.997981
1120,0.999008
1121,0.997738
1122,0.993089
1123,0.998714
1124,1.00206
1125,0.999819
1126,0.998537
1127,0.999499
1128,0.995889
1129,0.998023
1130,1.00338
1131,0.999772
1132,1.00318
1133,0.993251
1134,0.99721
1135,0.997655
1136,1.00179
1137,0.998868
1138,1.00446
1139,1.00419
1140,1.00274
1141,1.00736
1142,0.996927
1143,1.00224
1144,0.998935
1145,0.997195
1146,0.999874
1147,0.99883
1148,1.00516
1149,0.999697
1150,1.00103
1151,1.00198
1152,0.994652
1153,0.997736
1154,0.996558
1155,0.998593
1156,1.00145
1157,1.00223
1158,0.999446
1159,0.998455
1160,1.00078
1161,0.994604
1162,0.998219
1163,1.00181
1164,1.00462
1165,1.00071
1166,1.00147
1167,0.998667
1168,1.00315
1169,1.00001
1170,0.995733
1171,1.00144
1172,1.00563
1173,0.999471
1174,1.00608
1175,1.00345
1176,1.00087
1177,0.999174
1178,1.00272
1179,1.00746
1180,1.0013
1181,0.990741
1182,1.0039
1183,0.998182
1184,1.00239
1185,0.997472
1186,0.99911
1187,1.00054
1188,0.997139
1189,0.995119
1190,0.993305
1191,0.998268
1192,1.00681
1193,1.00212
1194,1.00239
1195,1.00818
1196,1.00126
1197,0.999409
1198,0.996142
1199,0.999629
1200,0.995664
1201,1.00127
1202,0.99676
1203,0.992625
1204,0.997791
1205,1.00371
1206,1.00163
1207,1.00177
1208,0.995186
1209,0.998081
1210,1.00274
1211,0.990267
1212,1.00499
1213,1.00594
1214,1.00075
1215,0.995535
1216,1.00115
1217,1.0007
1218,0.997913
1219,1.00767
1220,0.999547
1221,0.998254
1222,0.997397
1223,0.999826
1224,0.99861
1225,1.00245
1226,0.997968
1227,1.00186
1228,1.00174
1229,0.994211
1230,1.00456
1231,0.998809
1232,1.00378
1233,1.00186
1234,1.00586
1235,0.989982
1236,1.00187
1237,1.00269
1238,1.00339
1239,0.99961
1240,1.00195
1241,1.00551
1242,0.994501
1243,0.997923
1244,1.00114
1245,1.00091
1246,0.999228
1247,0.999571
1248,0.999588
1249,1.0021
1250,1.00366
1251,0.997573
1252,1.00987
1253,1.00237
1254,1.00201
1255,0.995474
1256,0.9964
1257,1.00164
1258,1.00388
1259,1.0011
1260,0.997908
1261,1.00435
1262,1.00243
1263,1.00007
1264,0.999159
1265,0.999916
1266,1.0021
1267,1.00206
1268,1.00152
1269,1.00236
1270,0.996754
1271,0.992611
1272,0.999553
1273,0.997292
1274,1.00089
1275,1.00416
1276,0.993761
1277,0.996812
1278,1.00256
1279,0.997791
1280,1.00114
1281,1.0037
1282,0.994523
1283,1.00182
1284,1.00009
1285,0.996783
1286,0.995018
1287,1.0057
1288,1.00478
1289,0.997856
1290,0.998461
1291,1.00349
1292,1.00508
1293,0.996316
1294,0.994335
1295,0.999809
1296,1.00236
1297,0.995877
1298,1.0005
1299,1.00154
1300,1
1301,1.00059
1302,1.00078
1303,0.999606
1304,1.00332
1305,1.00132
1306,0.997269
1307,1.00555
1308,0.998995
1309,1.00248
1310,0.99655
1311,0.996333
1312,0.9986
1313,1.00415
1314,0.994651
1315,0.998472
1316,0.999197
1317,0.999105
1318,0.999378
1319,1.00767
1320,1.00425
1321,1.00255
1322,1.00292
1323,0.999322
1324,0.997584
1325,0.998708
1326,1.00436
1327,0.99552
1328,1.00081
1329,0.99977
1330,1.00243
1331,0.996535
1332,1.00067
1333,0.999383
1334,0.99807
1335,0.995852
1336,1.00316
1337,0.997832
1338,1.00051
1339,1.00685
