MDTU,0,2,4,6,8,10
10,0.054494,0.0549614,0.0566012,0.0567015,0.0572869,0.0575623
20,0.0536425,0.0536583,0.0547178,0.0547263,0.0559977,0.0563242
30,0.0535203,0.0538608,0.0550316,0.0553257,0.0554185,0.055848
40,0.0550256,0.0550802,0.0560965,0.0562311,0.0574289,0.0575557
50,0.0549488,0.0551328,0.0552881,0.0554654,0.0564389,0.0565457
60,0.0517468,0.0521574,0.0530322,0.0534111,0.0549284,0.0554035
70,0.0506504,0.0509356,0.0521095,0.0521643,0.0525983,0.052619
80,0.0552809,0.0554989,0.0555607,0.0558976,0.0564089,0.0566726
90,0.0541419,0.054228,0.0562842,0.0565514,0.057263,0.057468
100,0.0547149,0.0549823,0.0559748,0.0560849,0.0571235,0.0573148
110,0.0557388,0.0560166,0.0571913,0.0572532,0.0577658,0.0579779
120,0.0525659,0.0527248,0.0542062,0.054352,0.0561711,0.0565889
130,0.0525901,0.0527909,0.0547707,0.0549452,0.0553205,0.0554395
140,0.0543206,0.0543653,0.0550535,0.0551042,0.0572405,0.05743
150,0.0550224,0.0551558,0.0565849,0.0566105,0.0579483,0.0582886
160,0.0545176,0.0545582,0.0565085,0.0567513,0.058222,0.0585426
170,0.0539184,0.0540382,0.0552466,0.0554114,0.0564583,0.0566092
180,0.0531643,0.0533824,0.0548354,0.0549359,0.0553714,0.0554767
190,0.0511735,0.0514723,0.0532591,0.0535121,0.0536676,0.0538951
200,0.0535435,0.0536234,0.0549232,0.0553957,0.0557303,0.0558792
210,0.0555873,0.0556209,0.0565401,0.0566329,0.0572525,0.057377
220,0.0517731,0.0520937,0.0535349,0.0538212,0.055328,0.0556849
230,0.0512029,0.0512329,0.0531888,0.0532068,0.0540798,0.054096
240,0.0561808,0.0563015,0.0572624,0.0574524,0.0581819,0.0586463
250,0.0515132,0.0519573,0.0540349,0.0543119,0.0544551,0.0547951
260,0.0533342,0.0533481,0.0547257,0.0550933,0.0555935,0.0556076
270,0.0525938,0.0527484,0.0557082,0.0560214,0.0572134,0.0573961
280,0.0527622,0.0531104,0.0551244,0.0552142,0.0554451,0.0555047
290,0.0529302,0.0531801,0.0545096,0.0548396,0.0563362,0.0564764
