MDTU,|Tr(Lx)|
1,0.117896
2,0.18392
3,0.27997
4,0.416273
5,0.416273
6,0.37435
7,0.243305
8,0.167101
9,0.167101
10,0.167101
11,0.301481
12,0.258714
13,0.229861
14,0.121229
15,0.0921721
16,0.109973
17,0.109973
18,0.16923
19,0.291603
20,0.0322146
21,0.0322146
22,0.0322146
23,0.13041
24,0.230881
25,0.326943
26,0.326943
27,0.31203
28,0.280359
29,0.280359
30,0.0864128
31,0.35539
32,0.15274
33,0.191674
34,0.191674
35,0.258647
36,0.192292
37,0.285897
38,0.285897
39,0.127009
40,0.1609
41,0.1609
42,0.104977
43,0.0632528
44,0.0965156
45,0.113762
46,0.0559543
47,0.190808
48,0.190808
49,0.124697
50,0.148254
51,0.148254
52,0.246082
53,0.286604
54,0.259462
55,0.226785
56,0.339364
57,0.265337
58,0.216663
59,0.177854
60,0.108859
61,0.0820751
62,0.0152147
63,0.0459231
64,0.0559296
65,0.119315
66,0.118072
67,0.0935737
68,0.316807
69,0.246898
70,0.194121
71,0.0432514
72,0.0451362
73,0.18869
74,0.0947099
75,0.189429
76,0.106837
77,0.115928
78,0.0829024
79,0.0467186
80,0.217348
81,0.123022
82,0.123022
83,0.0950602
84,0.288264
85,0.186019
86,0.090406
87,0.134787
88,0.212533
89,0.212533
90,0.28279
91,0.18523
92,0.14867
93,0.0810362
94,0.253793
95,0.281869
96,0.186938
97,0.143279
98,0.0846594
99,0.0660878
100,0.0670695
101,0.325066
102,0.212884
103,0.27398
104,0.220576
105,0.10319
106,0.159379
107,0.0911426
108,0.123097
109,0.123097
110,0.142503
111,0.309811
112,0.309811
113,0.351311
114,0.210119
115,0.197794
116,0.319084
117,0.319084
118,0.114152
119,0.353308
120,0.23753
121,0.238752
122,0.238752
123,0.0843985
124,0.110529
125,0.151201
126,0.151201
127,0.0832051
128,0.144131
129,0.0695195
130,0.0929633
131,0.0114369
132,0.184649
133,0.184649
134,0.184649
135,0.184649
136,0.184649
137,0.0896887
138,0.153301
139,0.313386
140,0.313386
141,0.29234
142,0.340555
143,0.158427
144,0.0932763
145,0.082277
146,0.181365
147,0.365672
148,0.145926
149,0.145926
150,0.0812345
151,0.0812345
152,0.059006
153,0.254117
154,0.254117
155,0.232385
156,0.245247
157,0.363033
158,0.4077
159,0.287145
160,0.178175
161,0.144394
162,0.158855
163,0.31399
164,0.31399
165,0.28459
166,0.321351
167,0.321351
168,0.374064
169,0.374064
170,0.316797
171,0.495985
172,0.167534
173,0.167534
174,0.031648
175,0.245327
176,0.144094
177,0.17847
178,0.137789
179,0.175457
180,0.260815
181,0.223007
182,0.0629031
183,0.170031
184,0.0718781
185,0.18585
186,0.109112
187,0.0599503
188,0.0932053
189,0.0897007
190,0.141247
191,0.162518
192,0.0962327
193,0.112232
194,0.112687
195,0.0969277
196,0.15155
197,0.138266
198,0.169784
199,0.185405
200,0.150049
201,0.110265
202,0.196955
203,0.0714278
204,0.069761
205,0.069761
206,0.0663553
207,0.0337962
208,0.17048
209,0.0694748
