MDTU,plaq,Re(det),Im(det),link
216,0.0378929,0.0323055,0.0171258,0.0701476
217,0.0390984,0.0430132,0.0225516,0.0748446
218,0.0390984,0.0430132,0.0225516,0.0748446
219,0.0284081,0.0270038,0.0196692,0.0837977
220,0.0284081,0.0270038,0.0196692,0.0837977
221,0.0539299,0.0662183,0.0253207,0.0734899
222,0.0343491,0.0390132,0.0239633,0.0657788
223,0.0343491,0.0390132,0.0239633,0.0657788
224,0.0296128,0.0264199,0.0178432,0.0698844
225,0.0297547,0.0221884,0.0132612,0.092267
226,0.0387404,0.0441228,0.0248773,0.0537952
227,0.031563,0.0374444,0.0232468,0.0818159
228,0.0566423,0.0501204,0.0182203,0.068564
229,0.0438416,0.0467728,0.0234601,0.0827475
230,0.0328777,0.032036,0.0198477,0.0699973
231,0.0328777,0.032036,0.0198477,0.0699973
232,0.0297245,0.0351032,0.0211246,0.0887712
233,0.0511518,0.0549233,0.0247364,0.096659
234,0.0265086,0.0267265,0.0208852,0.0760005
235,0.0398119,0.0520208,0.0295056,0.08886
236,0.040475,0.0564082,0.0288257,0.07186
237,0.0304439,0.0418752,0.0277474,0.0717445
238,0.0471774,0.0761964,0.0328404,0.087029
239,0.0538773,0.0795978,0.0325554,0.0778159
240,0.0312359,0.0467424,0.0310579,0.0945893
241,0.0310307,0.0441572,0.0282811,0.0797649
242,0.0310307,0.0441572,0.0282811,0.0797649
243,0.0255272,0.0361253,0.0295482,0.0838032
244,0.0497052,0.0637337,0.025914,0.0804549
245,0.0362956,0.0398983,0.0230791,0.0743431
246,0.0311202,0.0315768,0.0188163,0.0641967
247,0.0311202,0.0315768,0.0188163,0.0641967
248,0.0406122,0.0436657,0.0220851,0.0854541
249,0.0415504,0.0452396,0.0214016,0.081061
250,0.0456205,0.0505355,0.0241711,0.0762825
251,0.0528221,0.0655897,0.0275703,0.094305
252,0.0528221,0.0655897,0.0275703,0.094305
253,0.0653629,0.0627921,0.0203114,0.08775
254,0.0545997,0.0635585,0.0223533,0.0872555
255,0.0625811,0.0664357,0.0202685,0.0850759
256,0.0268833,0.0274662,0.0196782,0.0988974
257,0.0474469,0.0357236,0.0141244,0.0767352
258,0.0311645,0.0248024,0.0145674,0.0841483
259,0.0566653,0.0607364,0.0217116,0.0910349
260,0.0404381,0.0392166,0.0194965,0.0825008
261,0.0404381,0.0392166,0.0194965,0.0825008
262,0.0339009,0.0383737,0.0209064,0.0876616
263,0.0339843,0.0348788,0.0213295,0.0669667
264,0.0343455,0.0365357,0.0240775,0.082626
265,0.0343455,0.0365357,0.0240775,0.082626
266,0.0343455,0.0365357,0.0240775,0.082626
267,0.0343455,0.0365357,0.0240775,0.082626
268,0.0434265,0.048607,0.0233748,0.0617586
269,0.0321297,0.0293511,0.0171495,0.0920679
270,0.0321297,0.0293511,0.0171495,0.0920679
271,0.0366179,0.0289509,0.0149113,0.0681823
272,0.0361059,0.0373455,0.022597,0.0945091
273,0.028798,0.0350105,0.0254215,0.0935261
274,0.0485255,0.055307,0.0245895,0.0692695
275,0.0485255,0.055307,0.0245895,0.0692695
276,0.033218,0.0460175,0.0280141,0.0750772
277,0.033507,0.0350274,0.0255081,0.0726434
278,0.0274382,0.0279919,0.0207019,0.0968869
279,0.0319455,0.0241964,0.0148834,0.0824788
280,0.0267519,0.0184679,0.0145823,0.0832596
281,0.051124,0.0372937,0.014571,0.0965427
282,0.0487567,0.0443433,0.0167402,0.072972
283,0.0345357,0.0315943,0.0177025,0.0795065
284,0.0421041,0.0435009,0.0217155,0.0771584
285,0.029658,0.0280202,0.0186134,0.0840846
286,0.029658,0.0280202,0.0186134,0.0840846
287,0.0380151,0.0288857,0.0148421,0.101984
288,0.041579,0.0402343,0.0198169,0.0749213
289,0.0645024,0.0729301,0.0227779,0.0823202
290,0.0380761,0.0377014,0.0215902,0.0926342
291,0.038378,0.037934,0.0215349,0.0906755
292,0.0352313,0.0378279,0.0205714,0.0902512
293,0.0478156,0.0418513,0.0180311,0.108079
294,0.0323165,0.0413807,0.0262559,0.083239
295,0.0439267,0.0503445,0.0238226,0.0798932
296,0.0439267,0.0503445,0.0238226,0.0798932
297,0.0439267,0.0503445,0.0238226,0.0798932
298,0.0570594,0.0682294,0.0255505,0.0835334
299,0.0570594,0.0682294,0.0255505,0.0835334
300,0.0427236,0.041751,0.0192541,0.0795428
301,0.0459618,0.0491576,0.0221391,0.0857369
302,0.0438458,0.0438941,0.0211873,0.101737
303,0.0491149,0.0472647,0.0190529,0.0890154
304,0.0363335,0.0371237,0.0228259,0.0895745
305,0.0363335,0.0371237,0.0228259,0.0895745
306,0.0424732,0.0468832,0.0229048,0.0839816
307,0.0349108,0.0472352,0.0311488,0.0897129
308,0.02835,0.0329003,0.025437,0.0792333
309,0.0293651,0.0324483,0.0258295,0.0740324
310,0.0425838,0.0411326,0.0170118,0.0971005
311,0.0553964,0.0506676,0.0188737,0.101473
312,0.0553964,0.0506676,0.0188737,0.101473
313,0.0553964,0.0506676,0.0188737,0.101473
314,0.0360059,0.0300857,0.0166356,0.0866908
315,0.0363907,0.0311051,0.0186506,0.100691
316,0.0297104,0.0303578,0.0244214,0.0799615
317,0.0380862,0.0357688,0.0197196,0.105198
318,0.0422839,0.0386993,0.0197616,0.0868365
319,0.0422839,0.0386993,0.0197616,0.0868365
320,0.0479808,0.0387773,0.0165772,0.0926793
321,0.032263,0.0312165,0.0211895,0.0902253
322,0.0343922,0.0282371,0.0175928,0.0961647
323,0.0572517,0.0448429,0.0152008,0.105844
324,0.041933,0.0326668,0.0172336,0.0789527
325,0.040272,0.030913,0.0153927,0.0866127
326,0.0388672,0.0274627,0.0152033,0.0805472
327,0.0388672,0.0274627,0.0152033,0.0805472
328,0.0388672,0.0274627,0.0152033,0.0805472
329,0.0393825,0.0357328,0.0162739,0.0815615
330,0.0438942,0.0344641,0.0157196,0.0797726
331,0.034102,0.0321591,0.0213948,0.0893742
332,0.062166,0.0495227,0.0149085,0.0628069
333,0.0517412,0.0500739,0.0210806,0.0892775
334,0.056905,0.0550065,0.0211634,0.0779343
335,0.0540229,0.0496078,0.0191398,0.106111
336,0.0327888,0.028709,0.0180931,0.0884596
337,0.0405213,0.032545,0.0166908,0.0970386
338,0.035087,0.0262748,0.0155794,0.0820747
339,0.0342668,0.024368,0.0161151,0.0944458
340,0.0348938,0.0249959,0.0173706,0.0840177
341,0.0326256,0.0280595,0.0191631,0.0631511
342,0.0475158,0.0460304,0.0214722,0.0858426
343,0.0297362,0.0242456,0.0144519,0.0711089
344,0.05649,0.0559956,0.019055,0.085638
345,0.0320502,0.0403679,0.0273997,0.0914893
346,0.0428689,0.0570241,0.0269741,0.0769289
347,0.0428689,0.0570241,0.0269741,0.0769289
348,0.0378138,0.0512776,0.0290333,0.0974271
349,0.0356045,0.0439408,0.0267448,0.0806114
350,0.0359973,0.0463708,0.0290792,0.0838574
351,0.0476251,0.0577939,0.0268623,0.0844986
352,0.0435911,0.0558731,0.0238785,0.0757356
353,0.0435911,0.0558731,0.0238785,0.0757356
354,0.0459694,0.0577011,0.0244243,0.0804729
355,0.0312624,0.0343228,0.0250258,0.0808001
356,0.0343338,0.0323083,0.0194114,0.0984847
357,0.0356603,0.02659,0.0158293,0.0766687
358,0.0356603,0.02659,0.0158293,0.0766687
359,0.0356603,0.02659,0.0158293,0.0766687
360,0.0282221,0.0195903,0.0148243,0.0726977
361,0.0392676,0.0360539,0.0204686,0.0799282
362,0.0392676,0.0360539,0.0204686,0.0799282
363,0.0392676,0.0360539,0.0204686,0.0799282
364,0.0560064,0.0608989,0.0249514,0.0880019
365,0.0340911,0.0347881,0.0216218,0.0786658
366,0.0387867,0.0435957,0.0230576,0.076247
367,0.0375583,0.0388135,0.0235728,0.0976999
368,0.0384691,0.0475729,0.0249968,0.0822676
369,0.0326528,0.0405069,0.0222668,0.0984611
370,0.0382515,0.0526628,0.0283635,0.0884594
371,0.0465432,0.0465298,0.0216006,0.0805875
372,0.0378859,0.0391073,0.0228092,0.0930998
373,0.0325675,0.0379541,0.0242349,0.0823669
374,0.0325675,0.0379541,0.0242349,0.0823669
375,0.0433761,0.0523472,0.0235232,0.0961853
376,0.0298699,0.033469,0.0243645,0.0800053
377,0.0467134,0.0412544,0.0190122,0.0987728
378,0.0368326,0.0329418,0.019724,0.0941461
379,0.0319428,0.023459,0.0148869,0.0826469
380,0.0564094,0.040411,0.0124199,0.079091
381,0.0305174,0.0205889,0.0150814,0.104235
382,0.0497097,0.0382031,0.0148105,0.0703074
383,0.0383568,0.0352561,0.0169404,0.0883487
384,0.051142,0.0583427,0.0255498,0.0925376
385,0.043584,0.0441279,0.019806,0.0990909
386,0.0363558,0.042156,0.0215212,0.080844
387,0.0469286,0.0450008,0.0187388,0.0830662
388,0.0386381,0.0313599,0.0169147,0.0794265
389,0.0317352,0.0329606,0.0222342,0.0957223
390,0.0383957,0.0421517,0.0228266,0.0836949
391,0.0312529,0.0312883,0.0192907,0.100573
392,0.0311979,0.0377097,0.0269931,0.0798985
393,0.0311979,0.0377097,0.0269931,0.0798985
394,0.0311979,0.0377097,0.0269931,0.0798985
395,0.0395808,0.0452751,0.02286,0.0945545
396,0.0395808,0.0452751,0.02286,0.0945545
397,0.031114,0.0330881,0.0224981,0.0767864
398,0.0344754,0.0315037,0.0176157,0.0836154
399,0.0344754,0.0315037,0.0176157,0.0836154
400,0.0347844,0.0334489,0.0205063,0.0938632
401,0.0421242,0.0434146,0.0230552,0.0548142
402,0.0453425,0.0496702,0.0228436,0.0939203
403,0.0802751,0.0874738,0.0220808,0.0655975
404,0.0385698,0.0424147,0.0220967,0.0823874
405,0.0330787,0.0279637,0.0179886,0.0984634
406,0.0350779,0.0307827,0.0193872,0.0862609
407,0.032835,0.0263557,0.01635,0.0795245
408,0.0393521,0.0358961,0.0177983,0.0898476
409,0.0319629,0.0350143,0.0240191,0.0791433
410,0.0319629,0.0350143,0.0240191,0.0791433
411,0.0376154,0.0356203,0.0187915,0.0842188
412,0.0425517,0.042043,0.0193873,0.0778462
413,0.0438716,0.0462156,0.0202921,0.103412
414,0.0356812,0.0378453,0.0210868,0.075328
415,0.0328058,0.0287886,0.0181278,0.0819914
416,0.044903,0.0360473,0.0149157,0.086685
417,0.0643465,0.0452492,0.0146782,0.112706
418,0.0326852,0.0203215,0.0128213,0.0786926
419,0.0602117,0.0472733,0.0194465,0.0967545
420,0.0602117,0.0472733,0.0194465,0.0967545
421,0.0393599,0.0248893,0.0139231,0.0826172
422,0.0258973,0.0179958,0.0153894,0.0784615
423,0.0258973,0.0179958,0.0153894,0.0784615
424,0.0258973,0.0179958,0.0153894,0.0784615
425,0.0464981,0.0346753,0.0155944,0.092713
426,0.0444984,0.0356539,0.0179095,0.0899391
427,0.0444984,0.0356539,0.0179095,0.0899391
428,0.0355996,0.0299742,0.0147487,0.0899763
429,0.0428802,0.0300766,0.013558,0.0951454
430,0.045981,0.0337411,0.0152245,0.0912392
431,0.0411922,0.0265746,0.0133775,0.0918372
432,0.0402876,0.0311835,0.0149039,0.0860994
433,0.0430853,0.0356873,0.016057,0.0821691
434,0.0542461,0.0449055,0.0168855,0.0831174
435,0.0285418,0.0247199,0.0180461,0.0957154
436,0.0301412,0.0219489,0.0136902,0.0948626
437,0.0660101,0.0514079,0.0173675,0.0957776
438,0.0484803,0.0381772,0.0151178,0.0854833
439,0.0444741,0.0386115,0.0194863,0.0797342
440,0.0487371,0.0475823,0.020061,0.0762557
441,0.0318381,0.0284803,0.0202844,0.0933909
442,0.0426219,0.0391379,0.0194374,0.0656322
443,0.0477269,0.0472568,0.02228,0.0842005
444,0.0573229,0.0609882,0.0241779,0.0829672
445,0.0426123,0.0375302,0.0181771,0.105106
446,0.0366399,0.0271903,0.0134884,0.0810796
447,0.0366399,0.0271903,0.0134884,0.0810796
448,0.0366399,0.0271903,0.0134884,0.0810796
449,0.0359016,0.03012,0.0174542,0.106526
450,0.0441623,0.0409472,0.0188327,0.105948
451,0.0337628,0.0269004,0.0189351,0.0762984
452,0.0354064,0.0268508,0.0160061,0.0769084
453,0.0454961,0.0321388,0.0147019,0.0843986
454,0.0381953,0.0262623,0.0145444,0.0916669
455,0.0365782,0.0374374,0.0204309,0.0841302
456,0.0346651,0.0290569,0.014735,0.0934581
457,0.0409456,0.0332848,0.0152684,0.0935471
458,0.0385385,0.030261,0.016585,0.105083
459,0.0319261,0.0341838,0.0212055,0.0951826
460,0.0495147,0.0462084,0.0192867,0.081258
461,0.0322151,0.023297,0.0124749,0.0832951
462,0.0637347,0.0431109,0.0141475,0.0937741
463,0.0337625,0.0289787,0.0173758,0.0961967
464,0.0304237,0.0293054,0.0199976,0.083678
465,0.032048,0.0283033,0.0201691,0.0684977
466,0.0423692,0.0314333,0.0138712,0.1016
467,0.0423692,0.0314333,0.0138712,0.1016
468,0.0456091,0.0410588,0.0165457,0.0914115
469,0.056026,0.0435872,0.0156806,0.0911853
470,0.0428449,0.0336219,0.0155264,0.0890044
471,0.0309957,0.0254984,0.0162509,0.0885176
472,0.0385034,0.0364152,0.0192156,0.0862837
473,0.0377182,0.0309414,0.0179513,0.0794268
474,0.0305075,0.0233245,0.0158949,0.0815821
475,0.0388741,0.0360454,0.018156,0.077548
476,0.0388741,0.0360454,0.018156,0.077548
477,0.0420877,0.0406483,0.0223254,0.0839432
478,0.070849,0.0737615,0.0220281,0.0712279
479,0.0754113,0.105078,0.0301367,0.0757804
480,0.0530078,0.0919243,0.0392572,0.0753056
481,0.0392524,0.0740163,0.0339073,0.0726463
482,0.0380004,0.055004,0.0297204,0.0768139
483,0.0310486,0.0426519,0.026531,0.0752534
484,0.0390457,0.0428341,0.0222908,0.077994
485,0.0390457,0.0428341,0.0222908,0.077994
486,0.0396979,0.0337913,0.0196185,0.0856342
487,0.0413917,0.0408684,0.0202533,0.0731035
488,0.0309608,0.033746,0.0246213,0.0789247
489,0.0309608,0.033746,0.0246213,0.0789247
490,0.0309608,0.033746,0.0246213,0.0789247
491,0.0309608,0.033746,0.0246213,0.0789247
492,0.0441819,0.0517254,0.027145,0.0704865
493,0.0308975,0.0316471,0.0222454,0.077948
494,0.0371927,0.032411,0.0207848,0.0965036
495,0.0344599,0.0352782,0.021256,0.0583497
496,0.0244412,0.0248704,0.0225396,0.0698698
497,0.0502208,0.0501093,0.0199287,0.0756162
498,0.0502208,0.0501093,0.0199287,0.0756162
499,0.0425721,0.044373,0.0207371,0.0832506
500,0.0343368,0.0355452,0.0230191,0.0796832
501,0.0289989,0.0283171,0.019754,0.0657217
502,0.0293805,0.0322559,0.0240336,0.066228
503,0.0446125,0.0485613,0.0236752,0.0674719
504,0.0469328,0.0508692,0.0212447,0.0726565
505,0.0355355,0.0268633,0.01499,0.106711
506,0.0285698,0.0270634,0.0215546,0.0921955
507,0.0250941,0.0217064,0.0191007,0.0778646
508,0.0347695,0.0329355,0.0188882,0.0888715
509,0.0392314,0.0301875,0.0149408,0.0861527
510,0.0321571,0.0247829,0.0157279,0.0947739
511,0.0419062,0.031126,0.0157689,0.0925717
512,0.0324501,0.0274999,0.018027,0.0808963
513,0.0324501,0.0274999,0.018027,0.0808963
514,0.032083,0.0277788,0.016287,0.0984046
515,0.0315645,0.0233427,0.0164864,0.0935103
516,0.0417301,0.0389093,0.0208148,0.0817838
517,0.0368186,0.0357664,0.0212836,0.10481
518,0.0463223,0.0354791,0.0173783,0.0942627
519,0.0530482,0.0442105,0.0163533,0.0902292
520,0.044403,0.0348796,0.0159964,0.0914552
521,0.0308026,0.0279849,0.0193475,0.0941503
522,0.0494144,0.0404866,0.0171236,0.105533
523,0.035918,0.0316152,0.018466,0.0967522
524,0.0524288,0.0455225,0.0171448,0.089745
525,0.0567525,0.0503133,0.0197368,0.098924
526,0.0611791,0.0695207,0.0246288,0.0922607
527,0.0501814,0.0382144,0.0151601,0.0871578
528,0.0359638,0.0300709,0.0151407,0.0933062
529,0.0738456,0.0674829,0.0183322,0.0793359
530,0.0466469,0.0446852,0.0206283,0.0789999
531,0.0673727,0.0719788,0.0191704,0.101461
532,0.0366579,0.0416091,0.0220764,0.0872206
533,0.0353833,0.0345755,0.0208109,0.0892739
534,0.0268145,0.022261,0.0175423,0.0798827
535,0.0415438,0.0267086,0.0122142,0.0868484
536,0.0306194,0.0210111,0.0139074,0.0792637
537,0.0683065,0.0456364,0.0143791,0.0810169
538,0.0508813,0.0417163,0.0175581,0.0825396
539,0.0362618,0.0322353,0.0176837,0.0664986
540,0.0456893,0.0415996,0.0177016,0.0961307
541,0.0396771,0.0384523,0.0198211,0.0804012
542,0.0377354,0.0344709,0.0184334,0.088923
543,0.0414836,0.0361767,0.0177112,0.0867042
544,0.0414836,0.0361767,0.0177112,0.0867042
545,0.0436794,0.0292878,0.0144309,0.0807034
546,0.0324077,0.0205577,0.0121563,0.0932574
