t,e^(-dS)
1,0.772672
2,1.40467
3,1.04613
4,0.675974
5,0.795488
6,1.68169
7,2.02668
8,1.4185
9,0.433138
10,0.624315
11,1.38986
12,0.701805
13,0.729643
14,0.837612
15,0.911813
16,1.22851
17,0.685985
18,1.12412
19,0.678141
20,0.922452
21,0.790334
22,0.931732
23,1.21434
24,0.886566
25,1.20081
26,0.786077
27,0.750737
28,1.17339
29,0.837445
30,0.950716
31,0.846369
32,1.08617
33,0.925483
34,0.646488
35,1.28866
36,0.970911
37,0.599655
38,0.603807
39,1.37589
40,0.794454
41,0.515355
42,1.14099
43,1.01552
44,1.03499
45,0.562367
46,0.866148
47,1.79858
48,0.907438
49,0.983026
50,1.15465
51,0.670253
52,1.10481
53,0.751112
54,1.63085
55,1.33056
56,0.929238
57,0.961914
58,1.04802
59,0.464451
60,0.528084
61,0.752089
62,1.67013
63,0.798596
64,0.943527
65,1.36165
66,0.947299
67,0.994026
68,0.655013
69,0.571209
70,1.11695
71,0.886566
72,1.50938
73,0.961982
74,0.715124
75,1.25999
76,1.2031
77,1.1327
78,1.24882
79,0.861397
80,1.11182
81,1.01872
82,0.706452
83,1.18732
84,1.68354
85,1.18282
86,1.22667
87,0.690803
88,1.28184
89,0.671864
90,0.993523
91,1.27583
92,0.862345
93,0.525765
94,0.983321
95,0.755935
96,0.995115
97,1.08153
98,0.690527
99,2.21998
100,1.14625
101,1.73481
102,0.973566
103,1.32141
104,0.885414
105,1.2411
106,0.515097
107,0.873803
108,0.957672
109,0.344728
110,0.659087
111,1.2663
112,0.67395
113,0.911312
114,1.16871
115,1.15928
116,0.645455
117,0.77082
118,0.90321
119,1.03735
120,0.660869
121,0.747665
122,0.534406
123,1.65483
124,1.23109
125,1.09718
126,0.709213
127,0.74759
128,1.04155
129,1.06289
130,0.960002
131,1.08149
132,1.26934
133,0.580596
134,0.858645
135,0.563888
136,0.749237
137,1.5428
138,1.15893
139,1.31917
140,0.780828
141,0.771283
142,1.0006
143,1.45893
144,1.4832
145,0.784821
146,1.1474
147,1.03466
148,1.13894
149,0.716555
150,1.47006
151,0.694336
152,0.538752
153,0.758434
154,0.568246
155,1.34084
156,1.34071
157,1.77606
158,0.495197
159,1.03678
160,0.697188
161,1.05086
162,1.10258
163,1.07224
164,0.651811
165,0.999941
166,1.08802
167,0.495593
168,1.1977
169,0.578163
170,0.547058
171,0.698863
172,0.822177
173,0.443038
174,0.631284
175,1.01636
176,0.99884
177,1.09181
178,1.42875
179,1.16021
180,1.41793
181,1.45426
182,1.31732
183,0.626629
184,0.935335
185,2.67969
186,1.2306
187,1.19686
188,1.17316
189,1.55488
190,0.921742
191,1.15951
192,0.953839
193,0.50515
194,1.11027
195,0.869532
196,1.02227
197,0.636354
198,1.16929
199,1.11282
200,0.96998
201,1.16265
202,0.495197
203,0.921355
204,0.89682
205,0.899874
206,1.04942
207,0.944094
208,0.58649
209,0.840465
210,0.758509
211,1.19471
212,0.700192
213,0.793263
214,1.10606
215,0.820534
216,0.914416
217,1.18803
218,0.6173
219,1.08329
220,0.60248
221,0.576834
222,0.73823
223,0.723757
224,0.878535
225,0.965509
226,2.3085
227,1.98536
228,0.948921
229,1.49421
230,0.463337
231,0.722238
232,0.746694
233,1.71738
234,0.727894
235,1.32843
236,0.551563
237,1.43476
238,1.0664
239,0.828118
240,0.733154
241,0.926427
242,0.766056
243,1.35988
244,1.01983
245,1.24957
246,1.18105
247,0.716269
248,1.10514
249,0.843243
250,0.603626
251,1.56596
252,0.507936
253,0.66034
254,1.43333
255,1.31416
256,1.65103
257,0.949073
258,1.27545
259,0.916155
260,1.0767
261,0.77005
262,1.09775
263,0.717774
264,0.847724
265,0.83711
266,0.494702
267,0.462042
268,1.28351
269,0.761093
270,0.668112
271,0.911996
272,1.81612
273,1.04988
274,0.62977
275,0.364219
276,1.41793
277,0.620829
278,0.929898
279,0.622756
280,0.880029
281,0.876604
282,0.951486
283,0.855217
284,1.50908
285,1.03306
286,0.700893
287,1.14031
288,1.50576
289,1.28557
290,0.444502
291,0.693295
292,0.608353
293,0.563268
294,1.03999
295,0.626003
296,0.731908
297,0.412467
298,1.35771
299,0.705182
300,0.925769
301,0.975651
302,0.907683
303,1.25408
304,1.07911
305,0.685368
306,1.15812
307,1.8002
308,0.632547
309,1.13974
310,1.02423
311,0.941463
312,0.64365
313,0.655603
314,0.855474
315,1.25822
316,1.14088
317,0.823987
318,0.995854
319,0.687771
320,0.848318
321,0.882673
322,1.0244
323,0.867534
324,0.726076
325,1.03827
326,1.55784
327,0.628072
328,0.740818
329,1.47094
330,0.938127
331,1.10207
332,0.832269
333,1.19256
334,1.28917
335,0.802118
336,1.02479
337,0.684683
338,0.552777
339,1.04554
340,0.797878
341,0.987203
342,0.653051
343,1.03696
344,1.61317
345,1.19818
346,0.788518
347,0.599176
348,0.900685
349,0.641017
350,0.836273
351,0.77919
352,0.972252
353,0.42703
354,0.872843
355,0.916274
356,0.819386
357,0.803482
358,0.533658
359,0.593629
360,0.795647
361,1.05414
362,0.691633
363,0.715195
364,2.0448
365,1.33857
366,1.07951
367,0.89208
368,0.692463
369,1.6258
370,1.36261
371,0.872755
372,1.24995
373,1.0396
374,0.491595
375,1.99751
376,1.04065
377,0.754047
378,0.531847
379,0.661133
380,0.849336
381,1.2696
382,1.12851
383,1.25458
384,1.52059
385,1.74892
386,0.991036
387,0.991658
388,0.802118
389,1.21665
390,0.843243
391,1.0492
392,1.10639
393,0.453709
394,0.734181
395,1.09024
396,0.354871
397,0.712696
398,0.945029
399,0.543025
400,1.03526
401,0.452259
402,1.22422
403,0.458956
404,0.944188
405,0.866581
406,1.12829
407,0.46776
408,1.17234
409,2.12124
410,0.50687
411,1.06555
412,1.71189
413,0.775769
414,0.622881
415,1.09367
416,1.58344
417,0.56355
418,0.736755
419,1.00009
420,0.537299
421,0.471942
422,0.613546
423,0.463615
424,0.879062
425,1.03266
426,1.86694
427,0.617362
428,0.621947
429,0.515767
430,1.38099
431,0.689216
432,1.31232
433,0.920701
434,0.924807
435,0.790018
436,1.09986
437,1.36999
438,1.33442
439,1.70711
440,1.58012
441,0.862086
442,0.806864
443,1.80489
444,0.83502
445,0.726803
446,0.600616
447,0.722238
448,0.696213
449,1.81049
450,0.813182
451,1.15512
452,0.790887
453,0.849251
454,0.98333
455,1.06189
456,0.588899
457,0.766899
458,0.975056
459,1.2517
460,0.630274
461,0.688046
462,0.824564
463,0.761397
464,1.26769
465,1.13519
466,1.26567
467,0.653312
468,1.39836
469,0.809774
470,1.44066
471,1.05223
472,0.726222
473,0.444814
474,0.954316
475,1.1466
476,0.73823
477,1.08613
478,1.13281
479,1.20575
480,1.06676
481,0.958208
482,0.734034
483,1.74438
484,0.504948
485,0.432186
486,0.796045
487,1.39836
488,1.19578
489,0.705746
490,0.672267
491,0.605924
492,1.35635
493,0.727166
494,0.623255
495,1.39766
496,1.11171
497,0.683588
498,0.877656
499,0.776313
500,0.955137
501,1.16824
502,1.4755
503,1.17739
504,0.95911
505,0.484034
506,0.713766
507,1.16486
508,1.60593
509,0.959349
510,1.13224
511,2.07882
512,0.721877
513,0.54384
514,1.73014
515,1.09878
516,0.929331
517,1.01139
518,0.561131
519,1.30135
520,1.68337
521,1.04356
522,0.567792
523,0.742153
524,0.905127
525,0.817095
526,0.850611
527,0.476637
528,1.20418
529,1.04461
530,2.00091
531,1.29537
532,0.720147
533,1.03221
534,0.833101
535,0.689492
536,0.871012
537,0.884352
538,1.13213
539,0.892615
540,0.892526
541,0.753897
542,0.774839
543,1.12784
544,0.697607
545,0.656193
546,0.694405
547,1.65682
548,0.706169
549,0.971931
550,0.494603
551,0.987953
552,0.614406
553,1.31798
554,0.543894
555,1.28943
556,1.82048
557,0.80292
558,0.755557
559,1.41964
560,1.16556
561,1.31758
562,1.33589
563,0.439156
564,1.278
565,1.27265
566,0.464451
567,1.07077
568,1.20575
569,1.05678
570,1.0804
571,1.35419
572,0.604774
573,0.586724
574,1.20527
