MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.99125,0.823402,-0.551894
2,0.99125,0.823402,-0.551894
3,0.987199,0.70754,-0.68844
4,0.987199,0.70754,-0.68844
5,0.987199,0.70754,-0.68844
6,0.987199,0.70754,-0.68844
7,0.987199,0.70754,-0.68844
8,0.987199,0.70754,-0.68844
9,0.987199,0.70754,-0.68844
10,0.987199,0.70754,-0.68844
11,0.987199,0.70754,-0.68844
12,0.984998,0.703163,-0.689769
13,0.983405,0.672806,-0.717229
14,0.983405,0.672806,-0.717229
15,0.983405,0.672806,-0.717229
16,0.983405,0.672806,-0.717229
17,0.983405,0.672806,-0.717229
18,0.984013,0.734412,-0.654921
19,0.986283,0.757059,-0.632152
20,0.985057,0.762638,-0.623474
21,0.985057,0.762638,-0.623474
22,0.985084,0.716741,-0.675776
23,0.987195,0.752339,-0.639172
24,0.987195,0.752339,-0.639172
25,0.987195,0.752339,-0.639172
26,0.987195,0.752339,-0.639172
27,0.986473,0.741033,-0.651153
28,0.986473,0.741033,-0.651153
29,0.984886,0.617677,-0.767121
30,0.984886,0.617677,-0.767121
31,0.986802,0.758904,-0.630748
32,0.986434,0.744118,-0.647566
33,0.986434,0.744118,-0.647566
34,0.982048,0.715306,-0.672872
35,0.982048,0.715306,-0.672872
36,0.986373,0.632425,-0.756947
37,0.984366,0.609924,-0.772637
38,0.98391,0.56885,-0.8028
39,0.98391,0.56885,-0.8028
40,0.98391,0.56885,-0.8028
41,0.984284,0.641182,-0.746793
42,0.983901,0.705486,-0.685821
43,0.982809,0.707731,-0.681931
44,0.985471,0.714727,-0.678467
45,0.982737,0.69625,-0.693548
46,0.982737,0.69625,-0.693548
47,0.982737,0.69625,-0.693548
48,0.98499,0.715486,-0.676967
49,0.98499,0.715486,-0.676967
50,0.985572,0.702277,-0.69149
51,0.984348,0.64848,-0.740551
52,0.982956,0.63173,-0.753073
53,0.984371,0.612171,-0.770865
54,0.982033,0.629248,-0.753948
55,0.982033,0.629248,-0.753948
56,0.98547,0.612265,-0.772193
57,0.98547,0.612265,-0.772193
58,0.983928,0.544877,-0.819283
59,0.984389,0.482286,-0.85815
60,0.982931,0.495688,-0.848792
61,0.982933,0.429152,-0.8843
62,0.980875,0.228175,-0.953967
63,0.983875,0.0749465,-0.981017
64,0.982035,0.131677,-0.973167
65,0.981311,0.26702,-0.944283
66,0.981552,0.432016,-0.881367
67,0.981867,0.42544,-0.884908
68,0.983106,0.659698,-0.7289
69,0.986159,0.574662,-0.801419
70,0.98585,0.435148,-0.884617
71,0.98585,0.435148,-0.884617
72,0.988124,0.182762,-0.971075
73,0.988321,0.169132,-0.973742
74,0.987019,0.253412,-0.953933
75,0.987221,0.296294,-0.941708
76,0.984727,0.418193,-0.891517
77,0.985856,0.423183,-0.890408
78,0.986763,0.258907,-0.952192
79,0.985927,0.254799,-0.952433
80,0.985927,0.254799,-0.952433
81,0.984537,0.384993,-0.906142
82,0.984537,0.384993,-0.906142
83,0.985596,0.363412,-0.91615
84,0.985577,0.438711,-0.88255
85,0.984092,0.462602,-0.868583
86,0.984364,0.504519,-0.845242
87,0.984374,0.515123,-0.838833
88,0.9845,0.374088,-0.910658
89,0.9845,0.374088,-0.910658
90,0.984418,0.422832,-0.888983
91,0.984359,0.448447,-0.876275
92,0.982451,0.481178,-0.85655
93,0.9876,0.484125,-0.8608
94,0.987871,0.594313,-0.789101
95,0.986809,0.543264,-0.823806
96,0.985623,0.600072,-0.781899
97,0.984079,0.590052,-0.78756
98,0.98698,0.514834,-0.842067
99,0.98698,0.514834,-0.842067
100,0.984905,0.542797,-0.821833
101,0.983446,0.486296,-0.8548
102,0.985321,0.539274,-0.824646
103,0.983789,0.46338,-0.867825
104,0.983789,0.46338,-0.867825
105,0.983789,0.46338,-0.867825
106,0.984491,0.428664,-0.886267
107,0.98513,0.671233,-0.72106
108,0.985049,0.614855,-0.769593
109,0.98458,0.731751,-0.65874
110,0.98352,0.716633,-0.673608
111,0.98591,0.789328,-0.590744
112,0.985269,0.903992,-0.39186
113,0.983704,0.94195,-0.283557
114,0.98477,0.966183,-0.190427
115,0.982695,0.947758,-0.259701
116,0.987618,0.965175,-0.20935
117,0.987618,0.965175,-0.20935
118,0.987425,0.9521,-0.26175
