ReTr(L),ImTr(L)
0.823402,-0.551894
0.823402,-0.551894
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.70754,-0.68844
0.703163,-0.689769
0.672806,-0.717229
0.672806,-0.717229
0.672806,-0.717229
0.672806,-0.717229
0.672806,-0.717229
0.734412,-0.654921
0.757059,-0.632152
0.762638,-0.623474
0.762638,-0.623474
0.716741,-0.675776
0.752339,-0.639172
0.752339,-0.639172
0.752339,-0.639172
0.752339,-0.639172
0.741033,-0.651153
0.741033,-0.651153
0.617677,-0.767121
0.617677,-0.767121
0.758904,-0.630748
0.744118,-0.647566
0.744118,-0.647566
0.715306,-0.672872
0.715306,-0.672872
0.632425,-0.756947
0.609924,-0.772637
0.56885,-0.8028
0.56885,-0.8028
0.56885,-0.8028
0.641182,-0.746793
0.705486,-0.685821
0.707731,-0.681931
0.714727,-0.678467
0.69625,-0.693548
0.69625,-0.693548
0.69625,-0.693548
0.715486,-0.676967
0.715486,-0.676967
0.702277,-0.69149
0.64848,-0.740551
0.63173,-0.753073
0.612171,-0.770865
0.629248,-0.753948
0.629248,-0.753948
0.612265,-0.772193
0.612265,-0.772193
0.544877,-0.819283
0.482286,-0.85815
0.495688,-0.848792
0.429152,-0.8843
0.228175,-0.953967
0.0749465,-0.981017
0.131677,-0.973167
0.26702,-0.944283
0.432016,-0.881367
0.42544,-0.884908
0.659698,-0.7289
0.574662,-0.801419
0.435148,-0.884617
0.435148,-0.884617
0.182762,-0.971075
0.169132,-0.973742
0.253412,-0.953933
0.296294,-0.941708
0.418193,-0.891517
0.423183,-0.890408
0.258907,-0.952192
0.254799,-0.952433
0.254799,-0.952433
0.384993,-0.906142
0.384993,-0.906142
0.363412,-0.91615
0.438711,-0.88255
0.462602,-0.868583
0.504519,-0.845242
0.515123,-0.838833
0.374088,-0.910658
0.374088,-0.910658
0.422832,-0.888983
0.448447,-0.876275
0.481178,-0.85655
0.484125,-0.8608
0.594313,-0.789101
0.543264,-0.823806
0.600072,-0.781899
0.590052,-0.78756
0.514834,-0.842067
0.514834,-0.842067
0.542797,-0.821833
0.486296,-0.8548
0.539274,-0.824646
0.46338,-0.867825
0.46338,-0.867825
0.46338,-0.867825
0.428664,-0.886267
0.671233,-0.72106
0.614855,-0.769593
0.731751,-0.65874
0.716633,-0.673608
0.789328,-0.590744
0.903992,-0.39186
0.94195,-0.283557
0.966183,-0.190427
0.947758,-0.259701
0.965175,-0.20935
0.965175,-0.20935
0.9521,-0.26175
0.943183,-0.287892
0.914542,-0.368329
0.932367,-0.315802
0.941358,-0.291462
0.975233,-0.135446
0.974617,-0.146367
0.967375,-0.201753
0.976058,-0.132758
0.97335,-0.148417
0.98235,-0.0153881
0.9841,-0.0151038
0.982025,0.0538574
0.981208,0.0591121
0.981733,0.0711212
0.981733,0.0711212
0.981733,0.0711212
0.981733,0.0711212
0.98435,-0.0501206
0.985167,0.0127967
0.956075,0.240299
0.934608,0.311471
0.934608,0.311471
0.940825,0.292318
0.940825,0.292318
0.938567,0.307024
0.851775,0.4996
0.8445,0.506733
0.89205,0.414372
0.903192,0.396632
0.891992,0.414823
0.891992,0.414823
0.953017,0.244848
0.953017,0.244848
0.965275,0.200022
0.9573,0.234372
0.9573,0.234372
0.957192,0.235615
0.963783,0.202798
0.949475,0.254612
0.946592,0.274098
0.976383,0.133681
0.984483,0.0513858
0.985742,-0.0197778
0.975892,0.117374
0.975892,0.117374
0.975917,0.10755
0.982258,-0.0531841
0.98535,0.0208375
0.98535,0.0208375
0.986033,-0.00612455
0.982475,-0.0221363
0.979808,-0.0810985
0.965367,-0.201754
0.95465,-0.24254
0.95465,-0.24254
0.954808,-0.253547
0.957858,-0.229537
0.958508,-0.227083
0.941225,-0.288682
0.922225,-0.340802
0.946442,-0.268037
0.966583,-0.174562
0.981492,-0.0381078
0.976533,-0.126036
0.983283,-0.0117152
0.956558,0.228183
0.975608,0.120646
0.975608,0.120646
0.97275,0.139565
0.984933,-0.0479784
0.96405,-0.188667
0.964775,-0.187153
0.973717,-0.153218
0.970325,-0.148633
0.945292,-0.267512
0.935192,-0.312231
0.872333,-0.460898
0.8812,-0.444824
0.9153,-0.365305
0.909808,-0.367098
0.974742,-0.136295
0.981325,-0.0761798
0.983292,-0.0556987
0.982042,0.0776691
0.982042,0.0776691
0.975517,0.134602
0.975517,0.134602
0.96305,0.194802
0.971258,0.146756
0.971258,0.146756
0.980183,0.100465
0.983233,0.0730229
0.973742,0.158412
0.981442,0.0536748
0.979758,0.0872767
0.978725,0.137954
0.978725,0.137954
0.97735,0.142388
0.977408,0.126083
0.977408,0.126083
0.977408,0.126083
0.984617,-0.00275875
0.98415,-0.0882958
0.983083,-0.0370884
0.980792,-0.10591
0.980792,-0.10591
0.957483,-0.229176
0.957483,-0.229176
0.961442,-0.195282
0.974583,-0.0941783
0.9776,-0.137406
0.971258,-0.182413
0.971258,-0.182413
0.985333,-0.0275019
0.984692,-0.0363063
0.943783,-0.268053
0.839633,-0.515145
0.739519,-0.646883
0.74964,-0.637442
0.810052,-0.560457
0.782275,-0.595202
0.766707,-0.616184
0.797748,-0.577191
0.797748,-0.577191
0.743933,-0.643237
0.825547,-0.53326
0.785543,-0.593228
0.785543,-0.593228
0.785543,-0.593228
0.800532,-0.576141
0.828955,-0.523534
0.897333,-0.402283
0.87875,-0.439732
0.880883,-0.437487
0.890558,-0.414191
0.91755,-0.363915
0.907042,-0.38129
0.888117,-0.42837
