ReTr(L),ImTr(L)
2.68059,-1.80677
2.68059,-1.80677
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
2.13139,-2.07709
1.69863,-1.66357
1.51296,-1.59173
1.51296,-1.59173
1.51296,-1.59173
1.51296,-1.59173
1.51296,-1.59173
1.54563,-1.38112
1.50554,-1.2535
1.4321,-1.17274
1.4321,-1.17274
1.3285,-1.2485
1.25213,-1.06421
1.25213,-1.06421
1.25213,-1.06421
1.25213,-1.06421
1.27365,-1.13122
1.27365,-1.13122
1.04717,-1.31062
1.04717,-1.31062
1.27103,-1.06546
1.19979,-1.05264
1.19979,-1.05264
1.14829,-1.07257
1.14829,-1.07257
0.981984,-1.17901
0.933352,-1.18037
0.859773,-1.21332
0.859773,-1.21332
0.859773,-1.21332
0.937271,-1.07991
1.03443,-1.01112
1.08031,-1.03152
1.00418,-0.950699
1.01528,-1.01837
1.01528,-1.01837
1.01528,-1.01837
1.09537,-1.0471
1.09537,-1.0471
1.04813,-1.03484
0.96905,-1.10144
0.925551,-1.10043
0.886254,-1.10744
0.902808,-1.09019
0.902808,-1.09019
0.863973,-1.07256
0.863973,-1.07256
0.788834,-1.17606
0.679671,-1.21797
0.681738,-1.16435
0.598508,-1.21901
0.304601,-1.26867
0.106685,-1.37125
0.185522,-1.39008
0.372248,-1.29979
0.618147,-1.28243
0.630855,-1.33572
1.00516,-1.11916
0.829675,-1.16723
0.665591,-1.35408
0.665591,-1.35408
0.267451,-1.44204
0.236629,-1.33269
0.353674,-1.32621
0.418633,-1.31886
0.600041,-1.28269
0.623396,-1.32128
0.39157,-1.44757
0.377887,-1.44653
0.377887,-1.44653
0.563251,-1.33968
0.563251,-1.33968
0.549473,-1.39515
0.630138,-1.27897
0.620548,-1.16589
0.708852,-1.19522
0.726386,-1.18306
0.547648,-1.32521
0.547648,-1.32521
0.571109,-1.19321
0.678769,-1.32804
0.734499,-1.30381
0.718489,-1.27904
0.860693,-1.14237
0.787672,-1.19281
0.892528,-1.17114
0.836064,-1.118
0.745759,-1.20823
0.745759,-1.20823
0.791052,-1.19073
0.660941,-1.16364
0.772704,-1.1774
0.647018,-1.20973
0.647018,-1.20973
0.647018,-1.20973
0.549301,-1.14075
0.947247,-1.01326
0.88628,-1.11667
1.05291,-0.946043
1.06016,-0.996695
1.20186,-0.899661
1.37995,-0.593744
1.36968,-0.405817
1.42127,-0.280804
1.43033,-0.387593
1.44121,-0.316963
1.44121,-0.316963
1.39474,-0.384095
1.35017,-0.408693
1.37292,-0.550358
1.27862,-0.427776
1.45493,-0.451446
1.32656,-0.189144
1.41541,-0.21307
1.37294,-0.287431
1.33768,-0.185064
1.33704,-0.204029
1.39378,-0.0216021
1.45502,-0.0222089
1.46303,0.0764324
1.419,0.0862926
1.41443,0.101903
1.41443,0.101903
1.41443,0.101903
1.41443,0.101903
1.4156,-0.0722784
1.41474,0.0136154
