MDTU,susyTrans,Im(bilin)
10,-0.067459,7.20108e-05
20,-0.0126885,-7.15508e-06
30,-0.0223087,-6.39122e-05
40,0.00918572,1.66255e-05
50,-0.00232071,-7.68903e-05
60,0.00369127,5.10246e-05
70,-0.0174981,-7.38558e-06
80,-0.000738522,3.97232e-05
90,0.00462395,-5.50025e-05
100,0.00393337,-1.56527e-05
110,0.0211606,2.17952e-05
120,0.00460766,-2.45686e-05
130,0.0242411,2.247e-05
140,0.0170108,-9.02153e-06
150,0.0120321,-6.42577e-05
160,-0.0126077,-3.36984e-05
170,-0.00231274,0.000111808
180,-0.0245463,-0.000109444
190,0.00967145,-2.67832e-05
200,0.00422795,4.77827e-06
210,0.000779181,-1.71229e-05
220,0.0132249,6.35115e-06
230,-0.0100706,7.37278e-05
240,0.010872,2.42608e-05
250,-0.0123895,5.36342e-06
260,0.00149962,-4.22133e-05
270,0.00397535,-6.46298e-05
280,-0.0135879,-6.62214e-06
290,0.0145963,-2.36666e-05
300,0.0252227,6.81817e-05
310,0.00212036,-2.09475e-05
320,-0.0174931,-8.97187e-06
330,0.0200048,-7.93909e-05
340,0.000852095,0.000113548
350,-0.00654999,-1.70405e-05
360,0.0214405,-1.13633e-05
370,-0.021567,6.56541e-06
380,-0.00366155,7.2153e-05
390,-0.00260628,7.56411e-05
400,-0.00554571,-8.37924e-05
410,-0.0131698,1.56212e-05
420,0.0232057,4.8481e-05
430,-0.00565651,7.05718e-05
440,-0.00930271,-2.26193e-05
450,-0.00530051,0.000106715
460,-0.00717923,-4.67865e-05
470,0.013054,-5.44805e-05
480,-0.00436677,-8.57387e-05
490,-0.0245741,7.12611e-05
500,-0.00627064,-4.16321e-05
510,0.00909559,5.68478e-05
520,-0.00238591,-2.79032e-05
530,0.0117156,-3.4631e-05
540,-0.0336283,-2.939e-05
550,-0.00150305,8.48734e-06
560,0.0220166,-1.0901e-05
570,-0.0154517,2.57091e-05
580,0.0109275,-2.16168e-05
590,-0.00941634,-3.42408e-05
600,0.00538984,-8.8911e-05
610,0.0150977,-2.22229e-05
620,-0.0123227,9.0552e-06
630,-0.00318667,-2.43731e-05
640,0.0120836,-4.68573e-05
650,-0.0115393,-7.03427e-05
660,0.0146373,1.35313e-05
670,0.00874607,-7.88909e-05
680,0.0213532,3.05812e-05
690,-0.0183681,1.36257e-05
700,0.0444389,3.00616e-05
710,-0.00741529,2.93768e-05
720,-0.0119847,-4.96218e-05
730,0.00621706,-2.81218e-06
740,-0.00218372,1.6822e-05
750,-0.00879201,2.00928e-05
760,0.0101009,-6.25307e-05
770,0.00236646,3.50229e-05
780,0.00247628,8.45879e-05
790,-0.016741,7.54546e-05
800,0.00637164,-2.36286e-05
810,-0.0154244,-2.80335e-05
820,0.0134663,0.000123279
830,-0.0147019,8.93106e-05
840,0.00830526,1.1558e-05
850,-0.00847251,-8.5016e-05
860,0.0178678,-3.79724e-05
870,-0.00743816,2.81734e-05
880,0.00489403,-4.04748e-05
890,-0.00229018,-1.82438e-05
900,0.00544769,3.11396e-05
910,0.0136187,4.24226e-05
920,-0.00381668,-8.03821e-05
930,-0.00253238,9.32556e-06
940,-0.0107784,1.80991e-05
950,0.000731504,-7.87181e-05
960,-0.0210896,-6.79056e-05
970,0.0120864,-0.000109218
