ReTr(Lx),ImTr(Lx)
-0.0386142,-0.576156
-0.0386142,-0.576156
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.176824,-0.323868
-0.256715,-0.281809
-0.371496,-0.247548
-0.371496,-0.247548
-0.371496,-0.247548
-0.371496,-0.247548
-0.371496,-0.247548
-0.359289,-0.103151
-0.321387,-0.0786197
-0.270009,0.208221
-0.270009,0.208221
-0.383299,0.0754342
-0.0212379,0.300223
-0.0212379,0.300223
-0.0212379,0.300223
-0.0212379,0.300223
-0.131556,0.032107
-0.131556,0.032107
-0.0866592,-0.00173407
-0.0866592,-0.00173407
-0.0537823,-0.0675874
-0.0370709,-0.174981
-0.0370709,-0.174981
-0.12118,-0.232266
-0.12118,-0.232266
-0.0181418,-0.116335
0.0358784,-0.0794462
0.00784734,-0.121681
0.00784734,-0.121681
0.00784734,-0.121681
-0.0712803,-0.0179162
-0.135365,-0.0514837
-0.140168,0.101026
0.0217514,0.0464154
0.00772878,0.00988225
0.00772878,0.00988225
0.00772878,0.00988225
-0.042845,0.0297975
-0.042845,0.0297975
-0.051453,0.0452581
-0.0674356,0.0625373
-0.185209,0.126446
-0.162617,0.178905
-0.158038,0.0767053
-0.158038,0.0767053
-0.10929,0.120822
-0.10929,0.120822
0.109888,0.238204
0.0378708,0.0420345
-0.0375151,0.0767935
0.0959117,0.185163
-0.0622431,0.15293
-0.0972575,0.0509703
0.033517,-0.0745829
-0.116813,-0.092415
-0.108638,-0.0592843
-0.139511,-0.101606
-0.103063,0.0197786
0.0220964,0.0276232
-0.047292,-0.00767745
-0.047292,-0.00767745
0.0150013,-0.002787
-0.1135,-0.128627
0.0561982,-0.0323026
0.0294323,-0.0489546
-0.0583767,-0.0955233
-0.0647879,-0.193552
-0.0130037,-0.0430038
-0.09904,-0.0280687
-0.09904,-0.0280687
0.00724931,0.0071386
0.00724931,0.0071386
0.03686,-0.0599042
-0.151929,-0.0383764
-0.0245733,-0.0496242
0.198592,0.0181289
-0.0843658,0.0198173
-0.159229,0.0966817
-0.159229,0.0966817
-0.0565237,-0.0349154
-0.197865,-0.223503
-0.00324977,-0.0168517
0.0448855,0.0589886
-0.0920658,-0.00191411
0.00822655,0.0827138
-0.0557713,-0.159369
0.00585478,0.0116955
-0.0185454,-0.0896217
-0.0185454,-0.0896217
-0.165376,-0.0689463
-0.0789482,0.111287
0.0119086,0.0405322
0.00584352,-0.00851392
0.00584352,-0.00851392
0.00584352,-0.00851392
-0.107378,0.0468731
-0.0503574,0.00384945
-0.114668,0.0678762
-0.0518743,0.0380378
-0.161188,-0.0340707
-0.0964317,0.117049
-0.247573,0.0810962
-0.182564,-0.155055
-0.139491,-0.111115
-0.0453586,-0.0840942
-0.0632523,-0.0443302
-0.0632523,-0.0443302
0.0896617,0.129257
-0.00947942,0.0345245
-0.0348081,0.0163704
-0.186119,0.0325237
-0.0464604,-0.173423
-0.14176,-0.268899
0.0531092,-0.0885817
0.0993442,0.0262482
-0.0637083,-0.00542663
-0.0886625,0.150688
-0.137705,0.156653
0.0361406,0.0559597
-0.116673,-0.0677486
-0.0834908,-0.191102
0.0149543,-0.156642
0.0149543,-0.156642
0.0149543,-0.156642
0.0149543,-0.156642
0.0995333,-0.192551
-0.0154887,-0.161503
-0.0398338,-0.155603
-0.114083,-0.00190714
-0.114083,-0.00190714
0.133172,-0.0620597
0.133172,-0.0620597
0.345242,-0.094875
0.221283,-0.0573462
0.116905,0.0117058
0.165572,0.0401828
0.0947633,0.160913
-0.0413409,-0.0528315
-0.0413409,-0.0528315
-0.0511602,-0.00137634
-0.0511602,-0.00137634
0.0646663,-0.239616
-0.0318826,-0.144846
-0.0318826,-0.144846
0.0492237,-0.00621799
-0.00720937,0.0394577
0.0733453,-0.00529401
0.0657577,0.0548528
0.116962,-0.0897533
0.0344144,0.019887
0.114568,0.0139688
0.195031,0.150117
0.195031,0.150117
0.0566358,0.277284
0.092225,0.1085
0.0542458,0.180288
0.0542458,0.180288
0.249607,0.110932
0.23051,0.0509267
0.218696,-0.0717737
0.0676586,0.087965
-0.0930008,0.0335376
-0.0930008,0.0335376
-0.100553,0.0827581
-0.143042,0.000809955
-0.12319,0.0327631
-0.0745332,0.145965
0.0217811,0.0897425
0.0898133,0.0644128
0.0275104,-0.127796
0.0624792,-0.164455
0.0929758,-0.0150482
-0.0564692,0.0416513
-0.0237737,0.141247
0.0640469,0.110874
0.0640469,0.110874
0.186766,0.10826
0.197181,0.085165
0.0192033,0.125768
-0.153408,-0.0723108
-0.0224071,0.00954525
-0.102474,0.09857
0.136042,0.30015
0.0863258,0.08724
-0.00668157,0.0408717
-0.104069,-0.0561275
-0.0526656,0.0703041
-0.114426,0.085795
-0.119419,0.021832
0.0124509,0.011914
0.0505188,0.106993
-0.0744144,0.108711
-0.0744144,0.108711
-0.146278,0.0171794
-0.146278,0.0171794
-0.09952,-0.0731062
-0.0842333,0.0808681
-0.0842333,0.0808681
-0.111017,-0.09076
-0.109994,0.149132
0.0201938,-0.0264499
