t,|deltaS|
1076,0.00103
1077,0.2381
1078,0.4173
1079,0.1002
1080,0.04321
1081,0.5137
1082,0.102
1083,0.1581
1084,0.5126
1085,0.2097
1086,0.04695
1087,0.2026
1088,0.2651
1089,0.2864
1090,0.03833
1091,0.08543
1092,0.8989
1093,0.3745
1094,0.1647
1095,0.1847
1096,0.1397
1097,0.05333
1098,0.157
1099,0.1074
1100,0.1941
1101,0.9204
1102,0.6757
1103,0.1496
1104,0.02833
1105,0.6864
1106,0.269
1107,0.2661
1108,0.5487
1109,0.3246
1110,0.493
1111,0.5743
1112,0.2249
1113,0.729
1114,0.2603
1115,0.6797
1116,0.06361
1117,0.1915
1118,0.3812
1119,0.1741
1120,0.2556
1121,0.1405
1122,0.5577
1123,0.2786
1124,0.7059
1125,0.1916
1126,0.09071
1127,0.465
1128,0.6068
1129,0.3373
1130,0.3798
1131,0.2671
1132,0.4346
1133,0.08353
1134,0.6028
1135,0.6789
1136,0.2628
1137,0.1069
1138,0.3019
1139,0.1235
1140,0.278
1141,0.5559
1142,1.002
1143,0.4193
1144,0.2594
1145,0.07883
1146,0.4608
1147,0.1781
1148,0.2608
1149,0.002431
1150,0.2375
1151,0.5854
1152,0.7289
1153,0.2159
1154,0.391
1155,0.1866
1156,0.08796
1157,0.4087
1158,0.2396
1159,0.005526
1160,0.103
1161,0.1819
1162,0.07848
1163,0.08392
1164,0.4948
1165,0.8285
1166,0.5304
1167,0.0363
1168,0.1724
1169,0.08549
1170,0.7496
1171,0.7481
1172,0.3698
1173,0.168
1174,0.532
1175,0.4033
1176,0.4817
1177,0.1063
1178,0.7724
1179,0.06942
1180,0.5435
1181,0.1369
1182,0.3603
1183,0.3045
1184,0.05664
1185,0.1016
1186,0.1268
1187,0.1321
1188,0.1688
1189,0.4939
1190,0.1188
1191,0.4498
1192,0.1102
1193,0.003539
1194,0.4095
1195,0.1311
1196,0.06467
1197,0.2365
1198,0.7593
1199,0.4624
1200,1.338
1201,0.02205
1202,0.05121
1203,0.7794
1204,0.09347
1205,0.2037
1206,0.03751
1207,0.5837
1208,0.1181
1209,0.545
1210,0.01791
1211,0.04084
1212,0.5777
1213,0.1455
1214,0.3305
1215,0.01125
1216,0.304
1217,0.118
1218,1.021
1219,0.1394
1220,0.2266
1221,0.4787
1222,0.5514
1223,0.3483
1224,0.5837
1225,1.004
1226,0.161
1227,0.06404
1228,0.2677
1229,0.3801
1230,0.6953
1231,0.4002
1232,0.6163
1233,0.5692
1234,0.2115
1235,0.3809
1236,0.148
1237,0.3742
1238,0.5628
1239,0.1514
1240,0.387
1241,0.1595
1242,0.1921
1243,0.2638
1244,0.4068
1245,0.017
1246,0.478
1247,0.3041
1248,0.09555
1249,0.3764
1250,0.1559
1251,0.6214
1252,0.1672
1253,0.2169
1254,0.5988
1255,0.3941
1256,0.2673
1257,0.2301
1258,0.5102
1259,1.431
1260,0.6234
1261,0.368
1262,0.1505
1263,0.1237
1264,0.2647
1265,0.296
1266,0.2226
1267,0.6321
1268,0.2064
1269,0.3356
1270,0.04004
1271,0.2386
1272,0.3679
1273,0.06433
1274,0.4918
1275,0.3695
1276,0.3418
1277,0.7128
1278,0.07487
1279,0.1011
1280,0.7907
1281,0.5263
1282,0.4632
1283,0.2956
1284,0.2301
1285,0.5008
1286,0.2746
1287,0.02153
1288,0.1084
1289,0.2599
1290,0.06322
1291,0.3305
1292,0.3154
1293,0.1191
1294,0.2236
1295,0.6043
1296,0.1183
1297,0.8658
1298,0.3396
1299,0.9024
1300,0.268
1301,0.2462
1302,0.2602
1303,0.2623
1304,0.3281
1305,0.9312
1306,0.03529
1307,0.6714
1308,0.05003
1309,0.04004
1310,0.03983
1311,0.2484
1312,0.1317
1313,0.1833
1314,0.7831
1315,0.5323
1316,0.1453
1317,0.04782
1318,0.1855
1319,0.1057
1320,0.2193
1321,0.04266
1322,0.2233
1323,0.6485
1324,0.007358
1325,0.1804
1326,0.6532
1327,0.04924
1328,0.3147
1329,0.249
1330,0.2952
1331,0.06602
1332,0.423
1333,0.08623
1334,0.633
1335,0.4447
1336,0.3632
1337,0.2781
1338,0.5508
1339,0.4583
1340,0.5078
1341,0.1175
1342,0.2324
1343,0.4167
1344,0.4372
1345,0.8172
1346,0.1825
1347,0.4566
1348,0.288
1349,0.7108
1350,0.3606
1351,0.1423
1352,0.4856
1353,0.07486
1354,0.281
1355,0.1423
1356,0.5092
1357,0.8324
1358,0.7247
1359,0.4101
1360,0.2073
1361,0.5172
1362,0.5626
1363,0.1383
1364,0.201
1365,0.6814
1366,0.3025
1367,0.7794
1368,0.2701
1369,0.0687
1370,0.2716
1371,0.3499
1372,0.2469
1373,0.0244
1374,0.542
1375,0.3901
1376,0.3168
1377,0.3374
1378,0.6639
1379,0.4413
1380,0.139
1381,0.02937
1382,0.2777
1383,0.2413
1384,0.2114
1385,0.5955
1386,0.05299
1387,0.187
1388,0.48
1389,0.1875
1390,0.4633
1391,0.2796
1392,0.1737
1393,0.3699
1394,0.06507
1395,0.5389
1396,0.316
1397,0.1445
1398,0.7
1399,0.9512
1400,0.8167
1401,0.952
1402,0.5495
1403,0.1915
1404,0.1307
1405,0.7169
1406,0.5561
1407,0.2351
1408,0.2233
1409,0.1894
1410,0.07256
1411,0.4034
1412,0.8354
1413,0.5087
1414,0.3466
1415,0.3236
1416,0.1605
1417,0.065
1418,0.5886
1419,0.5653
1420,0.01791
1421,0.4946
1422,0.3709
1423,0.3271
1424,0.1477
1425,0.7175
1426,0.03214
1427,0.01115
1428,0.8166
1429,0.3009
1430,0.8422
1431,0.1662
1432,0.5509
1433,0.911
1434,0.3616
1435,0.3577
1436,0.3629
1437,1.068
1438,0.1804
1439,0.2071
1440,0.5764
1441,0.4663
1442,0.1735
1443,0.3037
1444,0.03789
1445,0.6601
1446,0.3897
1447,0.072
1448,0.1015
1449,0.01349
1450,0.4225
1451,0.2832
1452,0.1806
1453,0.2921
1454,0.5308
1455,0.183
1456,0.3322
1457,0.5973
1458,0.3642
1459,0.2915
1460,0.1147
1461,0.2742
1462,0.2575
1463,0.04546
1464,0.4787
1465,0.515
1466,0.532
1467,0.6075
1468,0.9059
1469,0.3224
1470,0.6633
1471,0.2837
1472,0.08469
1473,0.0508
1474,0.6293
1475,0.4729
1476,0.1514
1477,0.1208
1478,0.2779
1479,1.217
1480,0.7205
1481,0.4167
1482,0.4007
1483,0.1004
1484,0.6192
1485,0.3979
1486,0.2909
1487,0.5057
1488,0.8406
1489,0.1125
1490,1.323
1491,0.5417
1492,0.3697
1493,0.694
1494,0.4863
1495,0.5986
1496,0.02092
1497,0.2191
1498,0.008291
1499,0.04635
1500,0.1111
1501,0.5603
1502,0.5687
1503,0.2753
1504,0.3406
1505,0.3636
1506,0.03744
1507,0.5627
1508,0.1719
1509,0.614
1510,0.2482
1511,0.7108
1512,0.03995
1513,0.2421
1514,0.8818
1515,0.1665
1516,0.2981
1517,0.1413
1518,0.6788
1519,0.2628
1520,0.7959
1521,0.1779
1522,0.2248
1523,0.2785
1524,0.2966
1525,0.3029
1526,0.4466
1527,0.09373
1528,0.2773
1529,0.1742
1530,0.1076
1531,0.1142
1532,0.2145
1533,0.0795
1534,0.2835
1535,0.3986
1536,0.1359
1537,0.02885
1538,0.3002
1539,0.08599
1540,1.061
1541,0.1156
1542,0.4628
1543,0.2583
1544,0.1614
1545,0.4863
1546,0.1556
1547,0.2185
1548,0.05595
1549,0.03085
1550,0.3418
1551,0.3516
1552,0.2617
1553,0.1335
1554,0.5809
1555,0.2333
1556,0.6238
1557,0.6062
1558,0.648
1559,0.8171
1560,0.9727
1561,0.1851
1562,0.3108
1563,0.008701
1564,0.2139
1565,0.05208
1566,0.3873
1567,0.5877
1568,0.2122
1569,0.09604
1570,0.3153
1571,0.09208
1572,0.5851
1573,1.11
1574,0.134
1575,0.7566
1576,0.2274
1577,0.4688
1578,0.5034
1579,0.5442
1580,0.1124
1581,0.06048
1582,0.1113
1583,0.09245
1584,0.1404
1585,0.1949
1586,0.3064
1587,0.00428
1588,0.02727
1589,0.003056
1590,0.1794
1591,0.1182
1592,0.1653
1593,0.5546
1594,0.1991
1595,0.5813
1596,0.1542
1597,0.5702
1598,0.1153
1599,0.005892
1600,0.2448
1601,0.3313
1602,0.1082
1603,0.2011
1604,0.09239
1605,0.1962
1606,0.6394
1607,0.268
1608,0.06848
1609,0.4627
1610,0.392
1611,0.4621
1612,0.5423
1613,0.4383
1614,0.6865
1615,0.504
1616,0.1414
1617,0.08456
1618,0.2914
1619,0.3491
1620,0.3537
1621,0.3027
1622,0.01067
1623,0.4833
1624,0.3825
1625,1.071
1626,0.2141
1627,0.05204
1628,0.04354
1629,0.2558
1630,0.1432
1631,0.0345
1632,0.6302
1633,0.1152
1634,0.01555
1635,0.05315
1636,0.4387
1637,0.7055
1638,0.8192
1639,0.4016
1640,0.3273
1641,0.05541
1642,0.1381
1643,0.678
1644,0.2678
1645,0.5275
1646,0.4797
1647,0.2557
1648,0.7381
1649,0.117
1650,0.0215
1651,0.5403
1652,0.5779
1653,0.3077
1654,0.2598
1655,0.1023
1656,0.1676
1657,0.2064
1658,0.3132
1659,0.4989
1660,0.3787
1661,0.827
1662,0.1659
1663,0.1797
1664,0.4105
1665,0.6411
1666,0.2666
1667,0.3287
1668,0.2958
1669,0.5881
1670,0.5435
1671,0.2941
1672,0.2271
1673,0.03978
1674,0.5706
1675,0.05119
1676,0.5416
1677,0.2034
1678,0.1454
1679,0.3742
1680,0.07386
1681,0.4726
1682,0.09916
1683,0.2059
1684,0.05448
1685,0.5493
1686,0.2518
1687,0.9593
1688,0.9715
1689,0.1732
1690,0.1003
1691,0.3049
1692,0.5565
1693,0.4009
1694,0.5086
1695,0.6576
1696,0.1986
1697,0.319
1698,0.02451
1699,0.4537
1700,0.4645
1701,0.2856
1702,0.1231
1703,0.1997
1704,0.4168
1705,0.1232
1706,0.1151
1707,0.6188
1708,0.1144
1709,0.06108
1710,0.1054
1711,0.1619
1712,0.01928
1713,0.0615
1714,0.1881
1715,0.2294
1716,0.2977
1717,0.4157
1718,0.6848
1719,0.5641
1720,0.03557
1721,0.264
1722,0.1489
1723,0.07001
1724,0.1391
1725,0.02892
1726,0.4665
1727,0.437
1728,0.4643
1729,0.07959
1730,0.04639
1731,0.2909
1732,0.1558
1733,0.2505
1734,0.6625
1735,0.2898
1736,0.282
1737,0.3639
1738,0.1355
1739,0.006336
1740,0.1451
1741,0.06585
1742,0.3727
1743,0.04975
1744,0.5663
1745,0.003637
1746,0.4377
1747,0.1237
1748,0.2479
1749,0.3325
1750,0.1182
1751,0.001545
1752,0.7348
1753,0.4333
1754,0.0755
1755,0.396
1756,0.1506
1757,0.05401
1758,0.04975
1759,0.3952
1760,0.8227
1761,0.1829
1762,0.6882
1763,0.2457
1764,0.5464
1765,0.4352
1766,0.09992
1767,0.219
1768,0.2467
1769,0.5561
1770,0.001672
1771,0.631
1772,0.3494
1773,0.1341
1774,0.7344
1775,0.1703
1776,0.9457
1777,0.3283
1778,0.1023
1779,0.4531
1780,0.01552
1781,0.4514
1782,0.4792
1783,0.06478
1784,0.5318
1785,0.2981
1786,0.3987
1787,0.1848
1788,0.4004
1789,0.165
1790,0.0599
1791,0.511
1792,0.3261
1793,0.173
1794,0.2021
1795,0.1815
1796,0.164
1797,0.1503
1798,0.3714
1799,0.4352
1800,0.1277
1801,0.1525
1802,0.2869
1803,0.2628
1804,0.4127
1805,0.001652
1806,0.572
1807,0.2859
1808,0.695
1809,0.2091
1810,0.388
1811,0.9046
1812,0.01124
1813,0.02729
1814,0.1012
1815,0.04306
1816,0.2014
1817,0.4086
1818,0.2573
1819,0.3901
1820,0.04367
1821,0.05862
1822,0.03254
1823,0.2793
1824,0.5711
1825,0.5351
1826,0.08834
1827,0.1913
1828,0.5969
1829,0.02514
1830,0.5177
1831,0.5585
1832,0.3098
1833,0.1345
1834,0.7901
1835,0.3878
1836,0.3155
1837,0.7102
1838,0.5698
1839,0.02818
1840,0.216
1841,0.3418
1842,0.1949
1843,0.2626
1844,0.7391
1845,0.2789
1846,0.2343
1847,0.3429
1848,0.3163
1849,0.2271
1850,0.2081
1851,0.03114
1852,0.1164
1853,0.1068
1854,0.2448
1855,0.4156
1856,0.2081
1857,0.009071
1858,0.2417
1859,0.5305
1860,0.09788
1861,0.7565
1862,0.1666
1863,0.4263
1864,0.09584
1865,0.7426
1866,0.05434
1867,0.1407
1868,0.1672
1869,0.5056
1870,0.5824
1871,0.1805
1872,0.8012
1873,0.05858
1874,0.5144
1875,0.3393
1876,0.7218
1877,0.582
1878,0.2025
1879,0.8199
1880,0.4358
1881,0.6187
1882,0.2129
1883,0.04314
1884,0.1151
1885,0.5303
1886,0.1326
1887,0.5264
1888,1.063
1889,0.0797
1890,0.2532
1891,0.207
1892,0.1298
1893,0.4795
1894,0.3937
1895,0.4005
