MDTU,min_width,max_width
1,0.0279671,0.0209108
2,0.0279671,0.0209108
3,0.0346858,0.032687
4,0.0346858,0.032687
5,0.0346858,0.032687
6,0.0346858,0.032687
7,0.0346858,0.032687
8,0.0346858,0.032687
9,0.0346858,0.032687
10,0.0346858,0.032687
11,0.0346858,0.032687
12,0.0252581,0.0232134
13,0.0334616,0.0268382
14,0.0334616,0.0268382
15,0.0334616,0.0268382
16,0.0334616,0.0268382
17,0.0334616,0.0268382
18,0.0402819,0.0337807
19,0.0419281,0.034797
20,0.0440462,0.0351553
21,0.0440462,0.0351553
22,0.0476908,0.0442762
23,0.0429215,0.0374126
24,0.0429215,0.0374126
25,0.0429215,0.0374126
26,0.0429215,0.0374126
27,0.0567332,0.0532973
28,0.0567332,0.0532973
29,0.0509126,0.047409
30,0.0509126,0.047409
31,0.0621714,0.05762
32,0.0593964,0.0533016
33,0.0593964,0.0533016
34,0.065979,0.0565273
35,0.065979,0.0565273
36,0.0682934,0.0557408
37,0.0695731,0.0565586
38,0.06182,0.0509508
39,0.06182,0.0509508
40,0.06182,0.0509508
41,0.0590663,0.0528462
42,0.0581937,0.0557242
43,0.0648615,0.0613453
44,0.0634188,0.0537683
45,0.0594468,0.0603702
46,0.0594468,0.0603702
47,0.0594468,0.0603702
48,0.0698843,0.0623785
49,0.0698843,0.0623785
50,0.0628943,0.0575754
51,0.0685035,0.0598495
52,0.0622783,0.0534162
53,0.0604689,0.0423762
54,0.06192,0.0539801
55,0.06192,0.0539801
56,0.0529627,0.0498527
57,0.0529627,0.0498527
58,0.0624968,0.058468
59,0.0559234,0.0468755
60,0.0550267,0.0474604
61,0.0518156,0.0439799
62,0.0448084,0.0424638
63,0.0513235,0.0512069
64,0.0572074,0.0535893
65,0.0597122,0.0514143
66,0.0629716,0.0576544
67,0.0670218,0.0608714
68,0.0696029,0.0555079
69,0.0568197,0.0472171
70,0.0736405,0.0574082
71,0.0736405,0.0574082
72,0.064542,0.0570778
73,0.0507795,0.0452663
74,0.0576446,0.0526228
75,0.0581626,0.0530169
76,0.066439,0.0607104
77,0.0701495,0.0626992
78,0.0731838,0.0663948
79,0.0682224,0.0606463
80,0.0682224,0.0606463
81,0.0747771,0.0613487
82,0.0747771,0.0613487
83,0.0710381,0.0593742
84,0.0635955,0.0496064
85,0.0549407,0.0434828
86,0.0547904,0.0521571
87,0.0579347,0.051367
88,0.065022,0.0512622
89,0.065022,0.0512622
90,0.0515174,0.0415018
91,0.0662645,0.0560218
92,0.0707956,0.0587951
93,0.0784152,0.0602331
94,0.0605872,0.0595953
95,0.0573671,0.0544553
96,0.0678068,0.0585686
97,0.0541315,0.0508119
98,0.0641062,0.0534315
99,0.0641062,0.0534315
100,0.0721891,0.0633433
101,0.0548113,0.0551333
102,0.0643252,0.0602941
103,0.0585653,0.0494201
104,0.0585653,0.0494201
105,0.0585653,0.0494201
106,0.0487808,0.0418292
107,0.0625085,0.0566448
108,0.0711755,0.0627733
109,0.0759958,0.0656131
110,0.0759323,0.0687351
111,0.0793342,0.0655462
112,0.0814083,0.0723714
113,0.0686632,0.0560935
114,0.0732701,0.0573563
115,0.0834438,0.0730695
116,0.0805151,0.0668876
117,0.0805151,0.0668876
118,0.0766742,0.0692772
119,0.066329,0.0579544
120,0.0789037,0.0651061
121,0.0549627,0.0446023
122,0.0791478,0.0674945
123,0.0523375,0.0420952
124,0.0623358,0.0627138
125,0.0723132,0.055302
126,0.0648477,0.0533194
127,0.0603529,0.0540463
128,0.0624462,0.0500824
129,0.0740468,0.0583393
130,0.0552402,0.051257
131,0.0566148,0.051162
132,0.0602309,0.0491019
133,0.0602309,0.0491019
134,0.0602309,0.0491019
135,0.0602309,0.0491019
136,0.0613844,0.0465305
137,0.0524097,0.0477151
138,0.052338,0.0483406
139,0.0549542,0.0450547
140,0.0549542,0.0450547
141,0.0551993,0.0512014
142,0.0551993,0.0512014
143,0.0546994,0.0495304
144,0.0614874,0.0556547
145,0.066456,0.0587194
146,0.059396,0.0512724
147,0.0474665,0.0501249
148,0.0429971,0.0388935
149,0.0429971,0.0388935
150,0.0450403,0.0500901
151,0.0450403,0.0500901
152,0.0613371,0.0550969
153,0.0539095,0.0438179
154,0.0539095,0.0438179
155,0.060881,0.0492832
156,0.0460742,0.0468603
157,0.0594218,0.0509077
158,0.0512865,0.053917
159,0.0584436,0.051319
160,0.0743698,0.0537801
161,0.0624645,0.0543243
162,0.05761,0.0489915
163,0.05761,0.0489915
164,0.0507609,0.0477802
165,0.0585647,0.0456551
166,0.0578578,0.0456551
167,0.0578578,0.0456551
168,0.0723448,0.0599926
169,0.0621458,0.0507217
170,0.0636803,0.049036
171,0.0616353,0.0527257
172,0.061763,0.0573043
173,0.061763,0.0573043
174,0.073383,0.0619609
175,0.0730586,0.0539535
176,0.0792502,0.0626569
177,0.0622313,0.0580337
178,0.0693232,0.06377
179,0.0812504,0.0691401
180,0.0574449,0.0476026
181,0.0700784,0.0620172
182,0.0648326,0.0591337
183,0.0698781,0.058107
184,0.0583656,0.0496166
185,0.0677683,0.055598
186,0.0677683,0.055598
187,0.0576183,0.0524828
188,0.0670834,0.0585178
189,0.0610708,0.0523819
190,0.0601831,0.05388
191,0.0678042,0.0623377
192,0.0685875,0.0614051
193,0.0639224,0.0611575
194,0.0696858,0.0604209
195,0.0715094,0.0597026
196,0.0674488,0.0556074
197,0.0668547,0.0534364
198,0.0635242,0.060584
199,0.0777388,0.0655674
200,0.0630227,0.0571349
201,0.0657994,0.0625132
202,0.0695184,0.060441
203,0.0695184,0.060441
204,0.0628155,0.0441617
205,0.0628155,0.0441617
206,0.0716,0.0562438
207,0.0679402,0.0564609
208,0.0679402,0.0564609
209,0.0636729,0.0528826
210,0.0716328,0.0585426
211,0.0603565,0.0583012
212,0.0718207,0.0637484
213,0.0785323,0.0691654
214,0.0615107,0.0551137
215,0.0615107,0.0551137
216,0.0573015,0.0530708
217,0.0904755,0.0736786
218,0.0904755,0.0736786
219,0.0904755,0.0736786
220,0.063406,0.0563074
221,0.0748929,0.0606477
222,0.0637106,0.0487799
223,0.0726773,0.0560366
224,0.0726773,0.0560366
225,0.0777736,0.0684836
226,0.0777736,0.0684836
227,0.0680854,0.0590704
228,0.0747249,0.068032
229,0.0529851,0.0401942
230,0.0673711,0.0533568
231,0.0673711,0.0533568
232,0.0633494,0.0564428
233,0.0668984,0.0620996
234,0.0526231,0.0472829
235,0.0781704,0.0640704
236,0.0606175,0.045198
237,0.0554208,0.0464731
238,0.0594874,0.0493431
239,0.0667162,0.0604025
240,0.0679478,0.0589157
241,0.0614392,0.0464763
242,0.0614392,0.0464763
243,0.0511172,0.0447783
244,0.0666321,0.0581894
245,0.0550041,0.0492159
246,0.0550041,0.0492159
247,0.0550041,0.0492159
248,0.0597149,0.0544045
249,0.0528413,0.0398358
250,0.0684295,0.060052
251,0.0645365,0.0513948
252,0.0601794,0.0449763
253,0.0762732,0.0687406
254,0.0634889,0.0582215
255,0.0714263,0.05804
256,0.052703,0.0405949
257,0.052703,0.0405949
258,0.0696041,0.0619251
259,0.065318,0.053509
260,0.0598704,0.0547824
261,0.0598704,0.0547824
262,0.0598704,0.0547824
263,0.0713273,0.0585909
264,0.0718665,0.0641676
265,0.0620493,0.0552752
266,0.0678487,0.0505351
267,0.0683831,0.0554326
268,0.0627816,0.0536271
269,0.0707177,0.0612697
270,0.0540007,0.0492644
271,0.0519734,0.0453243
272,0.062318,0.0459051
273,0.064134,0.0586041
274,0.0596872,0.0479508
275,0.0723697,0.0698726
276,0.0599328,0.0566802
277,0.0683589,0.0654929
278,0.0778874,0.0707133
279,0.0683206,0.0622381
280,0.0683206,0.0622381
281,0.0623844,0.0510997
282,0.0623844,0.0510997
283,0.0708537,0.0598717
284,0.0631216,0.0506195
285,0.0668079,0.0607066
286,0.0650119,0.0630722
287,0.0782591,0.0568928
288,0.0763037,0.0662774
289,0.0719203,0.0621758
290,0.055757,0.0470708
291,0.0525084,0.0558864
292,0.0732831,0.0629099
293,0.076069,0.071823
294,0.0771218,0.0683564
295,0.0604864,0.0550322
296,0.0604864,0.0550322
297,0.0793126,0.0665421
298,0.0577491,0.0497655
299,0.0577491,0.0497655
300,0.0693951,0.0602358
301,0.0651966,0.0596047
302,0.0749255,0.0642895
303,0.073488,0.0664663
304,0.0883405,0.0816838
305,0.0750436,0.0635027
306,0.0710448,0.0615568
307,0.0800523,0.0611938
308,0.0633045,0.0541847
309,0.0541919,0.0464043
310,0.0577335,0.049427
311,0.0654954,0.0565146
312,0.0584493,0.0495465
313,0.0584493,0.0495465
314,0.0688049,0.0526309
315,0.0688049,0.0526309
316,0.0650746,0.0609237
317,0.0568083,0.0509719
318,0.0505852,0.0474766
319,0.0505852,0.0474766
320,0.052849,0.0591122
321,0.062587,0.0522508
322,0.0585812,0.0598753
323,0.073057,0.0598615
324,0.0582345,0.0478143
325,0.0620098,0.0616778
326,0.0532993,0.0495753
327,0.0532993,0.0495753
328,0.0532993,0.0495753
329,0.0626529,0.0559608
330,0.0626529,0.0559608
331,0.0580919,0.0565024
332,0.063283,0.0539823
