t,cg_iters
1,7078
2,7277
3,7186
4,7232
5,7221
6,7216
7,7231
8,7219
9,7191
10,7252
11,7219
12,7342
13,7482
14,7408
15,7265
16,7331
17,7181
18,7393
19,7296
20,7234
21,7281
22,7258
23,7208
24,7261
25,7173
26,7224
27,7092
28,7288
29,7208
30,7145
31,7157
32,7130
33,7194
34,7204
35,7194
36,7175
37,7150
38,7173
39,7177
40,7169
41,7175
42,7156
43,7200
44,7177
45,7203
46,7175
47,7268
48,7208
49,7142
50,7090
51,7165
52,7269
53,7289
54,7238
55,7234
56,7242
57,7227
58,7324
59,7256
60,7255
61,7230
62,7418
63,7274
64,7250
65,7283
66,7262
67,7251
68,7248
69,7131
70,7087
71,7089
72,7079
73,7127
74,7216
75,7151
76,7124
77,7221
78,7138
79,7082
80,7189
81,7129
82,7175
83,7089
84,7129
85,7122
86,7269
87,7202
88,7237
89,7226
90,7384
91,7191
92,7152
93,7123
94,7059
95,7126
96,7146
97,7159
98,7171
99,7098
100,7155
101,7266
102,7178
103,7214
104,7273
105,7286
106,7228
107,7218
108,7154
109,7135
110,7119
111,7139
112,7035
113,7152
114,7116
115,7135
116,7035
117,7099
118,6980
119,7146
120,7071
121,7113
122,7209
123,7151
124,7174
125,7082
126,7176
127,7158
128,7160
129,7292
130,7247
131,7187
132,7168
133,7229
134,7217
135,7252
136,7185
137,7241
138,7242
139,7221
140,7207
141,7202
142,7184
143,7219
144,7133
145,7121
146,7193
147,7278
148,7186
149,7290
150,7406
151,7356
152,7171
153,7207
154,7282
155,7182
156,7188
157,7265
158,7196
159,7179
160,7077
161,7131
162,7182
163,7194
164,7240
165,7287
166,7147
167,7189
168,7211
169,7148
170,7198
171,7149
172,7155
173,7179
174,7104
175,7232
176,7100
177,7156
178,7170
179,7160
180,7232
181,7175
182,7203
183,7166
184,7220
185,7234
186,7109
187,7256
188,7181
189,7138
190,7274
191,7173
192,7134
193,7241
194,7203
195,7057
196,7069
197,7131
198,7228
199,7154
200,7132
201,7189
202,7213
203,7165
204,7137
205,7242
206,7190
207,7284
208,7197
209,7221
210,7141
211,7209
212,7231
213,7093
214,7055
215,7099
216,7076
217,7040
218,7044
219,7150
220,7103
221,7106
222,7091
223,7130
224,7114
225,7046
226,7284
227,7197
228,7247
229,7163
230,7149
231,7243
232,7122
233,7171
234,7203
235,7215
236,7120
237,7266
238,7197
239,7253
240,7254
241,7255
242,7179
243,7307
244,7241
245,7198
246,7079
247,7139
248,7136
249,7267
250,7310
251,7183
252,7133
253,7160
254,7168
255,7072
256,7232
257,7140
258,7186
259,7253
260,7263
261,7205
262,7225
263,7178
264,7222
265,7206
266,7207
267,7213
268,7244
269,7147
270,7196
271,7207
272,7138
273,7257
274,7175
275,7171
276,7134
277,7140
278,7185
279,7139
280,7132
281,7160
282,7225
283,7178
284,7188
285,7215
286,7264
287,7194
288,7073
289,7085
290,7227
291,7269
292,7092
293,7150
294,7121
295,7087
296,7067
297,7122
298,7171
299,7170
300,7131
301,7197
302,7185
303,7162
304,7040
305,7019
306,7163
307,7115
308,7173
309,7204
310,7179
311,7068
312,7126
313,7164
314,7197
315,7180
316,7083
317,7255
318,7235
319,7260
320,7275
321,7147
322,7142
323,7203
324,7224
325,7200
326,7172
327,7240
328,7116
329,7199
330,7161
331,7214
332,7233
333,7158
334,7147
335,7165
336,7166
337,7063
338,7101
339,7129
340,7210
341,7094
342,7161
343,7280
344,7176
345,7125
346,7147
347,7162
348,7200
349,7232
350,7201
351,7160
352,7172
353,7103
354,7143
355,7128
356,7222
357,7143
358,7221
359,7235
360,7138
361,7135
362,7139
363,7184
