MDTU,min_ave,max_ave
1,0.130692,0.216575
2,0.130692,0.216575
3,0.106348,0.191264
4,0.106348,0.191264
5,0.106348,0.191264
6,0.106348,0.191264
7,0.106348,0.191264
8,0.106348,0.191264
9,0.106348,0.191264
10,0.106348,0.191264
11,0.106348,0.191264
12,0.0724867,0.168395
13,0.0524975,0.146895
14,0.0524975,0.146895
15,0.0524975,0.146895
16,0.0524975,0.146895
17,0.0524975,0.146895
18,0.0358603,0.129803
19,0.0218958,0.122415
20,0.00889483,0.115149
21,0.00889483,0.115149
22,-0.00121197,0.104819
23,-0.00742497,0.0921613
24,-0.00742497,0.0921613
25,-0.00742497,0.0921613
26,-0.00742497,0.0921613
27,-0.0192782,0.0909638
28,-0.0192782,0.0909638
29,-0.0198387,0.0936157
30,-0.0198387,0.0936157
31,-0.0304939,0.0843246
32,-0.0367922,0.0777813
33,-0.0367922,0.0777813
34,-0.0397353,0.0709448
35,-0.0397353,0.0709448
36,-0.0509056,0.0665418
37,-0.0524038,0.0638654
38,-0.0490886,0.0617837
39,-0.0490886,0.0617837
40,-0.0490886,0.0617837
41,-0.0566808,0.061257
42,-0.0473462,0.0638814
43,-0.0581712,0.0615884
44,-0.0600472,0.0576905
45,-0.0569059,0.0547278
46,-0.0569059,0.0547278
47,-0.0569059,0.0547278
48,-0.0597362,0.059448
49,-0.0597362,0.059448
50,-0.0564751,0.0605275
51,-0.0595136,0.0587564
52,-0.0529679,0.057792
53,-0.0536853,0.061048
54,-0.0583466,0.0568658
55,-0.0583466,0.0568658
56,-0.0562121,0.0541434
57,-0.0562121,0.0541434
58,-0.0539997,0.0528206
59,-0.0562828,0.0587348
60,-0.0564467,0.0550233
61,-0.0573359,0.0550413
62,-0.0527294,0.0569524
63,-0.0545399,0.0579258
64,-0.0646475,0.059826
65,-0.0610464,0.0504424
66,-0.0558049,0.0555127
67,-0.0569773,0.0565552
68,-0.0489128,0.0581449
69,-0.0508985,0.062883
70,-0.055894,0.0599134
71,-0.055894,0.0599134
72,-0.0532877,0.0567009
73,-0.0509936,0.0589288
74,-0.0579068,0.0502528
75,-0.0620839,0.0507492
76,-0.059794,0.0523757
77,-0.0702901,0.0536024
78,-0.0617972,0.0571408
79,-0.0567998,0.0627342
80,-0.0567998,0.0627342
81,-0.0604025,0.0536169
82,-0.0604025,0.0536169
83,-0.0548538,0.054233
84,-0.0564528,0.0599558
85,-0.0589941,0.0514715
86,-0.0521093,0.0580169
87,-0.0548468,0.0554283
88,-0.0538859,0.0631262
89,-0.0538859,0.0631262
90,-0.0547703,0.0551016
91,-0.053079,0.0625361
92,-0.0561816,0.0586447
93,-0.0684931,0.0543742
94,-0.0597635,0.0513978
95,-0.0532288,0.0569681
96,-0.0571809,0.0568341
97,-0.0504774,0.0562938
98,-0.0615043,0.0550003
99,-0.0615043,0.0550003
100,-0.0705793,0.0490171
101,-0.0738682,0.0432232
102,-0.0651414,0.0480869
103,-0.0641736,0.0518746
104,-0.0641736,0.0518746
105,-0.0641736,0.0518746
106,-0.0661197,0.0510624
107,-0.0658482,0.0494929
108,-0.0670925,0.0481781
109,-0.0712989,0.0403572
110,-0.0677193,0.0457263
111,-0.0651483,0.0526165
112,-0.0659459,0.0499625
113,-0.0623928,0.0533435
114,-0.0690185,0.0565254
115,-0.0723572,0.0473391
116,-0.0704187,0.0450976
117,-0.0704187,0.0450976
118,-0.0721826,0.0455838
119,-0.0642351,0.0509724
120,-0.0678773,0.0493587
121,-0.0617551,0.0558646
122,-0.0596102,0.0527025
123,-0.0600362,0.0587153
124,-0.0615572,0.0469751
125,-0.0665652,0.0491311
126,-0.0659808,0.0443016
127,-0.0598409,0.0487817
128,-0.0616456,0.0579817
129,-0.0650735,0.0583103
130,-0.0457749,0.062584
131,-0.0526813,0.0617355
132,-0.0553407,0.0632575
133,-0.0553407,0.0632575
134,-0.0553407,0.0632575
135,-0.0553407,0.0632575
136,-0.0543721,0.0614853
137,-0.0472074,0.0647607
138,-0.0499291,0.05992
139,-0.048324,0.066719
140,-0.048324,0.066719
141,-0.0586953,0.0564956
142,-0.0586953,0.0564956
143,-0.0634323,0.0538316
144,-0.0664858,0.0507377
145,-0.0586954,0.0560879
146,-0.0638109,0.0547947
147,-0.0666929,0.052376
148,-0.0565968,0.0551052
149,-0.0565968,0.0551052
150,-0.0572586,0.0554901
151,-0.0572586,0.0554901
152,-0.0471829,0.0624597
153,-0.0534544,0.0689148
154,-0.0534544,0.0689148
155,-0.0488943,0.0680611
156,-0.0436605,0.0686268
157,-0.0484191,0.0595574
158,-0.0571784,0.0591721
159,-0.0490603,0.0637711
160,-0.0511797,0.0647884
161,-0.0548559,0.0552975
162,-0.0502466,0.063012
163,-0.0502466,0.063012
164,-0.0530661,0.0541768
165,-0.0518857,0.0622744
166,-0.0510583,0.0625443
167,-0.0510583,0.0625443
168,-0.0522253,0.0591003
169,-0.0539992,0.0539606
170,-0.0525386,0.0578632
171,-0.059549,0.0525401
172,-0.0596698,0.0517993
173,-0.0596698,0.0517993
174,-0.0735403,0.0457944
175,-0.0725283,0.044807
176,-0.0762493,0.0457456
177,-0.0681805,0.0442228
178,-0.0676987,0.0446736
179,-0.0728613,0.0471652
180,-0.0681899,0.0442321
181,-0.0625213,0.0547689
182,-0.0625395,0.0502249
183,-0.0605084,0.046665
184,-0.0579296,0.0541478
185,-0.0653692,0.0580797
186,-0.0653692,0.0580797
187,-0.0583554,0.0566402
188,-0.0555427,0.0538249
189,-0.0647946,0.053962
190,-0.0639849,0.0500114
191,-0.0589264,0.0549363
192,-0.0577778,0.0530255
193,-0.0532861,0.0624993
194,-0.0554172,0.0587183
195,-0.0596429,0.0536196
196,-0.0546994,0.057347
197,-0.0588774,0.0552604
198,-0.060978,0.0585898
199,-0.0683764,0.0517891
200,-0.0600932,0.0479431
201,-0.0644762,0.045542
202,-0.0594944,0.0535796
203,-0.0594944,0.0535796
204,-0.051675,0.0711369
205,-0.051675,0.0711369
206,-0.0551666,0.0564458
207,-0.0568022,0.0531109
208,-0.0568022,0.0531109
209,-0.065458,0.0464961
210,-0.0681355,0.0485706
211,-0.0675274,0.0470276
212,-0.0684177,0.045246
213,-0.0699223,0.045371
214,-0.0733476,0.0455896
215,-0.0733476,0.0455896
216,-0.0639287,0.0522011
217,-0.0710572,0.051578
218,-0.0710572,0.051578
219,-0.0710572,0.051578
220,-0.0591028,0.0517264
221,-0.0660516,0.0564366
222,-0.066702,0.0509888
223,-0.069469,0.0519786
224,-0.069469,0.0519786
225,-0.0686119,0.0481283
226,-0.0686119,0.0481283
227,-0.0609836,0.0459051
228,-0.0655705,0.044312
229,-0.0592782,0.0575277
230,-0.0648371,0.0546199
231,-0.0648371,0.0546199
232,-0.0663618,0.0512197
233,-0.0601899,0.0525799
234,-0.0619669,0.0488887
235,-0.0587154,0.0555777
236,-0.058442,0.0559081
237,-0.0550217,0.0572841
238,-0.0545635,0.0536443
239,-0.0562937,0.0537263
240,-0.0526625,0.0555218
